X,F
-2.179,0.589724969238994
-2.178,0.587671391373467
-2.177,0.585596261124437
-2.176,0.583499681685945
-2.175,0.58138175703291
-2.174,0.579242591916193
-2.173,0.577082291857627
-2.172,0.574900963145016
-2.171,0.572698712827109
-2.17,0.570475648708555
-2.169,0.568231879344815
-2.168,0.565967514037059
-2.167,0.563682662827034
-2.166,0.561377436491904
-2.165,0.559051946539061
-2.164,0.556706305200919
-2.163,0.554340625429672
-2.162,0.551955020892037
-2.161,0.54954960596396
-2.16,0.547124495725306
-2.159,0.544679805954523
-2.158,0.542215653123282
-2.157,0.539732154391083
-2.156,0.537229427599852
-2.155,0.534707591268503
-2.154,0.53216676458749
-2.153,0.52960706741331
-2.152,0.527028620263014
-2.151,0.524431544308675
-2.15,0.521815961371841
-2.149,0.51918199391796
-2.148,0.516529765050793
-2.147,0.513859398506793
-2.146,0.511171018649476
-2.145,0.508464750463757
-2.144,0.505740719550273
-2.143,0.502999052119688
-2.142,0.500239874986969
-2.141,0.497463315565646
-2.14,0.494669501862057
-2.139,0.491858562469559
-2.138,0.489030626562742
-2.137,0.486185823891599
-2.136,0.483324284775695
-2.135,0.480446140098309
-2.134,0.477551521300561
-2.133,0.474640560375519
-2.132,0.471713389862288
-2.131,0.468770142840082
-2.13,0.465810952922281
-2.129,0.462835954250466
-2.128,0.45984528148844
-2.127,0.456839069816229
-2.126,0.453817454924081
-2.125,0.450780573006424
-2.124,0.447728560755827
-2.123,0.444661555356943
-2.122,0.441579694480431
-2.121,0.43848311627687
-2.12,0.435371959370646
-2.119,0.432246362853842
-2.118,0.429106466280099
-2.117,0.425952409658471
-2.116,0.422784333447263
-2.115,0.419602378547857
-2.114,0.416406686298525
-2.113,0.413197398468227
-2.112,0.4099746572504
-2.111,0.406738605256731
-2.11,0.40348938551092
-2.109,0.400227141442434
-2.108,0.396952016880239
-2.107,0.393664156046536
-2.106,0.390363703550473
-2.105,0.387050804381854
-2.104,0.383725603904835
-2.103,0.380388247851606
-2.102,0.377038882316071
-2.101,0.373677653747515
-2.1,0.370304708944258
-2.099,0.366920195047302
-2.098,0.363524259533974
-2.097,0.360117050211557
-2.096,0.356698715210904
-2.095,0.353269402980065
-2.094,0.349829262277879
-2.093,0.346378442167591
-2.092,0.342917092010428
-2.091,0.33944536145919
-2.09,0.33596340045183
-2.089,0.332471359205029
-2.088,0.328969388207756
-2.087,0.325457638214827
-2.086,0.321936260240466
-2.085,0.318405405551857
-2.084,0.314865225662678
-2.083,0.311315872326648
-2.082,0.307757497531063
-2.081,0.304190253490325
-2.08,0.30061429263947
-2.079,0.297029767627694
-2.078,0.293436831311868
-2.077,0.289835636750064
-2.076,0.286226337195063
-2.075,0.282609086087868
-2.074,0.278984037051217
-2.073,0.275351343883093
-2.072,0.27171116055022
-2.071,0.26806364118158
-2.07,0.264408940061909
-2.069,0.260747211625208
-2.068,0.257078610448233
-2.067,0.25340329124401
-2.066,0.249721408855327
-2.065,0.246033118248246
-2.064,0.242338574505595
-2.063,0.238637932820481
-2.062,0.234931348489785
-2.061,0.231218976907681
-2.06,0.22750097355913
-2.059,0.223777494013399
-2.058,0.22004869391756
-2.057,0.216314728990025
-2.056,0.212575755014042
-2.055,0.208831927831223
-2.054,0.205083403335063
-2.053,0.201330337464478
-2.052,0.197572886197318
-2.051,0.19381120554391
-2.05,0.190045451540591
-2.049,0.186275780243266
-2.048,0.18250234772093
-2.047,0.178725310049242
-2.046,0.17494482330407
-2.045,0.171161043555067
-2.044,0.167374126859224
-2.043,0.163584229254458
-2.042,0.15979150675319
-2.041,0.155996115335935
-2.04,0.152198210944891
-2.039,0.148397949477551
-2.038,0.144595486780305
-2.037,0.140790978642064
-2.036,0.136984580787882
-2.035,0.133176448872589
-2.034,0.129366738474437
-2.033,0.12555560508875
-2.032,0.121743204121582
-2.031,0.117929690883389
-2.03,0.114115220582705
