X,Y,Z
0.224957542779147,0.834752609449148,-0.495169871268989
0.721416698471042,0.650525401730678,-0.543529409725541
0.89562281521401,0.0538481669625845,-0.127384498857053
0.748103039746197,0.140740170641975,-0.236300988199644
0.187747741394618,0.387512958465962,-0.317805265250015
0.993873201076377,0.515466477143454,-0.388628507090685
0.155204956921564,0.787199503226951,-0.480516381477193
0.523079890413927,0.820250238250068,-0.552102406202504
0.205719466834729,0.0719063941091081,-0.076236255211281
0.724657814187151,0.239526141257846,-0.315618138791291
0.26116441033342,0.857215366525859,-0.502967301499149
0.513430195980107,0.835395808060513,-0.552307824052953
0.904325230956153,0.516800457499176,-0.454016419625079
0.280386785809041,0.207077640156978,-0.201499570050852
0.847145112661446,0.490285107747252,-0.463024684095147
0.85508588511848,0.295262355891816,-0.342274868077756
0.200495508313294,0.654058692896287,-0.446605999165785
0.310626359495946,0.539250150215637,-0.414516656490505
0.388476265219151,0.927508127625917,-0.533223919331965
0.5556154622593,0.0805190238357799,-0.153499642605086
0.127483673190578,0.190785628089399,-0.174393795555949
0.277067512571129,0.845009573000718,-0.503365379903107
0.73470222687691,0.734958389013763,-0.570089052888054
0.831145689317758,0.31007467101097,-0.35895058466691
0.884664266343383,0.771996810513548,-0.553861762526262
0.795187672785294,0.538546690144238,-0.496513295710252
0.859805647251151,0.0182001369582024,-0.107145531365298
0.154612523306769,0.265184065854453,-0.233147338264031
0.059059782200274,0.539587461980895,-0.394203984807987
0.310881356082596,0.945635027705141,-0.519227358288233
0.447211687790046,0.690952492340224,-0.501687076002247
0.937860958030881,0.920054359808577,-0.548064503424515
0.0455274672819133,0.445449708366173,-0.346327057801132
0.920163771584668,0.161593760867043,-0.210738207834481
0.479902081768937,0.543077505087265,-0.45309439218522
0.217753242751992,0.145823129486717,-0.14326770599645
0.00656160153601356,0.0645520840921793,-0.0624688789653836
0.579685812485331,0.783871559841528,-0.558519390213987
0.222529036044732,0.476961854723506,-0.371782854493742
0.980016035954472,0.978998952307505,-0.518589148415891
0.543312774631966,0.850963331724276,-0.562137455438671
0.177831070539037,0.310890129606912,-0.267187433017776
0.659086243635762,0.891713705587134,-0.591741859828918
0.250341298349747,0.889526465183479,-0.505659255027988
0.497583714895319,0.99854052439298,-0.561894877762539
0.376137302344697,0.0126421167544653,-0.0457614523322597
0.0296473056146985,0.86497153967269,-0.490908943752023
0.959015350313628,0.995976057601156,-0.536141038420916
0.530186086550864,0.0135042965443582,-0.0834312993277114
0.701216870383643,0.893350115952396,-0.597330907318518
0.0121802766835737,0.309658110446683,-0.261715822808918
0.899489373876594,0.452310696815213,-0.423165815034231
0.701550275949191,0.844497308098827,-0.590959357917798
0.0904706602661104,0.657419274947005,-0.441992727121659
0.895460078468421,0.786624009904131,-0.552297468634526
0.143631753545169,0.936008643576877,-0.500490087581067
0.31756783912833,0.688425212560321,-0.473316492643872
0.0569572858645016,0.491031206792926,-0.370649636352786
0.0520460386881712,0.709404026323325,-0.457910634294001
0.00776555016817654,0.656277825277363,-0.440927997957373
0.193379978694343,0.990167790090239,-0.50578481889013
0.600472356332576,0.132187193756035,-0.209952415156343
0.0133839272925127,0.281764899446109,-0.242071535535124
0.8948642825463,0.929936540995244,-0.572884894750193
0.868693973140021,0.806100468571787,-0.567278082207419
0.515449770380615,0.34073893198295,-0.349046119928972
0.91399384474242,0.0729129174893985,-0.135923611021853
0.633775310738426,0.493271486250048,-0.46484265277232
0.411215229288492,0.331976283651771,-0.317813693866009
0.307482370945505,0.83621037142263,-0.506718690877568
0.48230561206171,0.592350440237753,-0.474992763162112
0.132198456705594,0.8201810633345,-0.485837506667571
0.39021445750031,0.400669565750442,-0.356633088463486
0.58186152311551,0.24918370047798,-0.30050933606415
0.172844921511795,0.542497542347409,-0.399617018519619
0.700791374012081,0.876622457028512,-0.595366018636667
0.968884639900384,0.0788943218250979,-0.104082465136538
0.796088864280863,0.49836766498591,-0.47706122934011
0.10803031923902,0.98836654261415,-0.501056902828922
0.565568336417332,0.310538126926529,-0.340912871880854
0.183231414804056,0.783489528061703,-0.481586176953405
0.524818708543856,0.124997338774846,-0.185874181605919
0.636136293093706,0.807070973284326,-0.575056766950085
0.478417022032295,0.477517028916049,-0.420619864868217
0.089677307542804,0.143961341852313,-0.134255420455808
0.26897082670335,0.770977274927073,-0.487999229115239
0.159929807800783,0.915245803518977,-0.49984476396555
0.618944672546104,0.39282057629731,-0.406019770997348
0.127015909209618,0.584238000350128,-0.415359857700818
0.74580257519749,0.651841952384413,-0.544842063861608
0.124924871633976,0.126722614543215,-0.120399355285322
0.0968737972660162,0.234280685017416,-0.207658011187455
0.0962224013861787,0.16603281539074,-0.153054542245793
0.756842743781591,0.456693099452344,-0.457824236883441
0.0249089535849423,0.82463082550667,-0.484637896262081
0.480791506935095,0.15080250058109,-0.197136631372854
0.453122826165781,0.0204330075114111,-0.0711031424393045
0.693061246232377,0.247537701448318,-0.319080402882259
0.705050570123142,0.204184009741103,-0.286711751212077
0.400613031210521,0.772948528354277,-0.512761223658286
0.918462749318793,0.0976381846930921,-0.156045915869254
0.223376815724973,0.821804510620843,-0.492779331087085
0.486715083589478,0.800814047409411,-0.539343562535957
0.43211439750905,0.965895135413365,-0.545238638371266
0.529936881626476,0.10087590364294,-0.165744516938277
0.777565951872982,0.77076504537155,-0.578297079727658
0.444351372878149,0.100573475728876,-0.14426654793809
0.904973268486786,0.785419278961006,-0.547406804024906
0.184595302721624,0.28230908822322,-0.247588906472448
0.611376801182371,0.045090185488828,-0.132882338475426
0.895206895399654,0.920464043254141,-0.572017126882331
0.377361507010032,0.668296791303041,-0.478445167265368
0.261277636341117,0.783072200087614,-0.489647297584722
0.778810124327152,0.607688959829437,-0.527532482622967
0.253673666215891,0.423910649592036,-0.346243549201914
0.963876046930411,0.423523130226769,-0.366186058325702
0.674857885268251,0.121883457089282,-0.214388963291409
0.420558319990653,0.0339710712511956,-0.0764951608279542
0.677988452529066,0.309398455151682,-0.361889596415969
0.371205457106979,0.262886647661889,-0.260494602590399
0.908555160488131,0.761578089734907,-0.54015996292048
0.807473033156123,0.345681553321351,-0.387295797092367
0.899340095906365,0.696369209256109,-0.527123944970029
0.51478479348933,0.583958678781977,-0.479647728300512
0.826637956273425,0.881788043510585,-0.590939424618816
0.66102849707497,0.304171114997978,-0.355820334184343
0.586017650455706,0.832126215061202,-0.569222415333854
0.32208873711575,0.697640550485263,-0.476941011956219
0.459250645353284,0.709972799688106,-0.510319680291779
0.0840932273036086,0.0385987805292473,-0.0383985186976516
0.661071354211557,0.928872337315435,-0.595386344018546
0.347598282934073,0.608241403849852,-0.450662437131647
0.648581528023021,0.160133466860311,-0.243189958997581
0.541797181019047,0.179607030977404,-0.236350911563051
0.985246490218036,0.578488096263839,-0.425273955769787
0.273065457184116,0.633777300043445,-0.447741621869152
0.658210076312118,0.492481691178978,-0.468678513882509
0.733924883123004,0.526830947614934,-0.49324180452372
0.558688308708064,0.674774513737013,-0.524072264222567
0.962553708106874,0.965080291490322,-0.532785482662813
0.366796353451627,0.0772304074087251,-0.105495866771802
0.947897345048352,0.399567808117617,-0.364116144090602
0.298869131435377,0.2286173264097,-0.221201645413417
0.957179977315753,0.691500551461126,-0.489965581375926
0.603237588099027,0.531304093201483,-0.477257571372212
0.137835501492451,0.745669877097399,-0.469915831591917
0.480189385935708,0.692374320163479,-0.510238187893404
0.760332168256941,0.194486109817979,-0.280920121057661
0.211031513104921,0.644565881147181,-0.444248130357105
0.360762509368538,0.229460817815145,-0.233148861079204
0.293583981062654,0.43853928135674,-0.360256406278974
0.626693054481105,0.0597152302646346,-0.149814334051746
0.652919644176243,0.721985453442201,-0.557961099195034
0.173831060336398,0.426536506374026,-0.339909423736349
0.145251023384102,0.241275035832374,-0.214787580412836
0.946105528610317,0.473441152477972,-0.407009710431802
0.470514409819272,0.381605000091159,-0.363947293415219
0.333365327290577,0.52978033468355,-0.414144016347625
0.0370239038106575,0.608840204684259,-0.423545879491768
0.394074583517871,0.474837317707678,-0.399183335400351
0.505795696635217,0.618002312634606,-0.490987611776229
0.436315189217291,0.893202179086675,-0.541117750876456
0.707553622477584,0.596018963166517,-0.521991208848664
0.754502202094184,0.588221478878572,-0.520664988291315
0.619599998607207,0.639275877652521,-0.525423666970116
0.386723624399566,0.00201386609161595,-0.0374816060497334
0.778705345648039,0.241170540740986,-0.316582694202264
0.245913093734047,0.0249844132980761,-0.0358864528329838
0.315862879230609,0.601411885721938,-0.442123269514619
0.192192939387679,0.526155129197555,-0.393470341060268
0.248938851116444,0.316562147186269,-0.278042879322823
0.627340231469679,0.485428754818958,-0.459615441199972
0.0777728038555413,0.330371813692705,-0.276232877663206
0.742272321074799,0.261311504817873,-0.332572141275331
0.324050030513678,0.259093182454606,-0.248529757551205
0.222461715858072,0.086826595963637,-0.091617440367154
0.422211981942461,0.857882025152883,-0.53338831520189
0.995995694071985,0.700921878847508,-0.459232533617685
0.0447212627727355,0.431931272249653,-0.338734402449113
0.660667074299573,0.665178964069388,-0.541800402441048
0.458117509833099,0.502891542507077,-0.428541359061394
0.277769242478015,0.31231095276594,-0.279020371884579
0.852155248832925,0.726385646203157,-0.554055160237563
0.470533434178339,0.351669587043968,-0.34499202764077
0.20697462819679,0.214209681193859,-0.198298132564834
0.673507765557968,0.894843668186768,-0.594218264944667
0.251530638721662,0.998988075647268,-0.511910446409857
0.624139920255202,0.617133031975742,-0.518090846649805
0.288041092522452,0.0947256868460043,-0.107253673137244
0.738898680717428,0.369649631988641,-0.406662033622418
0.872328530501651,0.298767012380708,-0.338885051967538
0.488884459363503,0.197395091689517,-0.237635153536269
0.860447416049532,0.83536186833758,-0.575349010805823
0.133401586938044,0.507610028727821,-0.380833373496565
0.477770496271032,0.0739634006922048,-0.128181472981788
0.232065878164039,0.390486567604934,-0.323844181460147
0.834012711382008,0.391102419558704,-0.410914452123693
0.763310289420958,0.438004740848673,-0.447345357475649
0.751753244258406,0.0965757987221181,-0.19737763738618
0.743142105346346,0.800547266099729,-0.585525786762434
0.397447697212325,0.321281633414627,-0.307500546958654
0.891520289446116,0.167102158574178,-0.230007996490318
0.69988065438808,0.981071005338121,-0.602709138749202
0.973194803570675,0.698446196200896,-0.479239556293776
0.394747517396404,0.110443999085213,-0.141575211956653
0.329687451554855,0.0594830203474227,-0.0817345470205074
0.736853352686589,0.809029139301048,-0.587043891066819
0.371965825877144,0.0936951043768076,-0.121627284484845
0.293968468740109,0.233901710303943,-0.22448273633245
0.173524041700532,0.899358875327594,-0.499253946002333
0.512685340250071,0.801992311561944,-0.546065745529898
0.0846008639979644,0.224608241167061,-0.199938097422599
0.322471279260347,0.0214698636023025,-0.0439589939467189
0.118152437991964,0.00132195535146677,-0.00277560787684437
0.405213676254548,0.716303481421504,-0.499332444163973
0.193193492990265,0.443383699153406,-0.350906787259196
0.0315468078552621,0.548459168884079,-0.398085843909803
0.93427077399899,0.224883659795132,-0.253198812929198
0.409144924117519,0.452477145579755,-0.390577430193058
0.938832742613469,0.0582564778295943,-0.10717508781424
0.387868266642994,0.737111447084954,-0.501163668710019
0.930149528414511,0.040420995336124,-0.0958158877169595
0.42139775013118,0.832115157235441,-0.529204235113764
0.129892417492786,0.580098950439156,-0.413748438630466
0.0961851123944356,0.698176795546472,-0.455255648833667
0.018090296540896,0.437971613006194,-0.34206785921749
0.417596427355333,0.55506427878399,-0.443428648994566
0.306798250951524,0.0661120168087334,-0.0839445069435557
0.665079588458193,0.49827908782714,-0.472666699990193
0.634483658157867,0.970037248444287,-0.592912681324171
0.953484800633389,0.701370292972161,-0.495731605404746
0.906826023922028,0.776004852442072,-0.54439416585124
0.343373243078444,0.752415543131627,-0.495934821357054
0.599358439817875,0.603320457181735,-0.507583945349122
0.818651516879595,0.254434360250466,-0.32156320271439
0.0915566780817594,0.769626940546936,-0.474161343658372
0.478547577391972,0.968174763947766,-0.556640132276086
0.622933314559733,0.95324279692798,-0.590053977958244
0.841943369443049,0.631122211374138,-0.526297092534273
0.259734156834831,0.337083692973732,-0.293242028243879
0.157550027630653,0.452605326299697,-0.353474111913357
0.449228268454137,0.729765576480368,-0.513417978176096
0.909613589967977,0.572842610667656,-0.476794129404656
0.271668859355075,0.609605072673784,-0.43839911461071
0.768771095613197,0.0029939580715713,-0.108048475599013
0.700269492040451,0.208831350833371,-0.289952433466849
0.722387570357506,0.538783689620621,-0.498292280129109
0.617160884108665,0.428130645870262,-0.426476291268551
0.15991303817367,0.300032965675935,-0.258458464012205
0.741291456329937,0.839428208963812,-0.592493096525576
0.463906353447564,0.196287863002226,-0.230545312667863
0.0990068530894366,0.5655345091516,-0.406494282944322
0.693308548464744,0.670373996642971,-0.547880512564112
0.148819075233494,0.358073681676312,-0.296770719617343
0.266374487259047,0.586047649054333,-0.428187761027643
0.600314614968448,0.189745043681409,-0.258211374036428
0.804145873944309,0.461954700169609,-0.457098047622118
0.137293238690424,0.470123661325808,-0.361848131475095
0.934235043808407,0.841025711233035,-0.540988055798072
0.0305717315130336,0.49407165904857,-0.372045956657289
0.180403820513842,0.113595490835979,-0.111955650471596
0.125851958088077,0.710316074246149,-0.459784080016811
0.623447215795388,0.0374600803566771,-0.128006783145397
0.0184066421395183,0.674310977960544,-0.446969451925743
0.364501320841839,0.0857284814318941,-0.112829780864575
0.762898893273179,0.101979206339917,-0.202056577992567
0.552701807476744,0.644243220017348,-0.512239915976205
0.230909823959439,0.957099859825592,-0.508548797226671
0.100995133654446,0.445735259318197,-0.347321410353623
0.689488702614207,0.698150156461203,-0.556222497691577
0.825940514641334,0.493739029740388,-0.469921683074873
0.0607905939828583,0.657463214978916,-0.441545270176842
0.75029155652744,0.0287831765666565,-0.133837595259588
0.385075692875561,0.477133557078692,-0.398417697911854
0.214875917233265,0.161637471095109,-0.156363490645956
0.2782405131213,0.991824672788341,-0.515513832572013
0.123734549880897,0.0348978149785888,-0.03594888833101
0.872709060523824,0.351543730206681,-0.374359164963231
0.970968923291883,0.469361055984479,-0.385786514164827
0.410448207848344,0.768466117039431,-0.513961932425498
0.118212782572539,0.705629635999359,-0.458129700792747
0.559939166195677,0.108854373942328,-0.18018627694776
0.987797579958057,0.138963189241235,-0.141068956751997
0.0471588501350858,0.213566510289341,-0.190861116407128
0.0463482735320805,0.639578093225038,-0.435142973577658
0.272123176202207,0.342170826937577,-0.298297835109712
0.733855369206019,0.9220464683422,-0.60214549143876
0.138763689468327,0.72131858619892,-0.463469510859696
0.763374830075394,0.751786028675685,-0.574457598238154
0.781806880557399,0.325942709652228,-0.377088617195296
0.6103139099689,0.899050757032598,-0.583492586759291
0.560716304127294,0.11266639062964,-0.183761190006101
0.156309415622686,0.455781634770283,-0.355135282548688
0.76262596011223,0.628230471077429,-0.536179066010346
0.700023861997766,0.030667255406889,-0.133099353127258
0.393507963370883,0.648650572553429,-0.47523285127486
0.326883144287132,0.634536359374071,-0.456728998297092
0.293683276114446,0.621769085671233,-0.446361791630416
0.367484667656823,0.336996442018309,-0.311602954116407
0.86591281156659,0.621936439681318,-0.515592191583341
0.979694754113372,0.729218905030102,-0.482432081906783
0.778322866367717,0.279014364648381,-0.34461006511025
0.00921236071950112,0.228114074382026,-0.202096833544787
0.738218638985003,0.112236585494186,-0.211253910657963
0.174107422627068,0.837511734300645,-0.491157666869287
0.915080336601259,0.979566257442247,-0.564861999276508
0.207649314591579,0.92893597714811,-0.504569242428756
0.338330138553476,0.179662423483017,-0.189148103079057
0.909649262416561,0.758490128852075,-0.538843491104844
0.0927771481435693,0.120632406585066,-0.114080815569298
0.400675201649004,0.524582226649994,-0.42554032479128
0.839112589331137,0.350343868217977,-0.384030163920048
0.781759641315266,0.970594462000438,-0.603836560273309
0.867271136461587,0.908543250269383,-0.582400318125832
0.177114432253203,0.211573333994386,-0.193763644347065
0.482306883084194,0.931017496141376,-0.555702868620017
0.721327570434969,0.816769785437912,-0.587803690309441
0.302751797554724,0.545068263668816,-0.415867070678656
0.854391874013094,0.939566169618528,-0.588988740725022
0.385982926093504,0.655430615566538,-0.475944913734411
0.617115828585139,0.781904568146426,-0.566201642131489
0.8480940581877,0.0619457531864629,-0.152690214588293
0.784610173149176,0.768853655496811,-0.577322485170136
0.828986229568018,0.193427092440759,-0.272145659503732
0.577771732485334,0.680163844879755,-0.530288368562888
0.684592679302346,0.486274651132122,-0.469240338793932
0.523543480672767,0.1417429340402,-0.200069917244776
0.568868873307684,0.212399711649027,-0.269210976240899
0.26693254808591,0.381510287146436,-0.322677990548849
0.87515579021423,0.995110047747174,-0.583668592324918
0.317096068830485,0.564545862508133,-0.426963544648491
0.793110981069764,0.345942217005869,-0.389318379340083
0.133743750195425,0.423127262718772,-0.335681290459807
0.574880229908712,0.432355582581916,-0.419658669062036
0.670273918581725,0.805051675486623,-0.580288661930156
0.166231496763935,0.921506560622134,-0.500749272318792
0.876089836907594,0.0928167891904751,-0.171830000586987
0.161798277441831,0.0610894241978157,-0.0627738076492655
0.228484551941157,0.496740538509735,-0.38256765485251
0.380945663522218,0.66718131598718,-0.478838845662961
0.728432414990019,0.670735314644579,-0.550757676087722
0.810573500304151,0.720561770657208,-0.561840126391705
0.103956783680235,0.579750071647519,-0.412701669632109
0.337532356460004,0.364371517990802,-0.323463023604763
0.219293194175533,0.361480239397259,-0.304379358327976
0.978847790970199,0.316671545691013,-0.286369264280988
0.0302689857851409,0.569258394550825,-0.407257728016904
0.085684918352795,0.964936773983048,-0.499960472068644
0.191929356938212,0.892040716691883,-0.499885519305634
0.397547840698983,0.244153957172333,-0.252200548038776
0.621743985363688,0.46930752821949,-0.45009462636562
0.942269371576204,0.746584715262657,-0.516188609378775
0.822198798605753,0.739271144554781,-0.564834863721165
0.603417345928824,0.519607670260502,-0.471745491304739
0.31814353524664,0.848447433404729,-0.510472367231794
0.394452007346426,0.405359264091905,-0.360365936011982
0.415914647378008,0.862359107905617,-0.532550677037003
0.235104752293579,0.443289604374042,-0.354976763163692
0.888058773914366,0.213891479469345,-0.269416539005657
0.31804977481208,0.490970869662932,-0.3923847394822
0.940378690590239,0.739192567472158,-0.515570121177277
0.696417043846198,0.0918175832116552,-0.190140518281174
0.93671498399617,0.178815599339738,-0.21484245452308
0.886806979050582,0.822931820485492,-0.563265217692659
0.964596500146342,0.696198144391225,-0.485627046750001
0.0285605844176748,0.68550811630802,-0.450570059236181
0.548408152896075,0.705075867405412,-0.530992987735301
0.257523034060729,0.230906540348871,-0.216927974730963
0.788404292144907,0.347930551354757,-0.391096756723809
0.699600951676164,0.115321399670868,-0.211532646677228
0.109414823145935,0.341312081865341,-0.284231664843135
0.210857481046314,0.535722912879596,-0.399621532171407
0.354155907722692,0.371857748220642,-0.331407375212735
0.131495598501408,0.434200993141672,-0.341910462589007
0.161181465061657,0.225667993124963,-0.203717447157956
0.790375359773258,0.599003406148172,-0.523101380145632
0.872493147121857,0.336607897266887,-0.364643015115225
0.699437965336125,0.027399031684594,-0.129868333796685
0.51562039798955,0.0852269537479679,-0.147996365560676
0.974649881705327,0.307098883974156,-0.283414713660993
0.982240263368525,0.280388721563013,-0.257910021088698
0.227862089459752,0.359926816858334,-0.304288213764726
0.266642040635143,0.758117438237676,-0.484649200600263
0.656494503295164,0.486103564148327,-0.465146433135879
0.952999977849657,0.0302176147304051,-0.0704406682645248
0.376617767470101,0.47916494460757,-0.397666388693579
0.192401227586065,0.152413693292163,-0.146550730164723
0.0987813712793359,0.819337566108289,-0.48454921346881
0.330081772368886,0.2036558292349,-0.20701073351323
0.394399946181662,0.104625115428265,-0.136305126917584
0.3600022737775,0.0991849417563493,-0.124126415125547
0.0345343682064056,0.78393159918113,-0.476696987202717
0.366880599494763,0.917506307111472,-0.527862498247958
0.51141181180985,0.710070369231997,-0.523321854440156
0.586080521481596,0.554237834074124,-0.483975425832396
0.154710799724495,0.219090118589599,-0.198220043431312
0.146159410743546,0.873464942880316,-0.494660421252413
0.969968457000788,0.326406867785008,-0.300542450745876
0.142188043832357,0.792159047860689,-0.480867002652209
0.851682462694981,0.250107507745295,-0.310458079108031
0.666956983196306,0.268201281146193,-0.331043703267058
0.174413860583309,0.422778343414603,-0.337787894943362
0.233080107307313,0.941771989209059,-0.50801578687353
0.873733661340953,0.53597687988914,-0.476563124604157
0.59712885101259,0.543602368222457,-0.481627498081576
0.529246916419185,0.243098447388759,-0.283335999964201
0.897206017723588,0.439975003581488,-0.417427072038779
0.322861324139606,0.342039140486633,-0.306332775833888
0.130683843309685,0.563777889256314,-0.406795321404626
0.264234124511535,0.449507993750625,-0.362053228903506
0.862508169343348,0.0714825443158584,-0.157147564204155
0.712185979986607,0.230218374456795,-0.307684332793159
0.204585978808949,0.215986701477316,-0.199472730084984
0.317777296602208,0.824600369395828,-0.506509954944037
0.904483684782051,0.641879732171511,-0.506552207912532
0.872880049718749,0.883800847894466,-0.577791832230488
0.0863391820076711,0.509125755519868,-0.380109280654249
0.535381353119244,0.598634667601119,-0.490752414351877
0.0623432714637237,0.675552110344999,-0.447593985704938
0.470676799647202,0.283104808601342,-0.298224316400521
0.73523335408774,0.478934255540123,-0.469475076714767
0.264851437710424,0.889560691986596,-0.50755942263833
0.880105900783116,0.784127570638463,-0.558433519641502
0.420045874645013,0.297687511960437,-0.29636030681538
0.085083243689752,0.927552792692453,-0.497939226737532
0.235394954270542,0.871132328145004,-0.501669625619409
0.661858932269239,0.950178215734236,-0.59679684519543
0.514890307447615,0.0862355383779471,-0.1487364805422
0.837123260096908,0.358982294648649,-0.390097403668129
0.986731875917579,0.562838340076347,-0.417191812573388
0.162384134056602,0.578699165391433,-0.414839343357182
0.829832406209277,0.121069170562799,-0.210980988100024
0.434443085788387,0.466463490265064,-0.404043442074653
0.25067745108406,0.336887904754115,-0.291944778057092
0.972816199989248,0.936125371590286,-0.522986656063692
0.323774988372758,0.010428709911748,-0.0333263617884655
0.501172872842563,0.143842080641501,-0.196290025155171
0.638402560874448,0.50002714770381,-0.469096151113057
0.035445698778016,0.250620806648075,-0.219258367640299
0.300338169396934,0.0995958673533974,-0.11359102356009
0.666577506034304,0.670699384918134,-0.544532770270981
0.483741591098658,0.144633055698274,-0.192613320879681
0.89690313648826,0.126221903396356,-0.192640356126918
0.744391623126434,0.754479489697721,-0.575293555704108
0.196028031454428,0.988417887824685,-0.505989060877376
0.979887543707128,0.927703935636139,-0.516309806631431
0.76931192115166,0.301511872397156,-0.361091804847604
0.975656734075317,0.626666921802486,-0.452919614393972
0.736485703088456,0.103458754975223,-0.203375085280317
0.535674747204332,0.0276686903153706,-0.0986575763628975
0.752373701369477,0.207137296955832,-0.291146751514493
0.111783105207557,0.985597881717979,-0.501136934520195
0.946843562169663,0.0194572010122838,-0.0643901403941146
0.453441870271564,0.660643050135263,-0.49337512127927
0.406548138802533,0.669967575620387,-0.485416202968382
0.605318667042376,0.838071525757683,-0.574428021498963
0.292802114806325,0.0449277190596163,-0.0616711350263558
0.594031595297631,0.366952094567696,-0.384723471809472
0.424716150719839,0.87981800173405,-0.536851742087398
0.278190795862626,0.413578288958775,-0.34359477667541
0.646519671111954,0.380750386831525,-0.403788514093214
0.680550671573857,0.721760340901502,-0.561980659616224
0.0768327845905052,0.5303435559688,-0.390130128806975
0.908194440861278,0.923542431072225,-0.565848145126291
0.374198459408758,0.294585893930538,-0.283985559836648
0.2073630383721,0.849474859388889,-0.495738632456263
0.486176162838511,0.479790434585835,-0.423737649930989
0.43518154193535,0.984593498749797,-0.546431383685044
0.419501976673375,0.971594213268625,-0.542451681990753
0.949627759156196,0.596996510773198,-0.461931246454414
0.249802106583911,0.495115172466057,-0.384239683471674
0.0654565980810338,0.940206534215297,-0.498474466346749
0.344592357367415,0.855703250238603,-0.516407349865077
0.490125412468362,0.898407087172011,-0.55487174648708
