X,Y,Z,F
-0.249046458222216,1.93411214578294,0.952710661560463,0.185658947335943
-0.503612692817955,1.25514961412529,-0.644169271840753,-0.588150178516251
-0.54799173435848,1.10293835357366,-0.219619202711531,-0.281380057514616
-0.844870885797979,1.66129655918602,-0.837351546119282,-0.709088935648643
0.0833294291708919,1.28616900609018,-0.0143007489420243,0.00217929728597772
0.95032356724849,1.51257484371601,-0.896967049664112,1.23510092177731
-0.782321138722431,1.28513894166917,-0.10520488235755,-0.138653164270182
0.647611786529331,1.70534209900194,0.840346384756348,-0.600272962539623
-0.899418947263485,1.93532458528302,0.615080605637068,0.40654099594337
0.658107555857419,1.67523904207052,-0.480505865877612,0.361849845078698
-0.686223557145852,1.07202562342212,-0.0787926989325305,-0.132080367009821
0.732025177155627,1.17471356414601,-0.7670589140074,1.31712557316788
-0.631634344261054,1.28460178274768,-0.962820455888943,-1.03990873767234
-0.766754380372994,1.0310460131222,0.377366942208579,0.758403752279883
-0.0387807719034098,1.5907168336191,0.16766009926043,0.00767892982396208
-0.507887196612518,1.419036961491,-0.998700897674705,-0.719152745118344
-0.710193691707727,1.99323429958737,-0.823409613646429,-0.412287311767946
0.874759597674655,1.42250847709889,0.581602250594087,-0.826574510026176
0.727343873057362,1.19899701517983,0.876240011275802,-1.43431242781803
-0.879953998578702,1.41358678099084,0.287956417838101,0.349651967604068
0.815374468410242,1.70187151751059,-0.198245031106808,0.182291189827095
0.558224722174514,1.57708179032828,-0.725532756588779,0.517398603001744
0.677205862402265,1.1652342342225,0.177353452699574,-0.284648595896224
-0.591556796243311,1.27083559177603,0.844682702292847,0.876340262403539
-0.644333382985632,1.59749961937719,-0.0832038575511435,-0.0592073133144162
-0.0786334115729279,1.83615848697633,-0.283993413505143,-0.0197158117657305
0.676459034363846,1.60298469304177,-0.365364754890409,0.309492245998779
0.720342889828687,1.45408777553916,-0.423914135299603,0.466901480476197
0.51912434853593,1.25437729206271,0.881067998213942,-0.919808172093508
0.602894247882742,1.89222951556841,0.217742946282435,-0.117048203111574
0.331783879858391,1.59332949030058,-0.814633260437901,0.330355190864892
0.68504031973077,1.10769712019425,0.43615850699976,-0.78425754097158
0.00682747853147503,1.67500379767153,-0.114111311993122,0.000833633808631974
-0.871332511275851,1.00468475185444,-0.852726431994868,-2.03129265074798
-0.959049774789961,1.71062042836813,0.667111845143864,0.598523003634336
0.32066437167131,1.2450592402008,0.523119234368931,-0.335387654130497
0.659223134084424,1.97975978604047,0.16898312633135,-0.0912828183772489
-0.956015234337192,1.38798952321242,-0.427579433058291,-0.581002326278459
0.864637360876575,1.56089856674916,0.0288959362145738,-0.0336757181915428
-0.785661255425229,1.31412482804482,0.857199067216646,1.084721538292
0.53670482373254,1.15040698208623,-0.113876947461133,0.146402052696802
0.588247642756497,1.87272678056562,-0.868491223051327,0.464330862248368
-0.452480428724662,1.90882340024897,-0.956306630735357,-0.340853185602057
-0.698997660469962,1.91848693693021,-0.644020568962214,-0.342954045161658
-0.065680781161804,1.76998143102275,-0.506070176955794,-0.0316220291929947
0.764577510711872,1.26117679343121,0.042300968673616,-0.0660517574620937
-0.876031473715797,1.93717420542081,-0.518014460224196,-0.333560822975811
-0.869524221836944,1.04495397048186,0.166701325952704,0.366384538202982
0.701185610075757,1.13550949123118,-0.233225663945364,0.409186664316698
0.667765684348477,1.51206067356096,0.43297776613221,-0.406524642534371
-0.658087050462628,1.22446565335255,-0.937856395248756,-1.15869322033745
0.254215811671274,1.13372899711452,-0.74010797118305,0.450592124004405
-0.0465810115091924,1.52405433625077,-0.13756487545035,-0.00823793833274572
-0.205713178311874,1.71207373233328,0.0576313675981088,0.0118892376329917
-0.373504680901185,1.23082186589735,-0.729372664291731,-0.520056912136527
0.261144294231465,1.97429879451503,-0.728348214116029,0.150316676110175
0.17391151822496,1.23780444269949,-0.133908859718104,0.0464060034802106
0.330688113656521,1.85146792113117,0.832493763378005,-0.249168349756663
-0.0211806537167124,1.35666936737408,0.681769236382509,0.0234871913428346
0.418098061210033,1.99871540325664,0.737631776774682,-0.241704861273968
-0.573443493240849,1.77133058006208,-0.370103408901511,-0.19191957796388
-0.975813727820249,1.82401264990308,0.527415250317989,0.422813107018302
-0.609442105425857,1.9879587823497,-0.581833406719806,-0.253714369624772
0.289321692029322,1.3647524091333,0.491014348690169,-0.235634636113533
-0.309869014031689,1.21536791050233,0.857131772641356,0.523212752312302
0.248066621191815,1.46241110015251,-0.528465262970064,0.188571630516291
-0.495779258547299,1.86253905362974,-0.54667862866695,-0.223314149183855
0.30147768214845,1.51072130503848,-0.430834739336473,0.176040607797703
-0.378069306113308,1.65415418070139,-0.822209970052869,-0.328402816543606
0.671266210188918,1.83574796673743,0.878792270989807,-0.562928786989084
0.554856646702359,1.45109449896288,0.945588912802187,-0.791415357871265
0.680283314473993,1.01853570342495,-0.234041014507888,0.494023742137652
-0.472829215105816,1.08968911648022,-0.0447530665073435,-0.0510480442847991
0.924167232570277,1.3747306792938,-0.185871334091265,0.300443285418773
-0.766025275403174,1.98190948483113,0.702899125801143,0.38197446414948
-0.323420001967675,1.03561447142521,0.846025970262947,0.741399019016326
0.561313802739911,1.6943161223769,0.453904703597982,-0.282092295667118
-0.17304764296232,1.61208713348305,-0.0615261306663804,-0.0120814328536465
0.778820897866697,1.58099200333957,-0.20936225708792,0.212232279556551
-0.212440714988029,1.42727101487743,0.72949765010958,0.223480927747395
-0.171298808225267,1.16026776893071,0.339196005216613,0.127301480859868
0.624740576284179,1.22009015274702,-0.650598646060237,0.873709354945541
0.368109802102696,1.45124853296467,0.668082021099534,-0.363691633766884
0.485881496101125,1.0764772319413,-0.927211768908243,1.22589224099871
-0.470058127183015,1.00378317292868,0.913698300233506,1.22136852173994
-0.565185045722217,1.52549055929424,-0.860378459063447,-0.59334227034026
-0.178275757743576,1.86488291897459,0.696468440279474,0.105229530367008
-0.267549435437552,1.43101808415517,-0.312170631557743,-0.119168175416712
0.436829747035361,1.81798926899628,-0.904897236243099,0.375187363959344
0.500616423669415,1.38756146477246,0.796184564893177,-0.653792926083181
0.712561880637091,1.97450716303999,-0.84962701700852,0.501601462243274
0.00911762123208448,1.18118796897614,-0.770128031207744,0.0151120665271978
-0.199846792779827,1.7582442960139,-0.0961642756816382,-0.0182843749928594
-0.941110737608073,1.09428083991964,0.734094276031036,1.58195751946621
-0.0850788199075215,1.16799570414424,-0.583924548137915,-0.108327234895149
0.271509446499755,1.09354896729196,-0.407293273929342,0.285161904251534
0.248362807381983,1.2174727591261,0.496250970637484,-0.255807423655884
0.667925967291912,1.22584279981112,0.659684429331609,-0.942623103015858
-0.484873089353757,1.11263359294101,0.864422125244611,0.968741033878589
0.789845171801244,1.61425672206428,-0.411167004939906,0.405947004155925
-0.681178973913467,1.78365913331128,0.730334921677209,0.439199300698
-0.926973953826114,1.46620448619737,0.101914977911374,0.120652911111828
-0.578917015711525,1.77851824992768,-0.433789191170081,-0.225142992081416
-0.765757236575186,1.64643858527915,0.910714048871471,0.716900275259823
-0.403270440502854,1.51103022124409,0.914146139266469,0.465604409195264
0.0205172139733372,1.23582498106077,-0.712947593469393,0.0287922282693957
0.0557685096412359,1.61117194234654,0.25412508827963,-0.0164703500543671
-0.442940698806881,1.86995871175778,0.549161430343325,0.199838896018429
-0.949227115127544,1.79470153869938,-0.701041106996369,-0.566065830336133
0.0481502267178497,1.06200902049011,0.900364984735,-0.115871856498657
-0.789317166849346,1.24032549262986,-0.168083204694112,-0.239790417070307
-0.62254504431564,1.31121099398267,0.968519692301871,0.990436747108244
0.586757592295007,1.03478978691501,0.999986704904583,-1.7463475869112
-0.971178336062277,1.97407116949886,0.918383486084264,0.625843030752658
0.288012548649687,1.91819033420603,-0.0115616980501362,0.00279552112800908
-0.814837416125191,1.97079550823448,-0.446127105840977,-0.259625715355513
-0.919459774140143,1.81068378146987,-0.456225110556983,-0.351517376064127
0.078695983877102,1.82463959134758,0.720418956996971,-0.0514915553758583
0.517755951154455,1.29941806134289,0.0922756756405057,-0.0895209456544144
-0.388886163334568,1.51768806449084,0.806237027469612,0.393072318765156
-0.52222681313805,1.04786418239769,-0.113849450162111,-0.154380949646078
-0.730325076200609,1.01539048296758,-0.807018163103382,-1.59823898664919
0.61474737376318,1.47808916668363,0.859668719549586,-0.773217769775659
-0.438893003724258,1.78121584043401,0.245888413220152,0.0977530762724148
-0.4401147550531,1.80142239569719,0.0391519235072546,0.0152582209406877
-0.496092628104634,1.2943105386324,-0.998437643050784,-0.845084906743878
-0.889311053298719,1.06641188684535,0.268782059026133,0.579061729636435
0.718545203962956,1.22173099155112,0.93284318594561,-1.45149905664404
0.615505724124495,1.64577150965244,-0.206817989052929,0.150242121845391
0.11143395889351,1.31850146998616,0.97449892246502,-0.189507159850045
0.689919753859267,1.25949857203744,-0.204336119630452,0.286362531641185
0.577878272993927,1.37663113241471,0.32266546025003,-0.313275343819622
-0.495389192247621,1.30988122972424,0.964786841060218,0.796226757427976
0.671873634604708,1.33095506842503,0.787789735428009,-0.960943740158583
-0.0683496243013884,1.39493364733526,-0.475265886512414,-0.0497426182482196
-0.987687001001948,1.32191576839469,0.0192427339542756,0.0296956969555265
0.947703791304422,1.74541798414323,0.0631775634976051,-0.0651327021815915
0.650381515186834,1.12965380170607,0.740626089214493,-1.21116642867278
0.300916456454647,1.58748796130239,0.609870762939069,-0.225244101263471
-0.528985252028561,1.54891102657395,0.93794301709578,0.589253014586426
0.432225293347664,1.68654765251245,0.513660450352742,-0.244736862055365
0.202104434650881,1.03798008734313,-0.051621632429683,0.0296495414922215
-0.775923008047026,1.70125457800488,-0.571847723697277,-0.426802729178319
-0.115420213694549,1.08131746088185,0.456459978003162,0.133633539940517
-0.257791403508231,1.71487139298461,0.0541694604452163,0.0138876006980805
-0.603374902997952,1.46473652787151,0.721781526627434,0.57431626741065
-0.2933756353551,1.93251735692204,0.0583912173887695,0.013368669892448
0.787038077550716,1.44997583014192,-0.312659039002065,0.381124779085587
0.487312670212079,1.79283213401046,0.326962555601951,-0.156330781711908
0.314983174510995,1.48227284417541,-0.1265198171899,0.056183718841731
-0.189616510455873,1.36820413739611,-0.733804320388894,-0.218835628569524
-0.138619115841253,1.63039363539554,0.274623310490191,0.0423758113712041
0.644842430866519,1.82707961248864,0.545778735435051,-0.338084625929277
0.875330470939011,1.10099218951096,0.71565738593127,-1.69907613057329
-0.483104873328261,1.32351283829741,-0.151180017541903,-0.119319333087029
-0.735378095818539,1.97184781450123,0.951642094168729,0.502969275982863
0.267729730640475,1.93973206960124,0.723901557206153,-0.158781431695728
-0.966518768101586,1.24017111101192,0.644241834907849,1.10751205518765
-0.917156263700956,1.88506260069205,0.122002900373657,0.0865313870706345
0.645204052246456,1.26118612691322,-0.893923792497703,1.16285656492355
-0.313200395394396,1.12528530790594,0.186121404912817,0.133912502071402
-0.7887033414535,1.76315469848066,0.889762209237032,0.627709646117176
0.544501245381427,1.72667247958637,0.127309693751696,-0.073769566197695
0.305422318471927,1.06519603148689,-0.980736195105299,0.816932649742936
0.441764845382833,1.64652970797534,-0.974833299400013,0.498569733484377
0.983506042506431,1.58677343548899,0.87415161446532,-1.13610249278621
0.325977405841923,1.08244999080953,-0.733570740030513,0.632889622707161
0.612511786542021,1.50099442095985,0.196865254360453,-0.171039814354571
-0.687150509955164,1.19808945669748,-0.253887193569422,-0.341172096658212
0.572147207700682,1.07382350952221,0.134371151014783,-0.212156560661091
0.358535282164471,1.86220615470368,-0.241777784014535,0.0777805509817172
-0.334453109962506,1.3327226148296,-0.131037615037299,-0.0716284312682817
-0.69660419311761,1.78480823333021,-0.592800537495129,-0.363569029184032
-0.881183714578204,1.91764315728043,-0.517978119086003,-0.342205825285889
0.0117309337974831,1.97688200487217,-0.563889844707188,0.00508389278028083
-0.363303791583354,1.77147842542536,0.0708207644221421,0.0237345952972874
0.705158579094605,1.26803859865014,-0.459776827939734,0.650800977663808
-0.0064742283445024,1.98242983617411,0.868001274733804,0.00428699422643145
0.977314254263722,1.64957888579219,-0.408031253937639,0.487266896981679
-0.32141597460057,1.62472029347548,-0.438349401447538,-0.155136017637843
0.197296480926987,1.16671516424201,-0.601923072617949,0.266996784869108
0.442224737592559,1.83591393074857,-0.933358826193344,0.384371764452848
0.00522485119412308,1.1452438584867,-0.139319205456255,0.00166585500695899
-0.935439760781694,1.84148810753633,-0.929748628737812,-0.703604384804977
0.199383604619509,1.57521046944317,0.217780967992214,-0.0535673363737896
0.937452465281229,1.70795168464723,0.365477108714515,-0.388802663355158
-0.639479622626556,1.89793332826764,0.17661053668163,0.0884061104208101
-0.543761192249079,1.42238928643577,-0.113510468768308,-0.0868026282495918
0.0656408665388917,1.96886665652712,0.843598999046627,-0.0431379151565134
0.0943914379678648,1.68748322447936,-0.0465065955758343,0.00466883273903453
0.112854022791808,1.74061988707181,-0.58017838177741,0.0655723899728394
0.0340008090795019,1.86125539379689,0.0595470045366202,-0.00175929083249576
-0.532467177960199,1.09986803589851,0.408135497804763,0.511690307247244
-0.751494765223818,1.25394753675301,0.365002088566544,0.486760112543921
-0.987237266727546,1.21464446727527,-0.0125986274826803,-0.0230186142430255
-0.338165359883142,1.20047382246714,-0.99701829673653,-0.678898170642498
0.370889284967186,1.67871627087675,-0.294811639770589,0.120884157461812
0.570121195532875,1.97343776840098,-0.565983845285602,0.263596412289487
0.694551592621615,1.34723033251875,-0.368601577209449,0.454738730732738
-0.536853621140321,1.97296067745727,-0.272478507196642,-0.106994532857612
-0.264079445801694,1.33873645224113,-0.781261700154576,-0.336466791145268
-0.28833132546589,1.21229966967653,-0.479968185881145,-0.274574764202951
0.465602000119538,1.30650828343502,0.248618341341759,-0.213378984847786
0.528433505801585,1.15859469239567,-0.554219582479964,0.691048591932043
-0.934007381539328,1.77230839169871,0.741975618466264,0.605345401016637
0.845137245917026,1.22351834113326,-0.753400518501504,1.39380367527773
0.133228981665622,1.80137120485338,-0.831839967945553,0.103843248250183
-0.376089342258891,1.15651725981303,-0.325077388744121,-0.264278056308842
0.661269901241472,1.3665708281022,-0.492414866455927,0.560117383189589
-0.346468040101805,1.65598742073774,0.713867817938763,0.261514666541004
0.37094027906911,1.37302394918469,0.975746191566751,-0.598166392047938
-0.981310411352038,1.98371850396127,0.407461226314181,0.27758736373616
0.920670234114088,1.10274860148848,-0.623107009479568,1.55876688997077
0.135795817509246,1.79357871012613,0.84127885751456,-0.108005206016286
0.825414312497111,1.40258669001111,-0.518591341450482,0.711496263194819
0.56834256266438,1.23159149317806,0.411768915926052,-0.490753737000731
0.949084679584271,1.29944461218534,-0.0901265840721611,0.167907881217816
-0.198909363522872,1.7214361733574,0.808540347918994,0.159640322941212
0.426425623108266,1.62880703728385,-0.653828314424918,0.329317554545461
0.0434238368280753,1.84135594937051,-0.514347561522002,0.0198481765830779
0.250317974307183,1.84746512883517,0.994311650747971,-0.224384507042973
0.184978096090485,1.87572646208008,0.829544453841994,-0.133306381533011
0.0765701609376284,1.54403864698113,0.475702181802062,-0.0461889214878006
-0.0313283114301339,1.266499882626,0.596848246547591,0.0348620893938096
0.0653910318076123,1.02839995967885,-0.756629218756368,0.141269261135283
-0.0787545812965265,1.60581178325364,0.0121948306942812,0.00110860467534263
0.161604948612304,1.12507609257593,-0.720951500749437,0.280668653245529
-0.963070764663413,1.67974704915652,0.524349180870771,0.489756329017236
-0.0525826595380396,1.50259958102894,0.829185442959234,0.0576303546644777
-0.324547778657765,1.65743790978041,-0.81551338681381,-0.279953186890895
0.452688015404318,1.68619014408584,0.0806888935809695,-0.0403682390153014
-0.145726620486408,1.11768208633123,0.309385959829527,0.106718819544043
-0.59741782573923,1.79964686622835,-0.306835950190862,-0.160225275508438
0.599194990377686,1.04273051862668,0.295602054171171,-0.519861507901102
0.937658297814815,1.95664561026652,0.122678041253862,-0.0994644555712603
-0.349058065411881,1.91244336704548,0.811964063861399,0.224635168864521
-0.262918778523551,1.53125299805106,-0.101304073143123,-0.0332051137393723
-0.985039686315004,1.0053792695993,-0.214611028138225,-0.571170193405558
0.626991977362659,1.75230872555457,-0.0904768367974267,0.0591317063373685
-0.84895795114547,1.52489619551341,0.754416510871243,0.76164050410512
0.0702424438368163,1.05963564199853,0.62569778171035,-0.118258869294442
0.691593040640371,1.04065997107901,0.076456225727791,-0.157359027382562
-0.982834097925302,1.44108420667264,0.30878069934174,0.39917053474462
0.461758585055768,1.03920189059321,0.521022688020259,-0.700688035509362
0.735367282697784,1.1528329819331,0.282584149223423,-0.506305171321604
-0.572456402138913,1.40844215648445,-0.190070950703246,-0.155641527476391
0.311834958687386,1.31021980529423,0.888507168248414,-0.499778009438113
0.590910309364765,1.04766978487551,0.419636141839352,-0.720309696271943
-0.865031460734324,1.16914174826097,-0.39960711901067,-0.698266245180016
0.835738086103401,1.24421581212529,-0.0839331180518338,0.148332351188651
-0.778906262893906,1.14625393975206,-0.374606945871983,-0.618081718557475
0.505053598784156,1.5365339050853,-0.370051581731544,0.250117556081194
0.788758446413269,1.76815976546336,0.637635868889661,-0.52393430824602
0.543690946778211,1.86450887701113,0.326427097741148,-0.16196045628561
0.498195588006218,1.49873859214101,0.242027928876231,-0.169484017019715
-0.349351768230403,1.14413023859824,0.743525563679525,0.575196227547126
-0.940383110647179,1.81356087928022,0.992155315818301,0.777873417688347
-0.00686239055517646,1.55826291548048,-0.83416190693019,-0.00706752968456495
0.80252810330189,1.60929302373186,-0.268451623448276,0.271336870888165
0.924993311968863,1.57359357936624,0.724935938540133,-0.895215048732025
0.984179742164952,1.43106334969193,0.66934444328522,-1.07034152580412
-0.0356320983347558,1.6987333790629,-0.866046374632522,-0.0319674966324965
-0.34340299557508,1.98561345552691,-0.314327105720138,-0.0794061806582241
0.155035778217725,1.83825476300862,0.735244905048805,-0.102792083757673
0.271512002514562,1.41072894758795,-0.221261674822602,0.0930859166194963
-0.296540989376731,1.85522908597608,-0.300247632735467,-0.0753701079325336
-0.336173050416674,1.68595588595745,-0.631512225985413,-0.216777262186582
-0.947237249451512,1.77949099400535,-0.835743783469252,-0.685104876200809
0.278198241553781,1.51047371758858,-0.787550835820742,0.296333755723109
0.359971947353327,1.85300088088331,0.574736225785393,-0.18751194327365
-0.560636228313818,1.63986176709641,0.391431791100519,0.231821624034487
-0.550413629866767,1.00447351578727,0.171507699222189,0.266040397377166
-0.456408611372208,1.93854201723322,-0.983793825373006,-0.342804247014356
-0.0641479708869355,1.84403028335516,-0.402985528438116,-0.0226610754799372
0.310297706003836,1.08122558451286,-0.645044956739304,0.530086498089011
0.986222318836074,1.23705200041576,-0.694327719904093,1.48928505503896
-0.808874571651424,1.93127443267295,0.483916494875196,0.291275800150747
-0.746290219888624,1.64359065788882,0.298928040382203,0.230541846222424
-0.550970148656277,1.91353264961241,0.892028188307776,0.381648671419502
-0.725698486837954,1.68240217391457,0.68017189104114,0.487765328631892
0.106657429390274,1.0017995410603,0.851905194542349,-0.274535764545585
-0.239859147751671,1.71427093369753,-0.361171329710905,-0.0863650250219339
0.177541984053688,1.70776963902353,0.598737729154233,-0.111321792720869
-0.319504061089713,1.58162251896728,-0.203135026433304,-0.075425456350693
0.856332783088166,1.23153047455278,0.637377148409695,-1.18072722276643
0.86370936172635,1.3685217819569,0.321843747822997,-0.48737205448909
0.421763644884751,1.40798848015442,-0.00956015777996744,0.00637047335727727
-0.612802756394446,1.83442004277241,0.804645435373449,0.41420835075416
-0.510844254752352,1.7594090043007,0.215279250223022,0.101400645311008
0.255554591597885,1.15366137590112,0.280652180612239,-0.165905021610709
0.936109300687935,1.75278372311797,0.818281752946387,-0.825238267864639
0.464785388546247,1.94313601379821,0.958278820840241,-0.371132286229953
-0.249774451658543,1.46328198105639,-0.844514293559947,-0.288340677962645
-0.119275204632262,1.88883540334386,0.652442284778795,0.0646659837950946
-0.840730530638418,1.56335368509482,0.629748295440746,0.599476332380607
-0.250846776005544,1.92129285678298,-0.144354933207937,-0.028708766323837
-0.964103652621644,1.31575385721302,-0.422779345284863,-0.644223122514576
0.314188595701519,1.89974724778434,0.0273344304941907,-0.00737045069402586
0.342756635356405,1.78854698287056,0.11977017510677,-0.0398659326134254
0.673922462778614,1.92542914439119,0.598957332223411,-0.35024582600227
-0.874059834022554,1.08279037384381,0.187423963841848,0.385484611703237
-0.979593191756772,1.36529220556032,0.823799150954885,1.1829077629034
-0.355104810408108,1.39791683978353,0.523582551051765,0.275642260495924
0.224514965253071,1.80852729822708,-0.295718863442475,0.0622955644964019
-0.0453750460979936,1.33857997584589,-0.73673060204292,-0.0557175793090294
0.232886373818127,1.08296010645175,-0.291173847227165,0.177593285106614
0.126426134520775,1.62276923903794,0.49503062560573,-0.0722108187599171
0.841125241443777,1.54951975623833,0.579068506504192,-0.664470202929755
-0.809571858451136,1.7005110622152,-0.0203312898567718,-0.0157969838487807
0.974341957358257,1.25156745017776,0.88936721158432,-1.83876563554313
-0.799616265529677,1.69351499799954,0.309174150998978,0.239452641762397
0.4786678355836,1.3412541757201,0.210115647690863,-0.176154607176605
-0.293804195545103,1.25618332816665,0.574884611548596,0.311944963507838
