x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,target
21.637266031901,47.5559244791667,74.9736979166667,18.5559875488281,79.9784749348958,66.0326131184896,53.3367431640625,7.18084411621094,100.042211914062,5.9980702718099,423.062044270833,167.701725260417,166.44326171875,164.5896484375,146.5326171875,132.342594401042,134.382039388021,20.1567545572917,3.21378529866536,128.953987630208,127.958333333333,168.939339192708,94.4168782552083,117.80859375,7.18084411621094,485.329752604167
27.1498128255208,24.0479756673177,91.44541015625,21.8582763671875,57.0077026367187,74.0564127604167,64.305908203125,8.56540222167969,94.5763509114583,1.50737546284993,512.551888020833,164.916731770833,163.083658854167,158.024951171875,132.511328125,127.6466796875,171.894401041667,29.9935913085938,7.58926086425781,123.504125976562,121.238159179688,55.0442993164062,90.3650797526042,127.863240559896,8.55245971679688,272.14677734375
27.2494812011719,8.29426981608073,86.2599283854167,19.8513509114583,63.0073038736979,70.0455810546875,59.003466796875,9.82658996582031,96.0559977213542,1.50305201212565,469.781803385417,165.482763671875,163.846110026042,161.760579427083,144.715738932292,130.021451822917,173.376139322917,29.9900675455729,9.16870015462239,124.662540690104,122.949129231771,55.0345336914062,90.3024169921875,127.536564127604,9.82450459798177,311.252180989583
23.6246846516927,62.3030802408854,92.7553955078125,22.6122334798177,79.9947916666667,83.0315755208333,69.1306315104167,10.3236806233724,110.578727213542,3.99617716471354,547.3046875,169.653645833333,168.217594401042,163.947574869792,141.424837239583,133.052425130208,136.003824869792,24.8254862467448,4.76720275878906,129.56513671875,128.115804036458,87.8846842447917,92.835302734375,127.925016276042,10.3236806233724,477.277962239583
27.4918375651042,17.168593343099,100.684895833333,23.9443969726562,75.0062906901042,85.0471028645833,73.191015625,10.3825185139974,114.756713867188,2.00262819925944,580.2732421875,170.250016276042,168.506201171875,164.106038411458,138.991650390625,132.529028320312,177.893147786458,29.9931030273438,6.42037455240885,128.602848307292,126.905305989583,48.4551472981771,90.734130859375,128.770304361979,10.3979777018229,325.183854166667
23.740391031901,25.629443359375,95.9406005859375,24.5940511067708,75.00849609375,86.0986735026042,72.2003824869792,12.6687306722005,112.080753580729,1.99117101033529,572.213151041667,169.630045572917,167.913818359375,164.095458984375,140.253580729167,132.552237955729,135.564184570312,29.7092956542969,5.90428263346354,128.324129231771,126.743774414062,108.652685546875,84.6946858723958,129.648673502604,12.6687306722005,335.580013020833
26.5935628255208,23.8071838378906,104.325667317708,27.382958984375,74.9908365885417,94.0822509765625,77.7343098958333,14.1641743977865,122.850732421875,2.99871088663737,616.416731770833,171.964306640625,170.0103515625,164.153255208333,137.757096354167,133.097208658854,180.043115234375,29.9935913085938,9.13638305664062,128.958056640625,127.184025065104,53.1046630859375,89.6693033854167,128.593025716146,14.1626485188802,315.755696614583
26.1036926269531,40.9764404296875,104.700854492187,25.4411214192708,74.9849934895833,97.9866292317708,78.5929443359375,18.02783203125,121.575569661458,2.4871587117513,623.1958984375,171.858365885417,169.917333984375,164.172281901042,138.249446614583,133.42490234375,179.330224609375,29.9935913085938,8.94585673014323,128.890926106771,127.073356119792,56.1103474934896,90.4777913411458,130.397794596354,18.0346720377604,473.450423177083
25.9830240885417,20.9354939778646,102.246411132812,26.6590108235677,74.993896484375,92.5151285807292,76.2641764322917,14.6378987630208,119.931127929687,2.49865926106771,604.687369791667,171.396337890625,169.492659505208,164.089241536458,138.240201822917,132.956966145833,179.967805989583,29.9935913085938,8.27358754475911,128.849829101562,127.174666341146,53.4285441080729,89.1049479166667,129.679606119792,14.6334991455078,299.989811197917
29.0159912109375,35.0059488932292,83.7694661458333,21.3305460611979,75.0005208333333,61.7098999023438,54.7534098307292,4.41063537597656,105.585904947917,2.49001235961914,434.95498046875,167.807161458333,166.202164713542,163.863818359375,144.858821614583,131.735538736979,133.159285481771,27.3740152994792,5.53419748942057,127.992513020833,126.684366861979,79.7107014973958,83.4719807942708,123.4126953125,4.41063537597656,75.3557942708333
26.0124267578125,18.5356201171875,82.1560791015625,21.1731852213542,80.0190022786458,64.9866170247396,56.1433227539062,7.62492065429687,101.269059244792,1.99009017944336,444.710123697917,167.938541666667,166.630712890625,164.130045572917,139.306429036458,131.69453125,134.558504231771,20.4615539550781,3.48233896891276,129.030078125,127.892415364583,171.084049479167,92.5655354817708,122.525569661458,7.6213612874349,155.02080078125
28.3332153320312,27.6556701660156,101.986808268229,27.7843872070312,79.9873128255208,84.0043131510417,73.653369140625,10.283100382487,116.207364908854,2.00582758585612,582.792252604167,171.241650390625,169.626481119792,163.786067708333,136.997298177083,133.158268229167,134.994173177083,28.2790466308594,4.50110626220703,130.015568033854,128.366040039062,174.574755859375,88.6711995442708,126.686181640625,10.284092203776,209.784749348958
28.0831563313802,39.3246785481771,104.635294596354,25.6840616861979,56.5211303710937,87.9770670572917,76.5549723307292,10.8480295817057,106.465348307292,1.50564613342285,608.721223958333,167.920735677083,165.7013671875,157.72646484375,132.9125,129.246484375,173.690511067708,29.9935913085938,9.68055623372396,124.762223307292,121.791121419271,56.6039021809896,93.1038492838542,128.054361979167,10.8596496582031,450.365201822917
23.7241617838542,63.2097819010417,94.1701416015625,22.9251159667969,79.9886637369792,84.6182373046875,70.4459798177083,10.5222890218099,112.720621744792,3.9973876953125,557.5806640625,169.969840494792,168.473649088542,163.945751953125,140.543522135417,133.10107421875,136.159016927083,25.5089090983073,4.91554361979167,129.69453125,128.285880533854,87.382177734375,92.9231852213542,127.943025716146,10.5222890218099,461.572102864583
27.2424153645833,32.3678304036458,103.678084309896,27.1125671386719,75.0049397786458,90.974560546875,76.4377278645833,13.3505462646484,117.602058919271,1.99203567504883,605.6345703125,170.789697265625,169.017496744792,164.122819010417,138.538671875,132.909236653646,178.257080078125,29.9935913085938,8.31845041910807,128.808732096354,127.01435546875,54.6520589192708,93.3561197916667,129.612752278646,13.3454355875651,413.495279947917
27.4483683268229,32.8786071777344,102.257609049479,26.9601542154948,74.9773030598958,96.9817708333333,74.8094075520833,20.193115234375,118.444376627604,2.99581425984701,592.3728515625,170.9431640625,169.180029296875,164.074088541667,138.950325520833,133.570125325521,180.466682942708,29.9935913085938,8.0891357421875,128.875870768229,126.947623697917,43.9114217122396,88.2333902994792,130.095743815104,20.193115234375,443.076888020833
28.499452718099,26.5172281901042,106.326456705729,26.1716674804687,79.9794026692708,95.2123453776042,77.8269775390625,12.5738891601562,120.945361328125,4.99061686197917,615.4751953125,172.118489583333,170.290120442708,163.928645833333,137.60078125,133.897111002604,138.305126953125,29.8476684570312,5.41445007324219,130.391528320312,128.695206705729,94.8160319010417,96.4203938802083,133.47080078125,12.5738891601562,339.32158203125
27.4869995117188,27.528916422526,108.509391276042,26.7658711751302,74.9808675130208,100.088997395833,81.017431640625,18.1912475585937,123.039436848958,1.99999084472656,641.6951171875,172.617057291667,170.707568359375,164.183577473958,137.95830078125,133.711075846354,179.605419921875,29.9935913085938,7.90828653971354,129.045540364583,126.994010416667,50.0444539388021,91.247216796875,130.174104817708,18.1861877441406,377.041959635417
27.8971252441406,39.2308308919271,104.700406901042,25.5015930175781,57.0121907552083,87.9838623046875,76.7911783854167,10.7992360432943,107.192708333333,1.49937705993652,611.0474609375,168.06240234375,165.860221354167,158.085904947917,132.703059895833,129.262158203125,173.685530598958,29.9935913085938,9.92272237141927,124.72763671875,121.916853841146,58.1557779947917,91.21669921875,127.855305989583,10.8170593261719,345.584993489583
28.4864705403646,19.4867818196615,101.047355143229,24.3900370279948,62.9919189453125,85.989697265625,72.5656901041667,12.6104787190755,107.486702473958,1.49989585876465,576.76953125,168.438736979167,166.612288411458,162.454541015625,137.836279296875,130.564689127604,174.960074869792,29.9935913085938,8.68621622721354,125.630932617187,123.430476888021,52.7649088541667,92.4320719401042,128.808365885417,12.6247934977214,340.723893229167
27.6778055826823,39.8214152018229,104.497379557292,25.6180196126302,57.0092000325521,88.0077473958333,76.82236328125,10.2034637451172,104.335660807292,1.5049976348877,610.778450520833,167.653792317708,165.4115234375,158.117154947917,132.727685546875,129.104817708333,173.516796875,29.9935913085938,8.47570495605469,124.552677408854,121.752058919271,54.9177571614583,95.0992268880208,128.124275716146,10.2119049072266,457.810188802083
27.4826721191406,25.27080078125,104.409293619792,25.4415751139323,54.0025268554687,90.1277425130208,76.9136149088542,12.1736989339193,104.660685221354,1.50114974975586,612.135872395833,167.479264322917,165.224072265625,157.500325520833,132.480794270833,128.875333658854,173.2173828125,29.9935913085938,9.75010681152344,123.935424804688,120.830867513021,52.8605305989583,91.1096923828125,129.23203125,12.1762420654297,434.548990885417
26.3431233723958,29.9451171875,99.9400065104167,26.4661641438802,74.9988118489583,85.4344645182292,73.5969156901042,10.5388417561849,115.642260742187,1.99108454386393,582.802473958333,170.391276041667,168.635970052083,164.054541015625,139.380403645833,132.6490234375,134.664851888021,29.2541951497396,4.04262975056966,128.700504557292,126.900016276042,101.816552734375,84.6495198567708,128.112475585937,10.5388417561849,211.278125
27.4902465820312,21.2311686197917,102.058211263021,24.758251953125,75.0040120442708,89.0132975260417,74.5683675130208,13.9077463785807,115.705338541667,1.50058771769206,591.022395833333,170.763753255208,168.969970703125,164.141455078125,138.308170572917,132.768798828125,178.177604166667,29.9935913085938,10.011952718099,128.697249348958,126.871940104167,54.7041422526042,92.21845703125,130.014729817708,13.8948801676432,361.820345052083
28.0317321777344,36.6408772786458,100.280631510417,23.9095825195312,74.9874186197917,90.9896728515625,72.2445393880208,18.2107767740885,115.901163736979,1.99108454386393,572.8658203125,170.435546875,168.721858723958,164.281591796875,139.193147786458,133.154500325521,178.388053385417,29.9935913085938,9.80795796712239,128.581282552083,126.849153645833,53.1620320638021,92.2119466145833,125.116202799479,18.2133951822917,436.819563802083
27.4639607747396,17.990966796875,101.378426106771,24.4858764648437,75.0030110677083,90.0061767578125,73.9123697916667,14.943857828776,115.702286783854,2.00050977071126,585.734049479167,170.530696614583,168.801432291667,164.130859375,138.832486979167,132.898445638021,178.703743489583,29.9935913085938,7.46971944173177,128.715144856771,127.02412109375,52.5399007161458,91.2284993489583,129.668725585937,14.9336354573568,392.829166666667
27.4902465820312,18.4235656738281,102.2998046875,26.571445719401,75.007568359375,91.0141682942708,74.8099690755208,15.3505564371745,118.012027994792,2.000812403361,593.3453125,170.729150390625,168.945849609375,163.921223958333,138.668538411458,132.985970052083,178.765104166667,29.9935913085938,9.26634012858073,128.797745768229,127.068872070312,54.2756876627604,91.628466796875,129.742195638021,15.3445556640625,373.526204427083
27.5064758300781,19.2003133138021,104.316886393229,25.2311279296875,75.0156168619792,90.5145589192708,76.8071533203125,12.7458750406901,120.523697916667,1.73448702494303,609.232291666667,170.995377604167,169.15244140625,164.257666015625,138.679931640625,132.962052408854,178.528597005208,29.9935913085938,9.41123250325521,128.865698242187,127.071728515625,57.0612467447917,92.1887532552083,130.064298502604,12.74033203125,387.046940104167
23.5038879394531,16.268603515625,101.797078450521,26.2807047526042,74.9900553385417,93.9809895833333,78.2933024088542,14.6624094645182,117.151912434896,1.98957138061523,620.35703125,171.201041666667,169.361979166667,164.186018880208,138.053141276042,132.887556966146,136.252547200521,29.9935913085938,6.36698710123698,128.578434244792,126.792602539062,110.623250325521,85.805078125,130.045166015625,14.6624094645182,451.092057291667
25.7467753092448,30.4546244303385,102.353588867187,27.796533203125,74.981005859375,94.016552734375,76.6035970052083,16.8259134928385,118.266853841146,2.48932037353516,607.479036458333,171.357975260417,169.380598958333,163.119482421875,136.406217447917,132.904858398437,178.870540364583,29.9779846191406,5.57912139892578,128.846166992187,126.902864583333,40.9411336263021,87.5636555989583,128.922249348958,16.832905069987,386.449283854167
25.6239420572917,22.6492614746094,103.408553059896,26.7756754557292,79.9833170572917,88.0891682942708,77.7822184244792,9.36479085286458,118.735823567708,2.00280113220215,615.834505208333,171.705826822917,170.011881510417,164.233658854167,136.666031901042,133.232047526042,134.994173177083,27.6452209472656,4.44585723876953,130.004581705729,128.395743815104,174.989778645833,88.99833984375,125.405428059896,9.36707967122396,300.36572265625
27.0892232259115,25.1056457519531,96.895263671875,23.4479919433594,56.9953125,79.9908935546875,69.8114990234375,8.67242329915364,99.2411051432292,1.50274937947591,555.53359375,166.242057291667,164.209016927083,157.967757161458,132.667740885417,128.294124348958,172.5693359375,29.9935913085938,8.51722564697265,123.961873372396,121.387084960938,51.0567911783854,90.4371012369792,126.404085286458,8.67361755371094,303.771061197917
27.1139180501302,24.9162251790365,96.1815592447917,23.1617228190104,57.0062093098958,79.6177327473958,69.0603352864583,8.62256164550781,97.4771402994792,1.5061216990153,549.55234375,165.93115234375,163.938623046875,157.739176432292,132.393684895833,128.185237630208,172.493815104167,29.9935913085938,8.05472717285156,123.822713216146,121.343546549479,54.9075846354167,91.0128499348958,128.079093424479,8.61673889160156,308.988736979167
28.4993896484375,13.2716857910156,95.4077718098958,22.7937703450521,62.9969075520833,79.160546875,66.9195109049479,11.5589080810547,102.376375325521,1.50119298299154,532.405631510417,167.35927734375,165.583919270833,162.692464192708,142.735221354167,130.618115234375,174.350276692708,29.9935913085938,7.32845255533854,125.263102213542,123.159895833333,50.1396647135417,91.1247395833333,127.11748046875,11.5718760172526,304.12255859375
21.0190246582031,47.0792765299479,74.6727294921875,19.927724202474,80.0036214192708,66.0465006510417,53.6537272135417,6.61388092041016,98.8230061848958,5.99858907063802,425.2234375,167.464908854167,166.188623046875,164.069401041667,142.037174479167,131.54951171875,134.240478515625,18.4706319173177,1.85306053161621,128.904353841146,127.94775390625,168.740787760417,93.81630859375,118.172517903646,6.61388092041016,403.944010416667
26.0819254557292,28.0647705078125,100.724357096354,25.8105550130208,74.9751708984375,87.1291015625,74.6424723307292,11.0254313151042,118.31416015625,1.99251136779785,591.9720703125,170.666048177083,168.9060546875,164.317513020833,139.424886067708,132.804109700521,134.773234049479,29.9430643717448,6.63711293538411,128.800187174479,127.039583333333,105.201456705729,85.1088948567708,128.310514322917,11.0254313151042,256.359049479167
28.0050638834635,27.188330078125,112.396329752604,28.9325032552083,79.9972819010417,97.0248860677083,84.3898844401042,12.0574991861979,125.028735351562,2.00275789896647,666.314322916667,173.657340494792,171.882486979167,164.112858072917,136.378531901042,134.083243815104,134.994173177083,29.9935913085938,4.29078572591146,130.372810872396,128.512516276042,176.446028645833,94.0091715494792,123.578678385417,12.0565836588542,336.85517578125
28.7720418294271,24.7759440104167,105.816284179688,25.9627766927083,80.0019124348958,94.0334147135417,77.0401611328125,12.2667358398437,121.499267578125,4.99174092610677,609.677408854167,172.196956380208,170.327669270833,164.110416666667,137.690543619792,133.846940104167,138.040315755208,29.9935913085938,7.85086263020833,130.426928710937,128.680159505208,97.1580891927083,96.5725748697917,133.311027018229,12.2680572509766,316.027311197917
26.5182067871094,63.2039347330729,104.676920572917,25.8232279459635,79.9752766927083,95.0861246744792,78.15927734375,12.3269205729167,121.811580403646,4.99515635172526,618.257486979167,171.855631510417,170.076708984375,163.941373697917,138.148095703125,133.828824869792,137.171012369792,29.9935913085938,6.73861440022786,130.297941080729,128.655745442708,89.6888346354167,95.0703369140625,131.379353841146,12.3274546305339,506.684049479167
28.0369506835937,22.256894938151,107.322485351562,26.1513671875,79.982177734375,96.0092610677083,79.2855061848958,12.9222849527995,123.562320963542,4.25463383992513,628.058203125,172.303304036458,170.42109375,164.12109375,137.843798828125,133.995825195312,137.682600911458,29.9935913085938,7.73607533772786,130.374031575521,128.672021484375,97.15361328125,97.0221842447917,132.4703125,12.9222849527995,408.432779947917
28.1255859375,32.8734700520833,111.860896809896,29.5560465494792,80.00888671875,97.9893798828125,83.7353108723958,13.3116434733073,124.756103515625,2.00193646748861,661.830794270833,173.124983723958,171.429817708333,164.284537760417,137.506136067708,134.243123372396,134.994173177083,26.8417785644531,1.64325103759766,130.388680013021,128.431551106771,175.642431640625,94.8624186197917,126.355737304687,13.3116434733073,438.442643229167
28.0899007161458,28.9922281901042,112.609033203125,29.0173177083333,79.989306640625,98.0106689453125,84.5191324869792,12.7739461263021,125.352237955729,2.00306053161621,668.825651041667,173.355891927083,171.546354166667,164.149593098958,136.611083984375,134.151529947917,134.994173177083,29.9935913085938,5.45864919026693,130.410245768229,128.513736979167,175.830403645833,94.7330322265625,126.674275716146,12.7739461263021,333.29111328125
28.751357014974,10.3268534342448,106.130493164062,26.0778157552083,79.9798990885417,97.0018391927083,77.3801350911458,15.1400746663411,122.364469401042,4.99152475992839,612.114713541667,172.237760416667,170.392903645833,164.332975260417,138.242431640625,134.136979166667,138.006429036458,29.9920959472656,7.53166097005208,130.440356445312,128.630110677083,93.0822835286458,96.3829671223958,133.508764648437,15.1407104492187,411.380338541667
28.7458841959635,22.0008443196615,109.425675455729,27.7699930826823,79.9913004557292,100.072208658854,80.6798990885417,15.1890207926432,124.768823242187,4.98988189697266,637.521223958333,172.979557291667,171.095719401042,164.0994140625,137.795263671875,134.379085286458,138.47822265625,29.9935913085938,4.7780771891276,130.572184244792,128.631331380208,90.9249593098958,96.3825520833333,132.440999348958,15.1890207926432,423.533333333333
27.9859720865885,24.5152648925781,104.33642578125,26.3928263346354,79.9798990885417,89.1125732421875,76.350341796875,11.9554361979167,116.663110351562,1.99938557942708,603.202994791667,171.514290364583,169.878466796875,164.12353515625,136.994742838542,133.374934895833,134.994173177083,27.2704427083333,4.48073120117187,129.977726236979,128.338370768229,175.208284505208,96.4419596354167,126.862752278646,11.9554361979167,339.39990234375
28.5011088053385,41.0125528971354,108.607657877604,25.712158203125,75.009423828125,93.9877034505208,80.1107828776042,12.8255116780599,121.147290039062,1.98905258178711,634.528580729167,171.681803385417,169.877034505208,164.090966796875,137.9560546875,133.225642903646,178.469368489583,29.9935913085938,8.16370697021484,129.071175130208,127.120548502604,53.9339029947917,94.6170654296875,128.385717773437,12.8357584635417,396.769596354167
28.7502115885417,22.5448872884115,103.551375325521,25.297890218099,79.9688639322917,94.0187662760417,74.801220703125,14.4968566894531,118.572045898437,4.98992513020833,592.2349609375,171.563134765625,169.919580078125,164.02685546875,138.403841145833,133.873706054687,137.930403645833,28.5114868164062,4.85570831298828,130.237719726562,128.492171223958,95.8837076822917,96.2767659505208,135.4404296875,14.4968566894531,340.452799479167
