X,F
0.2,0.198690110349241
0.3,0.295673047563423
0.4,0.390035319770715
0.5,0.481211825059603
0.6,0.568824898732248
0.7,0.652666566082356
0.8,0.732668256045411
0.9,0.808866935652783
1,0.881373587019543
1.1,0.950346929821134
1.2,1.01597313417969
1.3,1.0784510589549
1.4,1.13798204629337
1.5,1.19476321728711
1.6,1.24898332790488
1.7,1.30082042684065
1.8,1.35044074027497
1.9,1.39799836511143
2,1.44363547517881
2.1,1.48748283664127
2.2,1.5296604950904
2.3,1.57027854348498
2.4,1.6094379124341
2.5,1.6472311463711
2.6,1.68374314399774
2.7,1.71905185120893
2.8,1.75322890111027
2.9,1.7863401998169
3,1.81844645923207
3.1,1.84960367947318
3.2,1.87986358439691
3.3,1.90927401401634
3.4,1.9378792776645
3.5,1.96572047164965
3.6,1.99283576493974
3.7,2.01926065615496
3.8,2.04502820486763
3.9,2.07016923992771
4,2.0947125472611
4.1,2.11868503933338
4.2,2.14211190823691
4.3,2.16501676414533
4.4,2.18742176068697
4.5,2.20934770861533
4.6,2.23081417900093
4.7,2.2518395970316
4.8,2.2724413273866
4.9,2.29263575204241
5,2.31243834127275
5.1,2.33186371852127
5.2,2.35092571975091
5.3,2.36963744780851
5.4,2.38801132228465
5.5,2.40605912529802
5.6,2.42379204358752
5.7,2.44122070725561
5.8,2.45835522547041
5.9,2.47520521940257
6,2.49177985264491
6.1,2.50808785933768
6.2,2.52413757020033
6.3,2.53993693665066
6.4,2.55549355317483
6.5,2.5708146780957
6.6,2.58590725287313
6.7,2.60077792005721
6.8,2.61543304000393
6.9,2.62987870645307
7,2.64412076105863
7.1,2.65816480695414
7.2,2.67201622142785
7.3,2.68568016777615
7.4,2.69916160639756
7.5,2.71246530518434
7.6,2.72559584926382
7.7,2.73855765013714
7.8,2.75135495425924
7.9,2.76399185110002
8,2.77647228072372
8.1,2.78880004092018
8.2,2.80097879391921
8.3,2.8130120727167
8.4,2.82490328703885
8.5,2.83665572896893
8.6,2.848272578259
8.7,2.85975690734739
8.8,2.87111168610111
8.9,2.88233978630097
9,2.89344398588587
9.1,2.90442697297148
9.2,2.91529134965747
9.3,2.92603963563644
9.4,2.93667427161666
9.5,2.94719762257003
9.6,2.95761198081578
9.7,2.96791956894967
9.8,2.97812254262788
9.9,2.98822299321415
10,2.99822295029797
10.1,3.00812438409137
10.2,3.01792920771119
10.3,3.02763927935327
10.4,3.03725640436464
10.5,3.04678233721941
10.6,3.05621878340352
10.7,3.06556740121351
10.8,3.07482980347381
10.9,3.08400755917694
11,3.09310219505083
11.1,3.10211519705689
11.2,3.11104801182267
11.3,3.11990204801234
11.4,3.12867867763828
11.5,3.13737923731665
11.6,3.14600502946999
11.7,3.15455732347928
11.8,3.16303735678811
11.9,3.17144633596124
12,3.17978543769988
12.1,3.1880558098157
12.2,3.19625857216558
12.3,3.20439481754902
12.4,3.21246561256992
12.5,3.22047199846445
12.6,3.22841499189659
12.7,3.23629558572279
12.8,3.24411474972726
12.9,3.25187343132915
13,3.25957255626292
13.1,3.26721302923313
13.2,3.27479573454477
13.3,3.28232153671022
13.4,3.28979128103383
13.5,3.29720579417523
13.6,3.30456588469209
13.7,3.31187234356339
13.8,3.31912594469396
13.9,3.32632744540109
14,3.33347758688399
14.1,3.34057709467676
14.2,3.34762667908564
14.3,3.35462703561114
14.4,3.36157884535565
14.5,3.36848277541722
14.6,3.37533947926993
14.7,3.3821495971315
14.8,3.38891375631858
14.9,3.39563257159034
15,3.40230664548059
15.1,3.40893656861911
15.2,3.41552292004247
15.3,3.42206626749484
15.4,3.42856716771906
15.5,3.43502616673848
15.6,3.44144380012982
15.7,3.44782059328739
15.8,3.45415706167911
15.9,3.46045371109443
16,3.46671103788472
16.1,3.47292952919613
16.2,3.47910966319536
16.3,3.48525190928865
16.4,3.491356728334
16.5,3.49742457284713
16.6,3.50345588720127
16.7,3.50945110782093
16.8,3.51541066337007
16.9,3.52133497493467
17,3.52722445619997
17.1,3.53307951362262
17.2,3.53890054659781
17.3,3.54468794762164
17.4,3.55044210244882
17.5,3.55616339024595
17.6,3.5618521837404
17.7,3.56750884936513
17.8,3.57313374739933
17.9,3.57872723210527
18,3.58428965186133
18.1,3.58982134929134
18.2,3.5953226613905
18.3,3.60079391964775
18.4,3.60623545016493
18.5,3.6116475737727
18.6,3.61703060614339
18.7,3.62238485790079
18.8,3.62771063472713
18.9,3.63300823746715
19,3.63827796222954
19.1,3.64352010048564
19.2,3.6487349391657
19.3,3.65392276075254
19.4,3.6590838433729
19.5,3.66421846088644
19.6,3.66932688297242
19.7,3.67440937521431
19.8,3.67946619918214
19.9,3.68449761251291
20,3.68950386898891
20.1,3.69448521861416
20.2,3.69944190768897
20.3,3.70437417888259
20.4,3.70928227130421
20.5,3.71416642057212
20.6,3.7190268588813
20.7,3.72386381506933
20.8,3.72867751468071
20.9,3.73346818002967
21,3.73823603026154
21.1,3.74298128141256
21.2,3.7477041464684
21.3,3.75240483542123
21.4,3.7570835553255
21.5,3.76174051035246
21.6,3.76637590184331
21.7,3.7709899283613
21.8,3.77558278574246
21.9,3.78015466714532
22,3.78470576309943
22.1,3.7892362615528
22.2,3.79374634791829
22.3,3.79823620511893
22.4,3.80270601363229
22.5,3.80715595153382
22.6,3.81158619453923
22.7,3.815996916046
22.8,3.82038828717389
22.9,3.82476047680466
23,3.82911365162088
23.1,3.83344797614391
23.2,3.83776361277107
23.3,3.84206072181201
23.4,3.84633946152429
23.5,3.85059998814827
23.6,3.85484245594117
23.7,3.85906701721049
23.8,3.86327382234669
23.9,3.86746301985519
24,3.87163475638773
24.1,3.87578917677307
24.2,3.87992642404703
24.3,3.88404663948197
24.4,3.8881499626156
24.5,3.89223653127926
24.6,3.89630648162563
24.7,3.9003599481558
24.8,3.90439706374589
24.9,3.90841795967311
25,3.91242276564126
25.1,3.91641160980577
25.2,3.92038461879822
25.3,3.92434191775042
25.4,3.92828363031792
25.5,3.93220987870316
25.6,3.93612078367815
25.7,3.94001646460664
25.8,3.94389703946597
25.9,3.94776262486839
26,3.95161333608207
26.1,3.95544928705161
26.2,3.95927059041828
26.3,3.96307735753973
26.4,3.96686969850948
26.5,3.9706477221759
26.6,3.97441153616096
26.7,3.97816124687853
26.8,3.98189695955241
26.9,3.98561877823397
27,3.98932680581955
27.1,3.99302114406738
27.2,3.99670189361439
27.3,4.00036915399255
27.4,4.00402302364503
27.5,4.00766359994195
27.6,4.01129097919596
27.7,4.01490525667746
27.8,4.01850652662957
27.9,4.02209488228287
28,4.02567041586982
28.1,4.02923321863894
28.2,4.03278338086877
28.3,4.03632099188154
28.4,4.03984614005663
28.5,4.04335891284379
28.6,4.04685939677611
28.7,4.05034767748281
28.8,4.05382383970172
28.9,4.05728796729168
29,4.06074014324457
29.1,4.06418044969727
29.2,4.06760896794331
29.3,4.07102577844443
29.4,4.07443096084181
29.5,4.07782459396726
29.6,4.08120675585407
29.7,4.0845775237478
29.8,4.08793697411683
29.9,4.09128518266274
30,4.09462222433053
30.1,4.09794817331866
30.2,4.1012631030889
30.3,4.10456708637612
30.4,4.10786019519774
30.5,4.11114250086322
30.6,4.11441407398324
30.7,4.11767498447886
30.8,4.1209253015904
30.9,4.12416509388627
31,4.12739442927165
31.1,4.130613374997
31.2,4.13382199766642
31.3,4.13702036324594
31.4,4.14020853707161
31.5,4.14338658385752
31.6,4.14655456770365
31.7,4.1497125521036
31.8,4.15286059995224
31.9,4.15599877355318
32,4.15912713462618
32.1,4.1622457443144
32.2,4.16535466319157
32.3,4.16845395126902
32.4,4.17154366800263
32.5,4.17462387229967
32.6,4.17769462252549
32.7,4.1807559765102
32.8,4.18380799155512
32.9,4.18685072443926
33,4.18988423142563
33.1,4.19290856826748
33.2,4.1959237902144
33.3,4.19892995201841
33.4,4.20192710793989
33.5,4.20491531175345
33.6,4.20789461675371
33.7,4.210865075761
33.8,4.21382674112696
33.9,4.21677966474006
34,4.21972389803107
34.1,4.22265949197839
34.2,4.22558649711336
34.3,4.22850496352547
34.4,4.23141494086751
34.5,4.23431647836057
34.6,4.23720962479909
34.7,4.24009442855577
34.8,4.24297093758635
34.9,4.24583919943448
35,4.24869926123636
35.1,4.25155116972539
35.2,4.25439497123677
35.3,4.25723071171199
35.4,4.26005843670327
35.5,4.26287819137797
35.6,4.26569002052289
35.7,4.26849396854852
35.8,4.27129007949329
35.9,4.27407839702765
36,4.27685896445821
36.1,4.27963182473174
36.2,4.28239702043915
36.3,4.28515459381942
36.4,4.28790458676344
36.5,4.29064704081786
36.6,4.29338199718882
36.7,4.29610949674566
36.8,4.29882958002459
36.9,4.30154228723231
37,4.30424765824956
37.1,4.3069457326346
37.2,4.30963654962673
37.3,4.3123201481497
37.4,4.31499656681503
37.5,4.3176658439254
37.6,4.32032801747792
37.7,4.32298312516734
37.8,4.32563120438929
37.9,4.32827229224339
38,4.33090642553643
38.1,4.33353364078537
38.2,4.33615397422041
38.3,4.33876746178801
38.4,4.34137413915377
38.5,4.34397404170543
38.6,4.3465672045557
38.7,4.34915366254509
38.8,4.35173345024477
38.9,4.35430660195929
39,4.35687315172932
39.1,4.35943313333437
39.2,4.36198658029545
39.3,4.36453352587766
39.4,4.36707400309286
39.5,4.36960804470215
39.6,4.37213568321848
39.7,4.3746569509091
39.8,4.37717187979804
39.9,4.37968050166854
40,4.3821828480655
40.1,4.38467895029778
40.2,4.38716883944063
40.3,4.38965254633795
40.4,4.39213010160459
40.5,4.39460153562865
40.6,4.39706687857367
40.7,4.39952616038083
40.8,4.40197941077119
40.9,4.40442665924776
41,4.40686793509771
41.1,4.40930326739441
41.2,4.41173268499951
41.3,4.41415621656502
41.4,4.41657389053532
41.5,4.41898573514916
41.6,4.42139177844163
41.7,4.42379204824612
41.8,4.42618657219626
41.9,4.42857537772781
42,4.43095849208054
42.1,4.43333594230012
42.2,4.43570775523993
42.3,4.43807395756288
42.4,4.44043457574323
42.5,4.44278963606836
42.6,4.44513916464049
42.7,4.44748318737846
42.8,4.4498217300194
42.9,4.45215481812048
43,4.45448247706051
43.1,4.45680473204167
43.2,4.4591216080911
43.3,4.46143313006251
43.4,4.46373932263782
43.5,4.4660402103287
43.6,4.46833581747816
43.7,4.47062616826205
43.8,4.47291128669066
43.9,4.47519119661015
44,4.47746592170409
44.1,4.47973548549491
44.2,4.48199991134539
44.3,4.48425922246007
44.4,4.48651344188667
44.5,4.48876259251753
44.6,4.491006697091
44.7,4.49324577819278
44.8,4.49547985825733
44.9,4.49770895956918
45,4.49993310426429
45.1,4.50215231433136
45.2,4.50436661161311
45.3,4.50657601780761
45.4,4.50878055446952
45.5,4.51098024301136
45.6,4.51317510470477
45.7,4.51536516068173
45.8,4.51755043193578
45.9,4.51973093932322
46,4.52190670356432
46.1,4.5240777452445
46.2,4.52624408481549
46.3,4.52840574259645
46.4,4.5305627387752
46.5,4.53271509340925
46.6,4.53486282642699
46.7,4.53700595762878
46.8,4.539144506688
46.9,4.5412784931522
47,4.54340793644413
47.1,4.54553285586281
47.2,4.54765327058456
47.3,4.54976919966408
47.4,4.55188066203544
47.5,4.55398767651311
47.6,4.55609026179295
47.7,4.55818843645323
47.8,4.5602822189556
47.9,4.56237162764605
48,4.5644566807559
48.1,4.56653739640275
48.2,4.5686137925914
48.3,4.5706858872148
48.4,4.57275369805497
48.5,4.57481724278395
48.6,4.57687653896462
48.7,4.57893160405171
48.8,4.58098245539258
48.9,4.58302911022816
49,4.58507158569381
49.1,4.58710989882018
49.2,4.58914406653402
49.3,4.59117410565911
49.4,4.59320003291699
49.5,4.59522186492788
49.6,4.59723961821144
49.7,4.59925330918757
49.8,4.60126295417728
49.9,4.6032685694034
50,4.60527017099142
50.1,4.60726777497027
50.2,4.60926139727303
50.3,4.61125105373776
50.4,4.61323676010822
50.5,4.61521853203463
50.6,4.6171963850744
50.7,4.61917033469284
50.8,4.62114039626396
50.9,4.62310658507109
51,4.62506891630767
51.1,4.62702740507792
51.2,4.62898206639752
51.3,4.63093291519434
51.4,4.63287996630909
51.5,4.63482323449603
51.6,4.63676273442361
51.7,4.63869848067513
51.8,4.64063048774943
51.9,4.64255877006153
52,4.64448334194325
52.1,4.64640421764387
52.2,4.64832141133076
52.3,4.65023493709003
52.4,4.65214480892709
52.5,4.65405104076732
52.6,4.65595364645666
52.7,4.6578526397622
52.8,4.65974803437281
52.9,4.6616398438997
53,4.66352808187701
53.1,4.66541276176242
53.2,4.66729389693768
53.3,4.66917150070922
53.4,4.67104558630869
53.5,4.67291616689353
53.6,4.6747832555475
53.7,4.67664686528129
53.8,4.67850700903299
53.9,4.68036369966867
54,4.6822169499829
54.1,4.6840667726993
54.2,4.68591318047103
54.3,4.68775618588133
54.4,4.68959580144404
54.5,4.69143203960408
54.6,4.693264912738
54.7,4.69509443315443
54.8,4.69692061309462
54.9,4.69874346473291
55,4.7005630001772
55.1,4.70237923146946
55.2,4.70419217058621
55.3,4.70600182943897
55.4,4.70780821987474
55.5,4.70961135367648
55.6,4.71141124256353
55.7,4.71320789819212
55.8,4.71500133215579
55.9,4.71679155598583
56,4.71857858115177
56.1,4.72036241906175
56.2,4.72214308106303
56.3,4.72392057844237
56.4,4.7256949224265
56.5,4.7274661241825
56.6,4.72923419481825
56.7,4.73099914538286
56.8,4.73276098686705
56.9,4.73451973020358
57,4.73627538626766
57.1,4.73802796587734
57.2,4.73977747979392
57.3,4.74152393872236
57.4,4.74326735331162
57.5,4.74500773415512
57.6,4.74674509179107
57.7,4.74847943670289
57.8,4.75021077931956
57.9,4.75193913001601
58,4.7536644991135
58.1,4.75538689687998
58.2,4.75710633353045
58.3,4.75882281922735
58.4,4.76053636408089
58.5,4.76224697814941
58.6,4.76395467143975
58.7,4.76565945390761
58.8,4.76736133545785
58.9,4.7690603259449
59,4.77075643517304
59.1,4.7724496728968
59.2,4.77414004882123
59.3,4.77582757260229
59.4,4.77751225384716
59.5,4.77919410211456
59.6,4.78087312691508
59.7,4.78254933771152
59.8,4.78422274391917
59.9,4.78589335490617
60,4.78756117999381
60.1,4.78922622845682
60.2,4.79088850952372
60.3,4.79254803237708
60.4,4.79420480615387
60.5,4.79585883994573
60.6,4.79751014279927
60.7,4.7991587237164
60.8,4.80080459165457
60.9,4.80244775552713
61,4.80408822420354
61.1,4.80572600650973
61.2,4.80736111122834
61.3,4.80899354709902
61.4,4.8106233228187
61.5,4.81225044704188
61.6,4.8138749283809
61.7,4.8154967754062
61.8,4.81711599664664
61.9,4.81873260058968
62,4.82034659568175
62.1,4.82195799032842
62.2,4.82356679289475
62.3,4.82517301170547
62.4,4.8267766550453
62.5,4.82837773115917
62.6,4.8299762482525
62.7,4.83157221449142
62.8,4.83316563800305
62.9,4.83475652687573
63,4.83634488915927
63.1,4.83793073286523
63.2,4.83951406596707
63.3,4.84109489640051
63.4,4.84267323206367
63.5,4.84424908081736
63.6,4.8458224504853
63.7,4.84739334885434
63.8,4.84896178367472
63.9,4.85052776266028
64,4.85209129348869
64.1,4.85365238380167
64.2,4.85521104120522
64.3,4.85676727326985
64.4,4.8583210875308
64.5,4.85987249148824
64.6,4.8614214926075
64.7,4.86296809831929
64.8,4.8645123160199
64.9,4.86605415307143
65,4.86759361680199
65.1,4.8691307145059
65.2,4.87066545344393
65.3,4.87219784084345
65.4,4.87372788389869
65.5,4.87525558977092
65.6,4.87678096558864
65.7,4.8783040184478
65.8,4.87982475541197
65.9,4.88134318351258
66,4.88285930974907
66.1,4.88437314108911
66.2,4.88588468446879
66.3,4.8873939467928
66.4,4.88890093493462
66.5,4.89040565573672
66.6,4.89190811601074
66.7,4.89340832253766
66.8,4.89490628206802
66.9,4.89640200132207
67,4.89789548698994
67.1,4.89938674573187
67.2,4.90087578417835
67.3,4.90236260893029
67.4,4.90384722655922
67.5,4.90532964360746
67.6,4.90680986658827
67.7,4.90828790198607
67.8,4.90976375625655
67.9,4.91123743582688
68,4.91270894709587
68.1,4.91417829643411
68.2,4.91564549018419
68.3,4.91711053466082
68.4,4.918573436151
68.5,4.92003420091419
68.6,4.92149283518248
68.7,4.92294934516071
68.8,4.92440373702668
68.9,4.92585601693128
69,4.92730619099864
69.1,4.92875426532629
69.2,4.93020024598534
69.3,4.93164413902059
69.4,4.93308595045071
69.5,4.93452568626838
69.6,4.93596335244043
69.7,4.93739895490802
69.8,4.93883249958676
69.9,4.94026399236687
70,4.94169343911329
70.1,4.94312084566588
70.2,4.94454621783954
70.3,4.94596956142433
70.4,4.94739088218563
70.5,4.94881018586429
70.6,4.95022747817675
70.7,4.95164276481519
70.8,4.95305605144765
70.9,4.95446734371822
71,4.95587664724707
71.1,4.95728396763072
71.2,4.95868931044203
71.3,4.96009268123047
71.4,4.96149408552214
71.5,4.96289352881997
71.6,4.96429101660382
71.7,4.96568655433061
71.8,4.96708014743445
71.9,4.96847180132679
72,4.9698615213965
72.1,4.97124931301003
72.2,4.97263518151153
72.3,4.97401913222297
72.4,4.97540117044425
72.5,4.97678130145334
72.6,4.97815953050639
72.7,4.97953586283785
72.8,4.9809103036606
72.9,4.98228285816607
73,4.98365353152433
73.1,4.98502232888423
73.2,4.98638925537351
73.3,4.98775431609894
73.4,4.98911751614637
73.5,4.99047886058093
73.6,4.99183835444706
73.7,4.99319600276869
73.8,4.99455181054929
73.9,4.99590578277204
74,4.9972579243999
74.1,4.99860824037573
74.2,4.9999567356224
74.3,5.00130341504289
74.4,5.00264828352042
74.5,5.00399134591853
74.6,5.0053326070812
74.7,5.00667207183294
74.8,5.00800974497891
74.9,5.00934563130502
75,5.01067973557803
75.1,5.01201206254565
75.2,5.01334261693666
75.3,5.01467140346095
75.4,5.01599842680972
75.5,5.01732369165549
75.6,5.01864720265224
75.7,5.0199689644355
75.8,5.02128898162245
75.9,5.02260725881202
76,5.02392380058495
76.1,5.02523861150397
76.2,5.0265516961138
76.3,5.02786305894129
76.4,5.02917270449552
76.5,5.03048063726787
76.6,5.03178686173215
76.7,5.03309138234464
76.8,5.0343942035442
76.9,5.0356953297524
77,5.03699476537355
77.1,5.03829251479483
77.2,5.03958858238637
77.3,5.04088297250132
77.4,5.04217568947597
77.5,5.04346673762979
77.6,5.04475612126558
77.7,5.04604384466951
77.8,5.0473299121112
77.9,5.04861432784384
78,5.04989709610426
78.1,5.051178221113
78.2,5.0524577070744
78.3,5.0537355581767
78.4,5.05501177859209
78.5,5.05628637247684
78.6,5.05755934397131
78.7,5.05883069720012
78.8,5.06010043627214
78.9,5.06136856528064
79,5.06263508830332
79.1,5.06390000940242
79.2,5.06516333262481
79.3,5.066425062002
79.4,5.06768520155029
79.5,5.06894375527083
79.6,5.07020072714966
79.7,5.07145612115782
79.8,5.07270994125143
79.9,5.07396219137174
80,5.07521287544521
80.1,5.0764619973836
80.2,5.07770956108403
80.3,5.07895557042905
80.4,5.08020002928673
80.5,5.08144294151071
80.6,5.08268431094029
80.7,5.08392414140048
80.8,5.0851624367021
80.9,5.08639920064183
81,5.08763443700227
81.1,5.08886814955204
81.2,5.09010034204583
81.3,5.09133101822445
81.4,5.09256018181496
81.5,5.09378783653065
81.6,5.09501398607119
81.7,5.09623863412263
81.8,5.09746178435754
81.9,5.09868344043498
82,5.09990360600066
82.1,5.10112228468696
82.2,5.10233948011296
82.3,5.1035551958846
82.4,5.10476943559465
82.5,5.10598220282282
82.6,5.10719350113582
82.7,5.10840333408741
82.8,5.10961170521848
82.9,5.11081861805709
83,5.11202407611855
83.1,5.11322808290547
83.2,5.11443064190784
83.3,5.11563175660307
83.4,5.11683143045606
83.5,5.11802966691923
83.6,5.11922646943266
83.7,5.12042184142405
83.8,5.12161578630884
83.9,5.12280830749027
84,5.12399940835939
84.1,5.12518909229518
84.2,5.12637736266456
84.3,5.12756422282247
84.4,5.12874967611192
84.5,5.12993372586404
84.6,5.13111637539816
84.7,5.13229762802183
84.8,5.13347748703092
84.9,5.13465595570963
85,5.13583303733057
85.1,5.13700873515481
85.2,5.13818305243193
85.3,5.1393559924001
85.4,5.14052755828607
85.5,5.1416977533053
85.6,5.14286658066197
85.7,5.14403404354902
85.8,5.14520014514826
85.9,5.14636488863034
86,5.14752827715488
86.1,5.14869031387047
86.2,5.14985100191475
86.3,5.15101034441444
86.4,5.1521683444854
86.5,5.15332500523269
86.6,5.1544803297506
86.7,5.15563432112272
86.8,5.15678698242196
86.9,5.15793831671064
87,5.15908832704051
87.1,5.1602370164528
87.2,5.16138438797828
87.3,5.16253044463729
87.4,5.16367518943982
87.5,5.16481862538552
87.6,5.16596075546377
87.7,5.16710158265372
87.8,5.16824110992434
87.9,5.16937934023446
88,5.17051627653282
88.1,5.17165192175812
88.2,5.17278627883906
88.3,5.17391935069438
88.4,5.17505114023293
88.5,5.17618165035366
88.6,5.17731088394575
88.7,5.17843884388857
88.8,5.17956553305176
88.9,5.18069095429529
89,5.18181511046949
89.1,5.18293800441506
89.2,5.18405963896318
89.3,5.18518001693548
89.4,5.18629914114415
89.5,5.18741701439193
89.6,5.18853363947219
89.7,5.18964901916893
89.8,5.19076315625688
89.9,5.19187605350147
90,5.19298771365894
90.1,5.19409813947634
90.2,5.19520733369157
90.3,5.19631529903344
90.4,5.19742203822172
90.5,5.19852755396712
90.6,5.1996318489714
90.7,5.20073492592738
90.8,5.20183678751897
90.9,5.20293743642124
91,5.2040368753004
91.1,5.20513510681391
91.2,5.20623213361049
91.3,5.20732795833012
91.4,5.20842258360414
91.5,5.20951601205526
91.6,5.21060824629757
91.7,5.21169928893665
91.8,5.21278914256952
91.9,5.21387780978475
92,5.21496529316244
92.1,5.2160515952743
92.2,5.21713671868368
92.3,5.21822066594556
92.4,5.21930343960667
92.5,5.22038504220543
92.6,5.22146547627207
92.7,5.22254474432861
92.8,5.22362284888892
92.9,5.22469979245875
93,5.22577557753576
93.1,5.22685020660956
93.2,5.22792368216176
93.3,5.22899600666596
93.4,5.23006718258783
93.5,5.23113721238513
93.6,5.23220609850773
93.7,5.23327384339765
93.8,5.23434044948912
93.9,5.23540591920856
94,5.23647025497466
94.1,5.2375334591984
94.2,5.23859553428308
94.3,5.23965648262434
94.4,5.24071630661021
94.5,5.24177500862115
94.6,5.24283259103004
94.7,5.24388905620226
94.8,5.24494440649571
94.9,5.24599864426081
95,5.24705177184058
95.1,5.24810379157063
95.2,5.24915470577921
95.3,5.25020451678725
95.4,5.25125322690836
95.5,5.2523008384489
95.6,5.25334735370798
95.7,5.25439277497749
95.8,5.25543710454217
95.9,5.25648034467957
96,5.25752249766017
96.1,5.25856356574731
96.2,5.25960355119731
96.3,5.26064245625943
96.4,5.26168028317595
96.5,5.26271703418215
96.6,5.2637527115064
96.7,5.26478731737013
96.8,5.26582085398789
96.9,5.26685332356737
97,5.26788472830945
97.1,5.26891507040817
97.2,5.26994435205082
97.3,5.27097257541795
97.4,5.27199974268337
97.5,5.27302585601423
97.6,5.27405091757098
97.7,5.27507492950747
97.8,5.27609789397091
97.9,5.27711981310194
98,5.27814068903466
98.1,5.27916052389662
98.2,5.28017931980888
98.3,5.28119707888603
98.4,5.28221380323618
98.5,5.28322949496107
98.6,5.28424415615599
98.7,5.28525778890989
98.8,5.28627039530537
98.9,5.28728197741871
99,5.2882925373199
99.1,5.28930207707265
99.2,5.29031059873443
99.3,5.29131810435651
99.4,5.29232459598395
99.5,5.29333007565564
99.6,5.29433454540433
99.7,5.29533800725667
99.8,5.29634046323318
99.9,5.29734191534835
100,5.29834236561059
