X,Y,F
-3.4,-0.6,1.10730331181424
-3.4,-0.2,0.994169877716724
-3.4,0.2,0.994169877716724
-3.4,0.6,1.10730331181424
-3.4,1,1.49257243362727
-3.4,1.4,1.78602914215337
-3.4,1.8,1.90559776065204
-3.4,2.2,1.95163178119703
-3.4,2.6,1.97115805687129
-3.4,3,1.98037731167605
-3.4,3.4,1.98514486725453
-3.4,3.8,1.98779947378122
-3.4,4.2,1.98936904675039
-3.4,4.6,1.99034399952117
-3.4,5,1.99097498953781
-3,-5,1.98620743395932
-3,-4.6,1.98557644394269
-3,-4.2,1.9846014911719
-3,-3.8,1.98303191820274
-3,-3.4,1.98037731167605
-3,-3,1.97560975609756
-3,-2.6,1.9663905012928
-3,-2.2,1.94686422561854
-3,-1.8,1.90083020507355
-3,-1.4,1.78126158657489
-3,-1,1.48780487804878
-3,-0.6,1.10253575623575
-3,-0.2,0.989402322138237
-3,0.2,0.989402322138237
-3,0.6,1.10253575623575
-3,1,1.48780487804878
-3,1.4,1.78126158657489
-3,1.8,1.90083020507355
-3,2.2,1.94686422561854
-3,2.6,1.9663905012928
-3,3,1.97560975609756
-3,3.4,1.98037731167605
-3,3.8,1.98303191820274
-3,4.2,1.9846014911719
-3,4.6,1.98557644394269
-3,5,1.98620743395932
-2.6,-5,1.97698817915456
-2.6,-4.6,1.97635718913793
-2.6,-4.2,1.97538223636714
-2.6,-3.8,1.97381266339798
-2.6,-3.4,1.97115805687129
-2.6,-3,1.9663905012928
-2.6,-2.6,1.95717124648804
-2.6,-2.2,1.93764497081378
-2.6,-1.8,1.89161095026879
-2.6,-1.4,1.77204233177013
-2.6,-1,1.47858562324402
-2.6,-0.6,1.09331650143099
-2.6,-0.2,0.980183067333478
-2.6,0.2,0.980183067333478
-2.6,0.6,1.09331650143099
-2.6,1,1.47858562324402
-2.6,1.4,1.77204233177013
-2.6,1.8,1.89161095026879
-2.6,2.2,1.93764497081378
-2.6,2.6,1.95717124648804
-2.6,3,1.9663905012928
-2.6,3.4,1.97115805687129
-2.6,3.8,1.97381266339798
-2.6,4.2,1.97538223636714
-2.6,4.6,1.97635718913793
-2.6,5,1.97698817915456
-2.2,-5,1.95746190348031
-2.2,-4.6,1.95683091346367
-2.2,-4.2,1.95585596069289
-2.2,-3.8,1.95428638772372
-2.2,-3.4,1.95163178119703
-2.2,-3,1.94686422561854
-2.2,-2.6,1.93764497081378
-2.2,-2.2,1.91811869513953
-2.2,-1.8,1.87208467459453
-2.2,-1.4,1.75251605609587
-2.2,-1,1.45905934756976
-2.2,-0.6,1.07379022575673
-2.2,-0.2,0.96065679165922
-2.2,0.2,0.96065679165922
-2.2,0.6,1.07379022575673
-2.2,1,1.45905934756976
-2.2,1.4,1.75251605609587
-2.2,1.8,1.87208467459453
-2.2,2.2,1.91811869513953
-2.2,2.6,1.93764497081378
-2.2,3,1.94686422561854
-2.2,3.4,1.95163178119703
-2.2,3.8,1.95428638772372
-2.2,4.2,1.95585596069289
-2.2,4.6,1.95683091346367
-2.2,5,1.95746190348031
-1.8,-5,1.91142788293531
-1.8,-4.6,1.91079689291868
-1.8,-4.2,1.90982194014789
-1.8,-3.8,1.90825236717873
-1.8,-3.4,1.90559776065204
-1.8,-3,1.90083020507355
-1.8,-2.6,1.89161095026879
-1.8,-2.2,1.87208467459453
-1.8,-1.8,1.82605065404954
-1.8,-1.4,1.70648203555088
-1.8,-1,1.41302532702477
-1.8,-0.6,1.02775620521174
-1.8,-0.2,0.914622771114227
-1.8,0.2,0.914622771114227
-1.8,0.6,1.02775620521174
-1.8,1,1.41302532702477
-1.8,1.4,1.70648203555088
-1.8,1.8,1.82605065404954
-1.8,2.2,1.87208467459453
-1.8,2.6,1.89161095026879
-1.8,3,1.90083020507355
-1.8,3.4,1.90559776065204
-1.8,3.8,1.90825236717873
-1.8,4.2,1.90982194014789
-1.8,4.6,1.91079689291868
-1.8,5,1.91142788293531
-1.4,-5,1.79185926443665
-1.4,-4.6,1.79122827442001
-1.4,-4.2,1.79025332164923
-1.4,-3.8,1.78868374868006
-1.4,-3.4,1.78602914215337
-1.4,-3,1.78126158657489
-1.4,-2.6,1.77204233177013
-1.4,-2.2,1.75251605609587
-1.4,-1.8,1.70648203555088
-1.4,-1.4,1.58691341705221
-1.4,-1,1.29345670852611
-1.4,-0.6,0.908187586713076
-1.4,-0.2,0.795054152615564
-1.4,0.2,0.795054152615564
-1.4,0.6,0.908187586713076
-1.4,1,1.29345670852611
-1.4,1.4,1.58691341705221
-1.4,1.8,1.70648203555088
-1.4,2.2,1.75251605609587
-1.4,2.6,1.77204233177013
-1.4,3,1.78126158657489
-1.4,3.4,1.78602914215337
-1.4,3.8,1.78868374868006
-1.4,4.2,1.79025332164923
-1.4,4.6,1.79122827442001
-1.4,5,1.79185926443665
-1,-5,1.49840255591054
-1,-4.6,1.49777156589391
-1,-4.2,1.49679661312312
-1,-3.8,1.49522704015396
-1,-3.4,1.49257243362727
-1,-3,1.48780487804878
-1,-2.6,1.47858562324402
-1,-2.2,1.45905934756976
-1,-1.8,1.41302532702477
-1,-1.4,1.29345670852611
-1,-1,1
-1,-0.6,0.614730878186969
-1,-0.2,0.501597444089457
-1,0.2,0.501597444089457
-1,0.6,0.614730878186969
-1,1,1
-1,1.4,1.29345670852611
-1,1.8,1.41302532702477
-1,2.2,1.45905934756976
-1,2.6,1.47858562324402
-1,3,1.48780487804878
-1,3.4,1.49257243362727
-1,3.8,1.49522704015396
-1,4.2,1.49679661312312
-1,4.6,1.49777156589391
-1,5,1.49840255591054
-0.6,-5,1.11313343409751
-0.6,-4.6,1.11250244408087
-0.6,-4.2,1.11152749131009
-0.6,-3.8,1.10995791834093
-0.6,-3.4,1.10730331181424
-0.6,-3,1.10253575623575
-0.6,-2.6,1.09331650143099
-0.6,-2.2,1.07379022575673
-0.6,-1.8,1.02775620521174
-0.6,-1.4,0.908187586713076
-0.6,-1,0.614730878186969
-0.6,-0.6,0.229461756373938
-0.6,-0.2,0.116328322276426
-0.6,0.2,0.116328322276426
-0.6,0.6,0.229461756373938
-0.6,1,0.614730878186969
-0.6,1.4,0.908187586713076
-0.6,1.8,1.02775620521174
-0.6,2.2,1.07379022575673
-0.6,2.6,1.09331650143099
-0.6,3,1.10253575623575
-0.6,3.4,1.10730331181424
-0.6,3.8,1.10995791834093
-0.6,4.2,1.11152749131009
-0.6,4.6,1.11250244408087
-0.6,5,1.11313343409751
-0.2,-5,1
-0.2,-4.6,0.999369009983362
-0.2,-4.2,0.99839405721258
-0.2,-3.8,0.996824484243414
-0.2,-3.4,0.994169877716724
-0.2,-3,0.989402322138237
-0.2,-2.6,0.980183067333478
-0.2,-2.2,0.96065679165922
-0.2,-1.8,0.914622771114227
-0.2,-1.4,0.795054152615564
-0.2,-1,0.501597444089457
-0.2,-0.6,0.116328322276426
-0.2,-0.2,0.00319488817891374
-0.2,0.2,0.00319488817891374
-0.2,0.6,0.116328322276426
-0.2,1,0.501597444089457
-0.2,1.4,0.795054152615564
-0.2,1.8,0.914622771114227
-0.2,2.2,0.96065679165922
-0.2,2.6,0.980183067333478
-0.2,3,0.989402322138237
-0.2,3.4,0.994169877716724
-0.2,3.8,0.996824484243414
-0.2,4.2,0.99839405721258
-0.2,4.6,0.999369009983362
-0.2,5,1
0.2,-5,1
0.2,-4.6,0.999369009983362
0.2,-4.2,0.99839405721258
0.2,-3.8,0.996824484243414
0.2,-3.4,0.994169877716724
0.2,-3,0.989402322138237
0.2,-2.6,0.980183067333478
0.2,-2.2,0.96065679165922
0.2,-1.8,0.914622771114227
0.2,-1.4,0.795054152615564
0.2,-1,0.501597444089457
0.2,-0.6,0.116328322276426
0.2,-0.2,0.00319488817891374
0.2,0.2,0.00319488817891374
0.2,0.6,0.116328322276426
0.2,1,0.501597444089457
0.2,1.4,0.795054152615564
0.2,1.8,0.914622771114227
0.2,2.2,0.96065679165922
0.2,2.6,0.980183067333478
0.2,3,0.989402322138237
0.2,3.4,0.994169877716724
0.2,3.8,0.996824484243414
0.2,4.2,0.99839405721258
0.2,4.6,0.999369009983362
0.2,5,1
0.6,-5,1.11313343409751
0.6,-4.6,1.11250244408087
0.6,-4.2,1.11152749131009
0.6,-3.8,1.10995791834093
0.6,-3.4,1.10730331181424
0.6,-3,1.10253575623575
0.6,-2.6,1.09331650143099
0.6,-2.2,1.07379022575673
0.6,-1.8,1.02775620521174
0.6,-1.4,0.908187586713076
0.6,-1,0.614730878186969
0.6,-0.6,0.229461756373938
0.6,-0.2,0.116328322276426
0.6,0.2,0.116328322276426
0.6,0.6,0.229461756373938
0.6,1,0.614730878186969
0.6,1.4,0.908187586713076
0.6,1.8,1.02775620521174
0.6,2.2,1.07379022575673
0.6,2.6,1.09331650143099
0.6,3,1.10253575623575
0.6,3.4,1.10730331181424
0.6,3.8,1.10995791834093
0.6,4.2,1.11152749131009
0.6,4.6,1.11250244408087
0.6,5,1.11313343409751
1,-5,1.49840255591054
1,-4.6,1.49777156589391
1,-4.2,1.49679661312312
1,-3.8,1.49522704015396
1,-3.4,1.49257243362727
1,-3,1.48780487804878
1,-2.6,1.47858562324402
1,-2.2,1.45905934756976
1,-1.8,1.41302532702477
1,-1.4,1.29345670852611
1,-1,1
1,-0.6,0.614730878186969
1,-0.2,0.501597444089457
1,0.2,0.501597444089457
1,0.6,0.614730878186969
1,1,1
1,1.4,1.29345670852611
1,1.8,1.41302532702477
1,2.2,1.45905934756976
1,2.6,1.47858562324402
1,3,1.48780487804878
1,3.4,1.49257243362727
1,3.8,1.49522704015396
1,4.2,1.49679661312312
1,4.6,1.49777156589391
1,5,1.49840255591054
1.4,-5,1.79185926443665
1.4,-4.6,1.79122827442001
1.4,-4.2,1.79025332164923
1.4,-3.8,1.78868374868006
1.4,-3.4,1.78602914215337
1.4,-3,1.78126158657489
1.4,-2.6,1.77204233177013
1.4,-2.2,1.75251605609587
1.4,-1.8,1.70648203555088
1.4,-1.4,1.58691341705221
1.4,-1,1.29345670852611
1.4,-0.6,0.908187586713076
1.4,-0.2,0.795054152615564
1.4,0.2,0.795054152615564
1.4,0.6,0.908187586713076
1.4,1,1.29345670852611
1.4,1.4,1.58691341705221
1.4,1.8,1.70648203555088
1.4,2.2,1.75251605609587
1.4,2.6,1.77204233177013
1.4,3,1.78126158657489
1.4,3.4,1.78602914215337
1.4,3.8,1.78868374868006
1.4,4.2,1.79025332164923
1.4,4.6,1.79122827442001
1.4,5,1.79185926443665
1.8,-5,1.91142788293531
1.8,-4.6,1.91079689291868
1.8,-4.2,1.90982194014789
1.8,-3.8,1.90825236717873
1.8,-3.4,1.90559776065204
1.8,-3,1.90083020507355
1.8,-2.6,1.89161095026879
1.8,-2.2,1.87208467459453
1.8,-1.8,1.82605065404954
1.8,-1.4,1.70648203555088
1.8,-1,1.41302532702477
1.8,-0.6,1.02775620521174
1.8,-0.2,0.914622771114227
1.8,0.2,0.914622771114227
1.8,0.6,1.02775620521174
1.8,1,1.41302532702477
1.8,1.4,1.70648203555088
1.8,1.8,1.82605065404954
1.8,2.2,1.87208467459453
1.8,2.6,1.89161095026879
1.8,3,1.90083020507355
1.8,3.4,1.90559776065204
1.8,3.8,1.90825236717873
1.8,4.2,1.90982194014789
1.8,4.6,1.91079689291868
1.8,5,1.91142788293531
2.2,-5,1.95746190348031
2.2,-4.6,1.95683091346367
2.2,-4.2,1.95585596069289
2.2,-3.8,1.95428638772372
2.2,-3.4,1.95163178119703
2.2,-3,1.94686422561854
2.2,-2.6,1.93764497081378
2.2,-2.2,1.91811869513953
2.2,-1.8,1.87208467459453
2.2,-1.4,1.75251605609587
2.2,-1,1.45905934756976
2.2,-0.6,1.07379022575673
2.2,-0.2,0.96065679165922
2.2,0.2,0.96065679165922
2.2,0.6,1.07379022575673
2.2,1,1.45905934756976
2.2,1.4,1.75251605609587
2.2,1.8,1.87208467459453
2.2,2.2,1.91811869513953
2.2,2.6,1.93764497081378
2.2,3,1.94686422561854
2.2,3.4,1.95163178119703
2.2,3.8,1.95428638772372
2.2,4.2,1.95585596069289
2.2,4.6,1.95683091346367
2.2,5,1.95746190348031
2.6,-5,1.97698817915456
2.6,-4.6,1.97635718913793
2.6,-4.2,1.97538223636714
2.6,-3.8,1.97381266339798
2.6,-3.4,1.97115805687129
2.6,-3,1.9663905012928
2.6,-2.6,1.95717124648804
2.6,-2.2,1.93764497081378
2.6,-1.8,1.89161095026879
2.6,-1.4,1.77204233177013
2.6,-1,1.47858562324402
2.6,-0.6,1.09331650143099
2.6,-0.2,0.980183067333478
2.6,0.2,0.980183067333478
2.6,0.6,1.09331650143099
2.6,1,1.47858562324402
2.6,1.4,1.77204233177013
2.6,1.8,1.89161095026879
2.6,2.2,1.93764497081378
2.6,2.6,1.95717124648804
2.6,3,1.9663905012928
2.6,3.4,1.97115805687129
2.6,3.8,1.97381266339798
2.6,4.2,1.97538223636714
2.6,4.6,1.97635718913793
2.6,5,1.97698817915456
3,-5,1.98620743395932
3,-4.6,1.98557644394269
3,-4.2,1.9846014911719
3,-3.8,1.98303191820274
3,-3.4,1.98037731167605
3,-3,1.97560975609756
3,-2.6,1.9663905012928
3,-2.2,1.94686422561854
3,-1.8,1.90083020507355
3,-1.4,1.78126158657489
3,-1,1.48780487804878
3,-0.6,1.10253575623575
3,-0.2,0.989402322138237
3,0.2,0.989402322138237
3,0.6,1.10253575623575
3,1,1.48780487804878
3,1.4,1.78126158657489
3,1.8,1.90083020507355
3,2.2,1.94686422561854
3,2.6,1.9663905012928
3,3,1.97560975609756
3,3.4,1.98037731167605
3,3.8,1.98303191820274
3,4.2,1.9846014911719
3,4.6,1.98557644394269
3,5,1.98620743395932
3.4,-5,1.99097498953781
3.4,-4.6,1.99034399952117
3.4,-4.2,1.98936904675039
3.4,-3.8,1.98779947378122
3.4,-3.4,1.98514486725453
3.4,-3,1.98037731167605
3.4,-2.6,1.97115805687129
3.4,-2.2,1.95163178119703
3.4,-1.8,1.90559776065204
3.4,-1.4,1.78602914215337
3.4,-1,1.49257243362727
3.4,-0.6,1.10730331181424
3.4,-0.2,0.994169877716724
3.4,0.2,0.994169877716724
3.4,0.6,1.10730331181424
3.4,1,1.49257243362727
3.4,1.4,1.78602914215337
3.4,1.8,1.90559776065204
3.4,2.2,1.95163178119703
3.4,2.6,1.97115805687129
3.4,3,1.98037731167605
3.4,3.4,1.98514486725453
3.4,3.8,1.98779947378122
3.4,4.2,1.98936904675039
3.4,4.6,1.99034399952117
3.4,5,1.99097498953781
3.8,-5,1.9936295960645
3.8,-4.6,1.99299860604786
3.8,-4.2,1.99202365327708
3.8,-3.8,1.99045408030791
3.8,-3.4,1.98779947378122
3.8,-3,1.98303191820274
3.8,-2.6,1.97381266339798
3.8,-2.2,1.95428638772372
3.8,-1.8,1.90825236717873
3.8,-1.4,1.78868374868006
3.8,-1,1.49522704015396
3.8,-0.6,1.10995791834093
3.8,-0.2,0.996824484243414
3.8,0.2,0.996824484243414
3.8,0.6,1.10995791834093
3.8,1,1.49522704015396
3.8,1.4,1.78868374868006
3.8,1.8,1.90825236717873
3.8,2.2,1.95428638772372
3.8,2.6,1.97381266339798
3.8,3,1.98303191820274
3.8,3.4,1.98779947378122
3.8,3.8,1.99045408030791
3.8,4.2,1.99202365327708
3.8,4.6,1.99299860604786
3.8,5,1.9936295960645
4.2,-5,1.99519916903367
4.2,-4.6,1.99456817901703
4.2,-4.2,1.99359322624625
4.2,-3.8,1.99202365327708
4.2,-3.4,1.98936904675039
4.2,-3,1.9846014911719
4.2,-2.6,1.97538223636714
4.2,-2.2,1.95585596069289
4.2,-1.8,1.90982194014789
4.2,-1.4,1.79025332164923
4.2,-1,1.49679661312312
4.2,-0.6,1.11152749131009
4.2,-0.2,0.99839405721258
4.2,0.2,0.99839405721258
4.2,0.6,1.11152749131009
4.2,1,1.49679661312312
4.2,1.4,1.79025332164923
4.2,1.8,1.90982194014789
4.2,2.2,1.95585596069289
4.2,2.6,1.97538223636714
4.2,3,1.9846014911719
4.2,3.4,1.98936904675039
4.2,3.8,1.99202365327708
4.2,4.2,1.99359322624625
4.2,4.6,1.99456817901703
4.2,5,1.99519916903367
4.6,-5,1.99617412180445
4.6,-4.6,1.99554313178781
4.6,-4.2,1.99456817901703
4.6,-3.8,1.99299860604786
4.6,-3.4,1.99034399952117
4.6,-3,1.98557644394269
4.6,-2.6,1.97635718913793
4.6,-2.2,1.95683091346367
4.6,-1.8,1.91079689291868
4.6,-1.4,1.79122827442001
4.6,-1,1.49777156589391
4.6,-0.6,1.11250244408087
4.6,-0.2,0.999369009983362
4.6,0.2,0.999369009983362
4.6,0.6,1.11250244408087
4.6,1,1.49777156589391
4.6,1.4,1.79122827442001
4.6,1.8,1.91079689291868
4.6,2.2,1.95683091346367
4.6,2.6,1.97635718913793
4.6,3,1.98557644394269
4.6,3.4,1.99034399952117
4.6,3.8,1.99299860604786
4.6,4.2,1.99456817901703
4.6,4.6,1.99554313178781
4.6,5,1.99617412180445
5,-5,1.99680511182109
5,-4.6,1.99617412180445
5,-4.2,1.99519916903367
5,-3.8,1.9936295960645
5,-3.4,1.99097498953781
5,-3,1.98620743395932
5,-2.6,1.97698817915456
5,-2.2,1.95746190348031
5,-1.8,1.91142788293531
5,-1.4,1.79185926443665
5,-1,1.49840255591054
5,-0.6,1.11313343409751
5,-0.2,1
5,0.2,1
5,0.6,1.11313343409751
5,1,1.49840255591054
5,1.4,1.79185926443665
5,1.8,1.91142788293531
5,2.2,1.95746190348031
5,2.6,1.97698817915456
5,3,1.98620743395932
5,3.4,1.99097498953781
5,3.8,1.9936295960645
5,4.2,1.99519916903367
5,4.6,1.99617412180445
5,5,1.99680511182109
-1.04009219818751,-1.651302579942,1.42068110167733
4.20293093174764,3.57390476823177,1.99071331025002
2.6107136410686,4.46047875784814,1.97640774689093
0.306246626494976,2.15616326014422,0.964498076136041
-3.78325715167058,-3.04155870993658,1.98359271754257
-2.88216800612448,-4.73112343571408,1.98372325307504
-1.55854652322795,-0.42268688218265,0.886013660491936
-0.943953454481427,-1.59422763078339,1.30851947663715
-2.16753258071084,-0.486394971489533,1.00966292592394
2.70922786270017,-1.03143399954574,1.5126871505802
-1.77441290504635,-0.0135635898945772,0.908368817487892
0.944181132582989,1.59397891177656,1.30868501085632
2.74070093355624,2.25438835733905,1.94531250402624
3.5544229179049,-3.76226392080129,1.98880758106599
-4.33358165419977,-1.5357345963213,1.84479008737456
3.42444906207371,0.111894415484716,0.992937510861498
-1.45878808723269,0.37109729027634,0.837735994172158
-0.534373266979673,4.19089294718366,1.07216257796204
-4.0344640540505,2.83246655665163,1.98094133613849
1.1073187124234,1.26133250218381,1.31735846147103
4.83966033669181,-3.38188487067397,1.99059373439363
-4.75669311121029,0.389684197816459,1.02059027119855
1.39839103827216,-1.58327177320218,1.65541077672018
4.71368007820884,1.48097790230088,1.82587758206042
-3.35788780785117,4.34002596636769,1.98938506389919
4.71321590703754,1.56381018612623,1.85472107891256
-2.79997148732654,-2.44580762401358,1.9568048319856
1.12468371776042,1.62207982889891,1.48916931567707
4.81874932763603,0.664000866390765,1.16090152361781
-2.22514085872684,-0.130211595709019,0.961094598042672
4.3422045743424,-3.56749297319155,1.99105911369095
-3.47717388963261,2.42229323308503,1.96497930020274
-2.63624202870676,3.21621518074912,1.97045641840028
-3.08361477872441,4.84367250461217,1.98724739655096
0.862225623769273,2.4817816651151,1.33027452822377
-0.629522866948863,-4.1875128515967,1.13249365863852
-2.04173759022768,-0.911857689710301,1.35434915018348
-4.87370187413732,-0.909316010286407,1.4042972318838
-4.98564410023057,0.746897744421591,1.23572603381915
-0.112545714972668,3.83222966427734,0.995545275048467
4.22139061363912,2.92960873989612,1.98346700088974
-3.03272852395492,-0.964688182800238,1.45242826075247
2.59215419124629,-4.8917780420491,1.97658751076809
-2.00817565364022,-2.81842631237079,1.92647269426207
-3.33714541474756,-4.73486546420838,1.99001577451443
4.91030095375849,-4.41346685388439,1.99565412090094
3.76869213971512,-3.58895818902854,1.98907600369648
-4.14637448479104,3.53313078604013,1.99025171185715
1.97576857567201,0.639468130105982,1.08167815350704
4.3095480346376,0.0182708504186646,0.997109326210722
3.51994219434446,-1.26747622067748,1.71426309010202
-3.84537916370793,-4.35564879080179,1.99267671506568
-4.52516857523591,-0.359320860672584,1.01401727401564
-0.217822055615909,-2.05379928626441,0.949032813486499
-2.41941731130225,-0.0226846768107931,0.971643054939814
-3.41451934036205,0.99562773620608,1.48831531047818
-3.97152625466034,0.256842695003572,1.00032955143396
-4.84495085660483,1.72136688761445,1.89593878573507
2.57575568220945,0.388917165200439,1.00015290783108
-1.3617680911817,4.66423041877901,1.7726077256234
4.0003560411279,4.06731549163054,1.99246963208813
-3.5803100556555,3.01160216518017,1.98194049317911
-1.00862982124291,3.85594369816965,1.50408879370058
-3.45988339475819,-3.39441582755987,1.98559379034444
0.175116619834471,-2.60103287585104,0.979558400585669
-1.23462920920798,-2.85970237754744,1.68438177144173
-0.898703063348937,-0.989227752664412,0.883963668377944
-3.52886920527762,1.15548339350044,1.63421720099347
-0.129895546736637,4.31540509902765,0.997409443983983
-2.76077693043295,0.543873807309167,1.06353471141259
1.37298128716019,0.496859225793011,0.837833053089526
3.10541252328674,2.09200535600353,1.93974271814178
3.37667518723213,0.637278434736021,1.1339507970883
-0.301151605160244,-0.00155215966551392,0.00815799112052938
4.53638985742265,-3.01829757821241,1.98573865181932
2.74920635105791,4.63457974363924,1.98063301180434
1.06599122659908,3.95888431671981,1.55950481625531
1.9460256902841,-2.93410038061768,1.92150417445163
-2.17035291883404,3.63144808416987,1.95115726312197
0.284680043180632,-4.84470693158095,1.00471313363426
-2.01472301199444,-3.70875452382228,1.93752213168271
-0.378791898344362,-4.47718716680007,1.01768960590297
2.42045056247628,-0.877861242247247,1.34429259024194
-0.347300096263014,1.53885569575682,0.863003346909231
-1.51782551000775,4.54273512576305,1.83911510536339
-2.37940287854974,4.19022881174233,1.96651250501918
-2.04195194575981,2.0442618073533,1.89144953605734
3.88478854179494,-2.66038581441631,1.97605643846699
1.09653744755698,0.826332025655157,0.909115651129727
-0.733803453793238,-1.63901636997215,1.10306979548073
4.0970776018447,-2.1703893638147,1.95334090203293
0.669751983524708,-1.69402584356582,1.05922814656742
1.21541129802712,4.79301333888271,1.68386003797948
-2.28975892003853,4.72368218231101,1.96289424112213
2.25155536487036,-3.07566319314662,1.95149516734532
-4.90371062883728,-0.39432820523957,1.02188137308721
-0.329360746622402,-4.18861343040797,1.00839247077827
-2.6544895948969,0.16686313207421,0.981031528873297
1.06799523254577,1.85642732699784,1.48774931623675
-3.67979163040402,4.06031673752245,1.99090991311459
3.54078836006596,3.71259607344694,1.98844201038114
2.28591649264235,-0.330747304328425,0.976495978497014
0.947933747886665,4.17268951171373,1.44344444385235
3.48535130696496,0.029496006907312,0.993269740716315
-3.58758503305437,-4.62058620751383,1.99181056704903
2.26227750705142,-2.60331801781508,1.94191795516738
-4.91907416142502,-2.22998057660413,1.9594281553252
-4.06380970242056,3.00092600006632,1.98416650967112
-0.605340061151734,-0.549853859830148,0.202133414128599
1.01531184884145,1.07268019720741,1.08489461670007
-4.62291194815722,0.678268951754614,1.17249098404897
1.47124844753911,2.93564208735145,1.81082447598499
3.27640410938217,3.47827142301907,1.98461123261485
1.48426775273035,4.26254425180669,1.82614004735404
0.866370824134529,0.8166954260824,0.668267425435364
-0.131196315663679,-0.974530469620259,0.47451956019868
1.81541728712977,4.0280515814731,1.91191229190281
4.4424121499626,4.45317280233213,1.99490258539698
-4.62330793021789,-3.57868088609043,1.99175612782934
-1.68617924132528,-3.36252196653805,1.8821521004132
-2.85507371832036,-2.53745123686675,1.96161972389508
-4.63984107357446,3.10482581101936,1.98720056775225
-3.54680958635798,4.8884996841402,1.99197269135629
3.54445508414518,0.615074118975334,1.11890767639532
1.71084370387505,3.93144434991559,1.89130825947461
-1.22853316046031,4.59066483415446,1.69268634200823
3.43759995615985,-3.65796809286298,1.98733563488374
