X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1,1,-1,1,-1,-1,-1,-1,1,0,6.98441957645733
1,1,0,-1,0,1,-1,1,1,-1,3.60438930888857
-1,1,0,0,-1,0,0,-1,1,0,-7.21461146395805
-1,-1,1,1,0,-1,-1,1,0,1,-9.12585897732539
1,-1,-1,1,1,-1,-1,0,-1,0,-3.03160086395711
1,0,-1,0,0,-1,1,1,0,1,2.76907890806013
1,1,-1,1,1,-1,1,0,0,-1,3.47330470115676
1,0,1,1,1,1,-1,1,-1,0,5.18941133607259
1,1,1,1,0,1,-1,1,1,0,9.10713431513506
-1,1,1,0,0,0,-1,0,-1,-1,-4.337547365982
-1,1,-1,1,0,1,1,0,1,0,-0.486082363875944
-1,1,-1,1,0,-1,0,0,1,-1,-4.44821876069244
-1,1,0,0,-1,0,0,-1,0,0,-3.66544648372097
1,-1,1,-1,-1,1,1,0,0,1,0.916902148977334
1,0,1,-1,-1,-1,-1,-1,1,1,3.77662075761352
1,1,1,0,1,1,0,-1,-1,-1,6.80143865043946
1,0,0,-1,1,1,0,1,1,0,1.87078106619621
1,-1,1,0,0,-1,0,0,-1,0,0.184979603065877
-1,0,-1,0,-1,-1,1,-1,1,-1,-6.02675675797508
1,0,-1,1,1,0,-1,-1,0,1,1.32803207612376
1,0,0,1,0,0,1,-1,1,-1,3.26252869681604
1,1,1,-1,1,1,0,0,-1,1,5.30143599938431
-1,-1,1,1,0,-1,1,1,0,-1,-3.46700196627709
-1,-1,-1,1,1,-1,1,0,1,1,-1.00659370053643
-1,-1,0,0,0,-1,1,0,0,1,-4.0533427320322
1,-1,-1,0,0,-1,1,0,-1,0,-2.37846732020455
-1,1,-1,-1,-1,-1,1,0,0,1,-8.89986533147928
-1,-1,1,-1,1,-1,1,1,0,0,-0.169633247142186
1,0,-1,0,0,1,0,1,-1,0,0.961398136973456
-1,1,0,1,1,-1,1,-1,-1,1,-0.995177219243747
1,1,1,0,1,0,-1,1,0,-1,6.25234968243979
1,-1,0,1,1,1,0,-1,0,-1,1.00256621001869
1,-1,0,0,1,1,1,0,0,-1,-0.0621335827941073
1,0,1,-1,-1,1,1,0,1,1,5.34674442854301
1,-1,0,-1,-1,-1,-1,0,0,0,-0.641320297630918
1,1,-1,-1,0,-1,1,1,1,1,1.96176451448388
-1,-1,-1,-1,1,-1,0,0,1,0,-1.96268455385989
1,1,1,0,-1,1,0,-1,1,-1,11.0555544249092
1,0,1,-1,0,-1,1,0,-1,-1,4.59649814508295
-1,0,-1,1,1,1,-1,-1,-1,0,0.767073976140062
1,-1,-1,0,-1,0,-1,0,1,-1,-1.54673296313629
-1,0,-1,1,0,0,-1,-1,-1,1,-5.31204755676504
-1,-1,1,1,0,1,0,0,1,-1,-2.02027305249872
-1,-1,-1,0,0,1,-1,-1,0,-1,-4.31583625218803
-1,1,0,0,1,0,-1,-1,-1,-1,0.829393773603996
1,1,1,1,0,-1,0,1,-1,0,6.75260711000009
-1,0,0,1,-1,1,0,1,1,0,-5.94866213119936
1,1,1,1,0,0,0,0,1,-1,8.87722258976254
-1,-1,0,-1,0,0,-1,0,0,1,-4.13030779265171
-1,1,1,1,1,-1,-1,1,-1,0,-1.49799539887226
-1,1,-1,-1,1,-1,-1,-1,0,1,-4.76121085936288
1,1,0,1,0,0,-1,0,0,1,8.16545038462935
-1,-1,-1,-1,0,1,1,1,1,-1,-0.411422078821509
1,-1,0,1,1,-1,0,0,0,1,-2.45828280663336
1,0,-1,0,1,1,0,-1,-1,-1,2.7589085081878
1,0,-1,0,1,1,-1,0,1,-1,2.87000854317476
-1,-1,-1,-1,0,1,-1,-1,0,-1,-3.20200341247656
1,-1,1,1,0,0,1,-1,1,0,2.24700073299755
-1,0,-1,0,-1,1,-1,-1,0,1,-5.86074698573555
1,0,0,0,0,-1,0,1,-1,1,4.06274086731204
-1,1,1,0,1,-1,1,0,1,1,1.50437160674283
1,-1,-1,-1,1,1,-1,1,-1,1,-1.85473313690051
-1,0,1,-1,1,-1,1,0,-1,0,-0.713334101115461
1,-1,-1,-1,0,0,0,0,0,0,-3.90740749112709
-1,0,0,1,1,-1,0,-1,0,0,-2.07072904368026
-1,1,1,-1,-1,-1,-1,0,0,1,-7.55963770129013
1,1,1,0,1,0,0,1,-1,-1,8.17000195482616
-1,-1,0,1,1,0,1,1,0,0,1.17756059229956
1,0,-1,-1,1,1,-1,1,-1,0,-2.24487596689984
-1,1,1,0,-1,-1,0,1,0,1,-9.66958365960015
-1,1,1,-1,1,1,1,1,0,-1,4.20218588437709
-1,-1,1,1,1,0,-1,1,1,-1,-1.15499920720657
-1,-1,-1,-1,-1,-1,0,1,0,-1,-8.46218836304903
-1,-1,0,-1,0,0,0,0,-1,1,-2.32106956335869
-1,1,1,0,0,0,1,1,-1,0,-4.44922542926492
-1,-1,1,0,-1,1,1,0,0,-1,-1.19590453187736
1,0,-1,0,0,0,-1,0,0,-1,0.518772017699987
-1,1,0,-1,0,0,-1,0,-1,0,-3.08160689423288
-1,0,1,-1,0,1,-1,-1,-1,1,-2.68259845720533
1,-1,-1,0,1,-1,0,-1,1,1,-2.02585876907
1,0,1,0,0,0,-1,1,0,0,5.7975161316549
1,1,1,1,-1,0,-1,0,1,-1,7.79290963305092
-1,1,1,0,-1,0,-1,-1,0,0,-8.60040991842411
-1,-1,0,1,0,0,-1,0,1,0,-2.78919798533118
-1,0,1,0,0,-1,1,0,0,1,-3.15622149187633
-1,-1,0,0,0,0,-1,0,-1,0,-4.87451420543155
1,0,-1,1,1,-1,-1,1,0,-1,2.59103943287037
1,1,-1,-1,1,0,-1,-1,0,0,3.76780925323351
1,0,-1,-1,0,1,0,1,-1,-1,0.840476643908678
1,-1,-1,1,1,1,1,-1,-1,0,1.23829818069423
-1,0,-1,0,-1,1,-1,1,-1,1,-4.49625971875098
-1,-1,0,-1,-1,0,0,1,-1,-1,-5.47072830268198
1,0,-1,0,0,1,0,-1,1,-1,-1.05027981859533
1,1,1,1,-1,0,0,1,0,1,7.63465180310287
1,-1,1,0,1,1,1,-1,1,0,0.449688291309995
1,1,0,1,0,1,1,1,-1,-1,4.06847972649751
-1,1,1,-1,0,0,0,-1,-1,0,-1.61050462993235
-1,0,1,-1,0,0,0,1,-1,1,-3.7375481911443
-1,0,0,0,-1,-1,0,-1,-1,1,-8.82948326207576
1,1,1,0,0,1,0,0,0,-1,8.29674156596836
-1,0,0,1,0,-1,1,0,0,-1,-3.33389969887052
1,1,1,0,1,0,0,-1,0,-1,6.52592960556697
1,0,-1,-1,-1,0,-1,-1,-1,-1,-0.107452130066974
-1,0,-1,0,-1,-1,0,0,1,1,-7.76651170549321
1,-1,0,1,-1,0,-1,-1,0,0,5.07751944435353
1,0,0,-1,1,-1,-1,-1,0,0,1.3069594166505
1,1,0,1,-1,1,-1,-1,0,1,6.3431844673231
1,0,1,-1,0,-1,1,1,0,1,2.46625262946157
-1,0,-1,-1,1,0,-1,0,1,0,-0.404024231356253
1,0,-1,-1,0,-1,0,1,1,1,0.209336626043684
1,0,-1,0,-1,-1,0,0,0,-1,1.58040801220343
1,-1,-1,-1,0,-1,-1,0,-1,1,-3.99996582366518
-1,-1,0,0,1,-1,1,1,1,-1,-1.5181811723305
-1,1,0,0,-1,1,1,0,0,-1,-2.85681957780968
-1,-1,0,1,0,0,-1,0,0,1,-2.56319907719452
-1,-1,1,-1,0,0,1,-1,1,-1,-2.13634545876064
-1,1,0,-1,-1,1,-1,0,0,-1,-5.85528836986276
-1,0,0,-1,0,1,-1,-1,-1,0,-2.45810819562828
1,1,0,-1,-1,-1,1,0,0,1,4.52942680972188
1,-1,0,1,0,0,1,-1,0,-1,1.92789699525028
-1,0,-1,1,0,1,-1,-1,1,-1,-1.54246547018364
-1,-1,0,-1,1,0,1,0,0,-1,2.85137210736897
1,1,-1,0,0,-1,0,-1,0,0,6.21565363007039
-1,1,-1,-1,0,-1,1,1,1,0,-3.92271207494899
1,0,-1,-1,0,1,0,-1,0,0,-0.194924562810071
1,0,0,-1,0,1,1,-1,1,1,3.14275911856186
-1,1,-1,0,-1,0,-1,0,-1,-1,-6.73369844754953
-1,1,-1,-1,0,1,0,0,0,-1,-2.72920980736083
-1,0,-1,1,-1,-1,0,1,1,0,-5.908420536912
1,0,-1,1,0,-1,1,1,-1,0,-0.0761565016701091
1,-1,0,-1,0,-1,1,-1,1,0,-2.62205662289635
-1,-1,-1,0,0,-1,-1,0,0,-1,-8.07051931370093
-1,1,-1,1,0,1,-1,-1,0,0,-2.51212310682498
1,1,0,0,0,0,1,0,1,0,5.42419372187538
1,0,1,1,0,0,1,0,1,0,7.33841692965235
1,0,1,1,-1,0,-1,-1,-1,1,5.79470376225977
1,-1,1,-1,1,1,0,1,1,1,3.61850235109193
1,0,1,1,1,0,1,-1,1,0,8.64784035299863
-1,-1,1,1,0,0,1,1,-1,0,-1.90268549007392
1,-1,0,-1,-1,1,1,1,-1,-1,-3.79990766962104
1,0,-1,0,0,1,-1,0,-1,1,-0.0801768475928875
-1,0,-1,-1,-1,-1,-1,1,1,0,-7.07425541141701
1,1,-1,1,0,1,1,0,-1,0,4.20710763880904
1,0,-1,1,1,1,-1,0,-1,-1,1.12106302493186
1,-1,1,0,0,-1,0,1,1,0,3.96272149049717
-1,0,1,-1,1,-1,0,-1,1,0,-1.63429891892795
1,1,1,-1,1,0,1,-1,1,0,6.87182915746266
1,0,1,0,0,0,1,-1,-1,-1,5.79850321649502
1,0,-1,1,0,-1,0,-1,0,1,2.92355712628523
1,0,1,1,-1,0,0,1,1,-1,4.43266602381454
-1,1,0,-1,-1,1,0,0,1,-1,-5.00104401741124
-1,-1,-1,-1,-1,0,0,0,0,-1,-6.94247675986906
-1,1,0,1,-1,-1,1,-1,0,-1,-6.40359440225204
-1,-1,0,1,1,-1,-1,0,-1,1,-1.19340427316163
-1,0,-1,1,-1,1,1,-1,1,0,0.820661583267837
-1,1,-1,0,-1,0,0,0,-1,-1,-5.58140301521822
-1,-1,1,-1,1,-1,-1,0,1,0,-2.75696558445423
-1,-1,1,1,1,-1,0,-1,0,-1,-1.35703017128741
-1,-1,-1,-1,-1,0,-1,-1,0,0,-7.32511127952732
-1,-1,0,0,1,0,-1,-1,-1,1,1.10622751663338
-1,1,0,-1,-1,1,1,1,-1,1,-3.35903555327088
-1,0,-1,-1,1,1,1,1,0,1,1.11321476136459
-1,1,0,0,1,0,0,0,-1,0,0.570469080551669
1,-1,-1,0,0,0,-1,-1,0,0,-2.82508930807784
-1,0,1,1,-1,1,0,-1,-1,-1,-2.82315398886595
1,0,-1,-1,1,-1,-1,-1,1,-1,0.691706950111281
-1,-1,-1,0,1,1,0,1,1,0,-1.13490736527741
1,1,-1,0,-1,-1,1,0,-1,-1,4.20982488135733
-1,0,0,-1,-1,0,-1,-1,0,-1,-5.01505453213702
-1,-1,0,-1,0,0,1,0,0,-1,-0.850210307977123
-1,1,-1,-1,-1,-1,-1,0,1,0,-9.51573491589708
-1,0,1,-1,1,-1,0,0,0,-1,-0.570333158308346
1,-1,0,1,0,0,-1,1,1,0,3.26137928541638
1,1,0,-1,1,-1,1,0,-1,0,5.53541925222712
-1,-1,-1,-1,1,0,0,1,1,1,-0.273392723608644
1,0,1,0,1,0,-1,1,-1,1,2.82283256342888
-1,1,1,0,1,0,1,1,1,-1,-0.201155472529797
1,1,0,1,-1,-1,-1,-1,0,1,4.93035037563102
-1,-1,-1,-1,1,-1,-1,1,0,-1,-4.25580379171945
-1,-1,0,1,-1,-1,0,0,1,-1,-9.28085886000068
1,0,1,-1,1,0,-1,0,-1,1,2.3905688931827
-1,-1,-1,1,1,1,-1,0,0,0,1.29137463908055
-1,1,1,-1,-1,1,1,-1,0,0,-4.94078050410539
-1,0,-1,-1,1,0,1,1,1,0,2.37695986513339
1,1,1,-1,-1,0,0,0,1,-1,6.96746014413366
-1,0,0,1,0,1,0,0,-1,-1,0.244897795502434
-1,0,1,0,0,0,1,0,0,-1,-1.40131488474061
-1,0,1,0,0,0,0,1,0,1,-4.23342011258395
-1,0,0,0,1,0,-1,0,0,-1,-0.524923941222819
1,1,1,-1,-1,1,-1,-1,-1,1,6.61797617520332
1,0,0,-1,0,0,1,1,1,1,2.11977102448445
1,1,-1,1,-1,1,1,-1,-1,0,4.82439979991465
1,-1,1,-1,-1,-1,-1,0,-1,0,1.75424340344631
-1,0,1,0,-1,0,0,-1,1,-1,-6.7602569911761
-1,-1,1,-1,-1,-1,1,-1,-1,1,-6.99104278244541
-1,1,1,0,1,0,0,-1,1,1,-1.3156309840158
-1,1,0,-1,1,-1,-1,-1,-1,-1,-3.11622720340519
-1,-1,-1,1,0,1,0,-1,-1,-1,-0.158766266977201
-1,1,-1,-1,1,1,-1,1,1,-1,0.689311795212756
1,-1,1,0,1,-1,0,1,1,-1,3.25620039205965
-1,-1,0,1,1,0,-1,0,0,1,-1.64644872578608
1,1,0,-1,0,0,-1,-1,1,0,5.45517287572945
1,-1,-1,0,1,1,-1,-1,-1,0,-2.7136644396503
1,-1,-1,-1,0,1,0,0,-1,1,-2.34983088207061
-1,0,0,-1,0,0,0,-1,-1,0,-2.53911955138922
-1,0,1,-1,-1,-1,1,0,-1,0,-3.7074715859558
1,-1,1,0,0,-1,0,0,1,1,1.53083511415297
1,0,1,1,1,0,1,1,0,1,3.85944493430804
1,1,1,-1,-1,1,0,1,1,0,9.20119385095279
-1,1,-1,-1,0,1,-1,0,-1,-1,-2.20948074513255
1,0,-1,1,1,-1,1,1,1,0,6.34474290021542
1,-1,0,0,0,1,0,0,-1,0,-3.3623723968994
1,0,-1,-1,-1,1,0,1,1,0,3.25912294395224
-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1.861654046948
1,1,-1,1,-1,0,1,1,-1,-1,7.71718793270522
1,1,0,1,-1,0,1,0,1,-1,4.82110967318299
-1,-1,-1,1,0,0,-1,0,1,1,-5.05639967767425
