X,F
28.8,5.3665631459995
28.9,5.37587202228625
29,5.3851648071345
29.1,5.39444158370447
29.2,5.40370243444252
29.3,5.41294744108974
29.4,5.42217668469038
29.5,5.43139024560011
29.6,5.44058820349418
29.7,5.44977063737548
29.8,5.45893762558247
29.9,5.46808924579693
30,5.47722557505166
30.1,5.48634668973808
30.2,5.49545266561363
30.3,5.50454357780915
30.4,5.51361950083609
30.5,5.52268050859363
30.6,5.53172667437573
30.7,5.54075807087803
30.8,5.54977477020464
30.9,5.55877684387492
31,5.56776436283002
31.1,5.57673739743947
31.2,5.58569601750758
31.3,5.59464029227975
31.4,5.60357029044876
31.5,5.61248608016091
31.6,5.62138772902208
31.7,5.6302753041037
31.8,5.63914887194867
31.9,5.64800849857718
32,5.65685424949238
32.1,5.66568618968612
32.2,5.67450438364444
32.3,5.68330889535313
32.4,5.69209978830308
32.5,5.70087712549569
32.6,5.70964096944808
32.7,5.71839138219832
32.8,5.72712842531054
32.9,5.73585215988
33,5.74456264653803
33.1,5.75325994545701
33.2,5.76194411635517
33.3,5.7706152185014
33.4,5.77927331071996
33.5,5.78791845139511
33.6,5.79655069847578
33.7,5.80517010948
33.8,5.81377674149945
33.9,5.82237065120385
34,5.8309518948453
34.1,5.83952052826257
34.2,5.84807660688538
34.3,5.85662018573853
34.4,5.86515131944607
34.5,5.87367006223537
34.6,5.8821764679411
34.7,5.89067059000926
34.8,5.89915248150105
34.9,5.90762219509677
35,5.91607978309962
35.1,5.92452529743945
35.2,5.93295878967653
35.3,5.94138031100518
35.4,5.94978991225741
35.5,5.95818764390649
35.6,5.96657355607052
35.7,5.97494769851586
35.8,5.98331012066064
35.9,5.9916608715781
36,6
36.1,6.00832755431992
36.2,6.01664358259653
36.3,6.02494813255683
36.4,6.03324125159934
36.5,6.04152298679729
36.6,6.04979338490167
36.7,6.05805249234438
36.8,6.06630035524124
36.9,6.07453701939498
37,6.08276253029822
37.1,6.09097693313642
37.2,6.09918027279076
37.3,6.10737259384099
37.4,6.11555394056826
37.5,6.12372435695795
37.6,6.13188388670236
37.7,6.1400325732035
37.8,6.14817045957576
37.9,6.15629758864855
38,6.16441400296898
38.1,6.17251974480439
38.2,6.18061485614498
38.3,6.18869937870632
38.4,6.19677335393187
38.5,6.20483682299543
38.6,6.21288982680363
38.7,6.22093240599832
38.8,6.22896460095897
38.9,6.23698645180507
39,6.2449979983984
39.1,6.25299928034539
39.2,6.26099033699941
39.3,6.26897120746299
39.4,6.27694193059009
39.5,6.28490254498827
39.6,6.29285308902091
39.7,6.30079360080935
39.8,6.308724118235
39.9,6.3166446789415
40,6.32455532033676
40.1,6.33245607959503
40.2,6.34034699365894
40.3,6.34822809924155
40.4,6.35609943282828
40.5,6.36396103067893
40.6,6.3718129288296
40.7,6.37965516309463
40.8,6.38748776906852
40.9,6.39531078212779
41,6.40312423743285
41.1,6.41092816992984
41.2,6.41872261435249
41.3,6.42650760522385
41.4,6.43428317685817
41.5,6.44204936336256
41.6,6.44980619863884
41.7,6.45755371638518
41.8,6.46529195009785
41.9,6.4730209330729
42,6.48074069840786
42.1,6.48845127900333
42.2,6.49615270756469
42.3,6.50384501660364
42.4,6.51152823843988
42.5,6.51920240520265
42.6,6.52686754883229
42.7,6.53452370108182
42.8,6.54217089351845
42.9,6.54980915752513
43,6.557438524302
43.1,6.56505902486794
43.2,6.57267069006199
43.3,6.58027355054484
43.4,6.58786763680024
43.5,6.59545297913646
43.6,6.60302960768767
43.7,6.61059755241536
43.8,6.61815684310972
43.9,6.62570750939098
44,6.6332495807108
44.1,6.6407830863536
44.2,6.64830805543787
44.3,6.65582451691749
44.4,6.66333249958307
44.5,6.67083203206317
44.6,6.6783231428256
44.7,6.68580586017871
44.8,6.6932802122726
44.9,6.70074622710038
45,6.70820393249937
45.1,6.71565335615233
45.2,6.72309452558864
45.3,6.73052746818554
45.4,6.73795221116921
45.5,6.74536878161602
45.6,6.75277720645365
45.7,6.76017751246223
45.8,6.76756972627545
45.9,6.77495387438173
46,6.78232998312527
46.1,6.78969807870718
46.2,6.79705818718657
46.3,6.8044103344816
46.4,6.81175454637056
46.5,6.81909084849293
46.6,6.82641926635041
46.7,6.83373982530795
46.8,6.84105255059483
46.9,6.84835746730557
47,6.85565460040104
47.1,6.8629439747094
47.2,6.87022561492707
47.3,6.87749954561976
47.4,6.8847657912234
47.5,6.89202437604511
47.6,6.89927532426414
47.7,6.9065186599328
47.8,6.91375440697744
47.9,6.92098258919931
48,6.92820323027551
48.1,6.93541635375988
48.2,6.94262198308391
48.3,6.94982014155762
48.4,6.95701085237043
48.5,6.96419413859206
48.6,6.97137002317335
48.7,6.97853852894716
48.8,6.98569967862919
48.9,6.99285349481884
49,7
49.1,7.00713921654194
49.2,7.01427116670007
49.3,7.02139587261678
49.4,7.02851335632223
49.5,7.03562363973514
49.6,7.0427267446636
49.7,7.04982269280583
49.8,7.05691150575094
49.9,7.06399320497974
50,7.07106781186548
50.1,7.07813534767456
50.2,7.08519583356734
50.3,7.09224929059886
50.4,7.09929573971954
50.5,7.10633520177595
50.6,7.1133676975115
50.7,7.12039324756716
50.8,7.12741187248218
50.9,7.13442359269479
51,7.14142842854285
51.1,7.14842640026461
51.2,7.15541752799933
51.3,7.16240183178799
51.4,7.16937933157397
51.5,7.17635004720366
51.6,7.18331399842719
51.7,7.19027120489902
51.8,7.19722168617863
51.9,7.20416546173115
52,7.21110255092798
52.1,7.21803297304744
52.2,7.22495674727538
52.3,7.23187389270582
52.4,7.23878442834154
52.5,7.24568837309472
52.6,7.2525857457875
52.7,7.25947656515261
52.8,7.26636084983398
52.9,7.27323861838727
53,7.28010988928052
53.1,7.28697468089467
53.2,7.29383301152419
53.3,7.30068489937759
53.4,7.30753036257804
53.5,7.3143694191639
53.6,7.32120208708925
53.7,7.3280283842245
53.8,7.3348483283569
53.9,7.34166193719106
54,7.34846922834953
54.1,7.35527021937332
54.2,7.36206492772238
54.3,7.36885337077622
54.4,7.37563556583431
54.5,7.3824115301167
54.6,7.38918128076447
54.7,7.39594483484024
54.8,7.4027022093287
54.9,7.40945342113708
55,7.41619848709566
55.1,7.42293742395825
55.2,7.42967024840268
55.3,7.43639697703128
55.4,7.44311762637136
55.5,7.44983221287567
55.6,7.4565407529229
55.7,7.46324326281812
55.8,7.46993975879324
55.9,7.4766302570075
56,7.48331477354788
56.1,7.4899933244296
56.2,7.49666592559652
56.3,7.50333259292163
56.4,7.50999334220743
56.5,7.51664818918645
56.6,7.52329714952161
56.7,7.52994023880668
56.8,7.53657747256671
56.9,7.54320886625844
57,7.54983443527075
57.1,7.55645419492503
57.2,7.56306816047562
57.3,7.56967634711022
57.4,7.57627876995032
57.5,7.58287544405155
57.6,7.58946638440411
57.7,7.59605160593318
57.8,7.60263112349929
57.9,7.60920495189872
58,7.61577310586391
58.1,7.6223356000638
58.2,7.62889244910426
58.3,7.63544366752843
58.4,7.64198926981712
58.5,7.64852927038918
58.6,7.65506368360186
58.7,7.66159252375118
58.8,7.66811580507233
58.9,7.67463354173996
59,7.68114574786861
59.1,7.68765243751303
59.2,7.69415362466854
59.3,7.70064932327138
59.4,7.70713954719908
59.5,7.71362431027076
59.6,7.72010362624751
59.7,7.72657750883274
59.8,7.73304597167248
59.9,7.73950902835574
60,7.74596669241483
60.1,7.75241897732572
60.2,7.75886589650833
60.3,7.76530746332687
60.4,7.77174369109018
60.5,7.77817459305202
60.6,7.78460018241143
60.7,7.79102047231298
60.8,7.79743547584717
60.9,7.80384520605067
61,7.81024967590665
61.1,7.81664889834512
61.2,7.82304288624318
61.3,7.82943165242535
61.4,7.83581520966389
61.5,7.84219357067906
61.6,7.84856674813943
61.7,7.85493475466219
61.8,7.86129760281342
61.9,7.86765530510838
62,7.87400787401181
62.1,7.88035532193822
62.2,7.88669766125214
62.3,7.89303490426845
62.4,7.8993670632526
62.5,7.90569415042095
62.6,7.91201617794099
62.7,7.91833315793166
62.8,7.92464510246358
62.9,7.93095202355934
63,7.93725393319377
63.1,7.9435508432942
63.2,7.94984276574072
63.3,7.95612971236643
63.4,7.96241169495775
63.5,7.96868872525461
63.6,7.97496081495075
63.7,7.98122797569397
63.8,7.98749021908634
63.9,7.99374755668454
64,8
64.1,8.00624756049924
64.2,8.01249024960405
64.3,8.01872807869178
64.4,8.02496105909555
64.5,8.03118920210451
64.6,8.03741251896405
64.7,8.04363102087608
64.8,8.04984471899924
64.9,8.05605362444913
65,8.06225774829855
65.1,8.06845710157772
65.2,8.07465169527454
65.3,8.08084154033477
65.4,8.08702664766229
65.5,8.09320702811932
65.6,8.09938269252663
65.7,8.10555365166378
65.8,8.1117199162693
65.9,8.11788149704096
66,8.12403840463596
66.1,8.13019064967114
66.2,8.1363382427232
66.3,8.14248119432891
66.4,8.14861951498535
66.5,8.15475321515004
66.6,8.16088230524127
66.7,8.16700679563817
66.8,8.17312669668102
66.9,8.17924201867141
67,8.18535277187245
67.1,8.19145896650896
67.2,8.19756061276768
67.3,8.20365772079747
67.4,8.20975030070952
67.5,8.21583836257749
67.6,8.22192191643779
67.7,8.22800097228969
67.8,8.23407554009556
67.9,8.24014562978107
68,8.24621125123532
68.1,8.2522724143111
68.2,8.25832912882503
68.3,8.26438140455775
68.4,8.27042925125413
68.5,8.27647267862342
68.6,8.28251169633946
68.7,8.28854631404084
68.8,8.29457654133109
68.9,8.30060238777885
69,8.30662386291807
69.1,8.31264097624816
69.2,8.31865373723417
69.3,8.32466215530696
69.4,8.33066623986341
69.5,8.33666600026653
69.6,8.34266144584568
69.7,8.34865258589672
69.8,8.35463942968217
69.9,8.36062198643139
70,8.36660026534076
70.1,8.37257427557379
70.2,8.37854402626136
70.3,8.38450952650183
70.4,8.39047078536121
70.5,8.39642781187333
70.6,8.40238061504
70.7,8.40832920383116
70.8,8.41427358718505
70.9,8.42021377400835
71,8.42614977317636
71.1,8.43208159353312
71.2,8.43800924389159
71.3,8.44393273303382
71.4,8.44985206971104
71.5,8.45576726264388
71.6,8.46167832052247
71.7,8.46758525200662
71.8,8.47348806572594
71.9,8.47938677028003
72,8.48528137423857
72.1,8.49117188614151
72.2,8.4970583144992
72.3,8.50294066779253
72.4,8.50881895447306
72.5,8.5146931829632
72.6,8.52056336165632
72.7,8.52642949891688
72.8,8.53229160308062
72.9,8.53814968245463
73,8.54400374531753
73.1,8.54985379991962
73.2,8.55569985448298
73.3,8.5615419172016
73.4,8.56737999624156
73.5,8.57321409974112
73.6,8.57904423581089
73.7,8.5848704125339
73.8,8.59069263796581
73.9,8.59651092013498
74,8.60232526704263
74.1,8.60813568666294
74.2,8.61394218694321
74.3,8.61974477580398
74.4,8.62554346113913
74.5,8.63133825081603
74.6,8.63712915267567
74.7,8.64291617453276
74.8,8.64869932417586
74.9,8.65447860936752
75,8.66025403784439
75.1,8.66602561731732
75.2,8.67179335547152
75.3,8.67755725996665
75.4,8.68331733843696
75.5,8.68907359849138
75.6,8.69482604771366
75.7,8.70057469366248
75.8,8.70631954387157
75.9,8.7120606058498
76,8.71779788708135
76.1,8.72353139502576
76.2,8.72926113711808
76.3,8.73498712076898
76.4,8.74070935336486
76.5,8.74642784226795
76.6,8.75214259481643
76.7,8.75785361832453
76.8,8.76356092008266
76.9,8.7692645073575
77,8.77496438739212
77.1,8.78066056740608
77.2,8.78635305459552
77.3,8.79204185613331
77.4,8.79772697916911
77.5,8.8034084308295
77.6,8.8090862182181
77.7,8.81476034841561
77.8,8.82043082847998
77.9,8.82609766544649
78,8.83176086632785
78.1,8.83742043811428
78.2,8.84307638777366
78.3,8.84872872225158
78.4,8.85437744847146
78.5,8.86002257333467
78.6,8.8656641037206
78.7,8.87130204648675
78.8,8.87693640846886
78.9,8.88256719648098
79,8.88819441731559
79.1,8.89381807774366
79.2,8.8994381845148
79.3,8.90505474435727
79.4,8.91066776397819
79.5,8.9162772500635
79.6,8.92188320927819
79.7,8.92748564826626
79.8,8.93308457365092
79.9,8.93867999203462
80,8.94427190999916
80.1,8.94986033410578
80.2,8.95544527089525
80.3,8.96102672688794
80.4,8.96660470858396
80.5,8.97217922246318
80.6,8.97775027498538
80.7,8.98331787259028
80.8,8.98888202169769
80.9,8.99444272870754
81,9
81.1,9.00555384193554
81.2,9.01110426085505
81.3,9.01665126307988
81.4,9.02219485491197
81.5,9.02773504263389
81.6,9.03327183250897
81.7,9.03880523078133
81.8,9.04433524367601
81.9,9.04986187739901
82,9.05538513813742
82.1,9.06090503205944
82.2,9.06642156531451
82.3,9.07193474403338
82.4,9.07744457432817
82.5,9.08295106229247
82.6,9.08845421400141
82.7,9.09395403551173
82.8,9.09945053286186
82.9,9.10494371207203
83,9.1104335791443
83.1,9.11592014006266
83.2,9.1214034007931
83.3,9.12688336728371
83.4,9.1323600454647
83.5,9.13783344124853
83.6,9.14330356052997
83.7,9.14877040918614
83.8,9.15423399307665
83.9,9.15969431804359
84,9.16515138991168
84.1,9.1706052144883
84.2,9.17605579756357
84.3,9.18150314491042
84.4,9.18694726228468
84.5,9.19238815542512
84.6,9.19782583005354
84.7,9.20326029187483
84.8,9.20869154657707
84.9,9.21411959983156
85,9.21954445729289
85.1,9.22496612459905
85.2,9.23038460737146
85.3,9.23579991121505
85.4,9.24121204171834
85.5,9.24662100445346
85.6,9.2520268049763
85.7,9.25742944882649
85.8,9.26282894152753
85.9,9.26822528858681
86,9.2736184954957
86.1,9.27900856772964
86.2,9.28439551074813
86.3,9.28977932999487
86.4,9.2951600308978
86.5,9.30053761886914
86.6,9.30591209930547
86.7,9.31128347758782
86.8,9.31665175908169
86.9,9.32201694913713
87,9.32737905308882
87.1,9.33273807625608
87.2,9.338094023943
87.3,9.34344690143846
87.4,9.3487967140162
87.5,9.35414346693485
87.6,9.35948716543807
87.7,9.36482781475453
87.8,9.37016542009798
87.9,9.37549998666738
88,9.38083151964686
88.1,9.38616002420585
88.2,9.39148550549912
88.3,9.39680796866681
88.4,9.40212741883453
88.5,9.40744386111339
88.6,9.41275730060007
88.7,9.41806774237688
88.8,9.4233751915118
88.9,9.42867965305853
89,9.4339811320566
89.1,9.43927963353136
89.2,9.44457516249408
89.3,9.44986772394196
89.4,9.45515732285825
89.5,9.46044396421225
89.6,9.46572765295939
89.7,9.47100839404126
89.8,9.47628619238571
89.9,9.48156105290685
90,9.48683298050514
90.1,9.49210198006743
90.2,9.49736805646701
90.3,9.50263121456368
90.4,9.50789145920377
90.5,9.51314879522022
90.6,9.51840322743263
90.7,9.5236547606473
90.8,9.52890339965728
90.9,9.53414914924242
91,9.53939201416946
91.1,9.54463199919201
91.2,9.54986910905066
91.3,9.555103348473
91.4,9.5603347221737
91.5,9.5655632348545
91.6,9.57078889120432
91.7,9.57601169589929
91.8,9.58123165360279
91.9,9.58644876896549
92,9.59166304662544
92.1,9.59687449120806
92.2,9.60208310732624
92.3,9.60728889958036
92.4,9.61249187255833
92.5,9.61769203083567
92.6,9.62288937897553
92.7,9.62808392152873
92.8,9.63327566303384
92.9,9.63846460801719
93,9.64365076099295
93.1,9.64883412646316
93.2,9.65401470891774
93.3,9.6591925128346
93.4,9.66436754267966
93.5,9.66953980290686
93.6,9.67470929795826
93.7,9.67987603226405
93.8,9.6850400102426
93.9,9.69020123630051
94,9.69535971483266
94.1,9.70051545022222
94.2,9.70566844684074
94.3,9.71081870904817
94.4,9.71596624119289
94.5,9.72111104761179
94.6,9.72625313263026
94.7,9.73139250056229
94.8,9.73652915571047
94.9,9.74166310236604
95,9.74679434480896
95.1,9.75192288730792
95.2,9.75704873412037
95.3,9.76217188949262
95.4,9.76729235765982
95.5,9.77241014284603
95.6,9.77752524926425
95.7,9.78263768111648
95.8,9.78774744259372
95.9,9.79285453787607
96,9.79795897113271
96.1,9.80306074652198
96.2,9.80815986819138
96.3,9.81325634027768
96.4,9.81835016690686
96.5,9.82344135219425
96.6,9.82852990024449
96.7,9.83361581515162
96.8,9.83869910099907
96.9,9.84377976185977
97,9.8488578017961
97.1,9.85393322486001
97.2,9.85900603509299
97.3,9.86407623652616
97.4,9.86914383318026
97.5,9.87420882906575
97.6,9.87927122818278
97.7,9.88433103452125
97.8,9.88938825206089
97.9,9.89444288477123
98,9.89949493661167
98.1,9.90454441153151
98.2,9.90959131347
98.3,9.91463564635635
98.4,9.9196774141098
98.5,9.9247166206396
98.6,9.92975326984513
98.7,9.93478736561583
98.8,9.93981891183134
98.9,9.94484791236146
99,9.9498743710662
99.1,9.95489829179585
99.2,9.95991967839099
99.3,9.96493853468249
99.4,9.96995486449161
99.5,9.97496867163
99.6,9.97997995989972
99.7,9.98498873309329
99.8,9.98999499499374
99.9,9.99499874937461
100,10
