X1,X2,Y
2.75,6.05,0.558762123014172
2.75,8.05,1.62307092875545
2.75,10.05,2.68737973449673
2.85,0.05,-1.96950917836057
2.85,2.05,-1.17374789417448
2.85,4.05,-0.377986609988393
2.85,6.05,0.417774674197697
2.85,8.05,1.21353595838379
2.85,10.05,2.00929724256988
2.95,0.05,-1.28763210236249
2.95,2.05,-0.767376707468553
2.95,4.05,-0.247121312574619
2.95,6.05,0.273134082319315
2.95,8.05,0.79338947721325
2.95,10.05,1.31364487210718
3.05,0.05,-0.610855566460365
3.05,2.05,-0.364045236577389
3.05,4.05,-0.117234906694413
3.05,6.05,0.129575423188562
3.05,8.05,0.376385753071538
3.05,10.05,0.623196082954513
3.15,0.05,0.0557414695135732
3.15,2.05,0.0332196636495032
3.15,4.05,0.0106978577854332
3.15,6.05,-0.0118239480786367
3.15,8.05,-0.0343457539427067
3.15,10.05,-0.0568675598067767
3.25,0.05,0.716925274239534
3.25,2.05,0.427258496769015
3.25,4.05,0.137591719298496
3.25,6.05,-0.152075058172022
3.25,8.05,-0.441741835642541
3.25,10.05,-0.73140861311306
3.35,0.05,1.37700575374274
3.35,2.05,0.820639792634564
3.35,4.05,0.264273831526385
3.35,6.05,-0.292092129581794
3.35,8.05,-0.848458090689974
3.35,10.05,-1.40482405179815
3.45,0.05,2.03011118770739
3.45,2.05,1.20986424317915
3.45,4.05,0.389617298650914
3.45,6.05,-0.430629645877326
3.45,8.05,-1.25087659040557
3.45,10.05,-2.07112353493381
3.55,0.05,2.65421586982188
3.55,2.05,1.58180541736859
3.55,4.05,0.50939496491531
3.55,6.05,-0.563015487537974
3.55,8.05,-1.63542593999126
3.55,10.05,-2.70783639244454
3.65,0.05,3.21088519177128
3.65,2.05,1.91355784156066
3.65,4.05,0.616230491350044
3.65,6.05,-0.681096858860575
3.65,8.05,-1.97842420907119
3.65,10.05,-3.27575155928181
3.75,0.05,3.6509686303371
3.75,2.05,2.17582978979686
3.75,4.05,0.700690949256615
3.75,6.05,-0.774447891283627
3.75,8.05,-2.24958673182387
3.75,10.05,-3.72472557236411
3.85,0.05,3.92472934428266
3.85,2.05,2.33898011426947
3.85,4.05,0.753230884256269
3.85,6.05,-0.832518345756928
3.85,8.05,-2.41826757577013
3.85,10.05,-4.00401680578332
3.95,0.05,3.99363900962489
3.95,2.05,2.38004749058453
3.95,4.05,0.76645597154417
3.95,6.05,-0.847135547496188
3.95,8.05,-2.46072706653655
3.95,10.05,-4.0743185855769
4.05,0.05,3.84061710295934
4.05,2.05,2.28885261691517
4.05,4.05,0.737088130870985
4.05,6.05,-0.814676355173194
4.05,8.05,-2.36644084121737
4.05,10.05,-3.91820532726155
4.15,0.05,3.47594218868716
4.15,2.05,2.07152110234891
4.15,4.05,0.667100016010667
4.15,6.05,-0.73732107032758
4.15,8.05,-2.14174215666583
4.15,10.05,-3.54616324300407
4.25,0.05,2.93724518065238
4.25,2.05,1.75047945109586
4.25,4.05,0.563713721539346
4.25,6.05,-0.623052008017172
4.25,8.05,-1.80981773757369
4.25,10.05,-2.99658346713021
4.35,0.05,2.28355726682365
4.35,2.05,1.36090786608682
4.35,4.05,0.438258465349993
4.35,6.05,-0.484390935386834
4.35,8.05,-1.40704033612366
4.35,10.05,-2.32968973686049
4.45,0.05,1.58489279432115
4.45,2.05,0.94453206934291
4.45,4.05,0.304171344364666
4.45,6.05,-0.336189380613578
4.45,8.05,-0.976550105591823
4.45,10.05,-1.61691083057007
4.55,0.05,0.909905654292593
4.55,2.05,0.542267006093566
4.55,4.05,0.174628357894538
4.55,6.05,-0.193010290304489
4.55,8.05,-0.560648938503517
4.55,10.05,-0.928287586702545
4.65,0.05,0.314516171142761
4.65,2.05,0.187438930276999
4.65,4.05,0.060361689411237
4.65,6.05,-0.0667155514545251
4.65,8.05,-0.193792792320287
4.65,10.05,-0.320870033186049
4.75,0.05,-0.165985953426479
4.75,2.05,-0.0989209217390126
4.75,4.05,-0.0318558900515464
4.75,6.05,0.0352091416359197
4.75,8.05,0.102274173323386
4.75,10.05,0.169339205010852
4.85,0.05,-0.51984961734657
4.85,2.05,-0.309809367913613
4.85,4.05,-0.099769118480655
4.85,6.05,0.110271130952303
4.85,8.05,0.320311380385261
4.85,10.05,0.530351629818218
4.95,0.05,-0.756567872672634
4.95,2.05,-0.450883883713994
4.95,4.05,-0.145199894755354
4.95,6.05,0.160484094203286
4.95,8.05,0.466168083161926
4.95,10.05,0.771852072120566
5.05,0.05,-0.900423403271806
5.05,2.05,-0.53661596760643
5.05,4.05,-0.172808531941054
5.05,6.05,0.190998903724322
5.05,8.05,0.554806339389699
5.05,10.05,0.918613775055075
5.15,0.05,-0.981815255780319
5.15,2.05,-0.585122223141806
5.15,4.05,-0.188429190503294
5.15,6.05,0.208263842135219
5.15,8.05,0.604956874773732
5.15,10.05,1.00164990741224
5.25,0.05,-1.02865378595135
5.25,2.05,-0.613036094657877
5.25,4.05,-0.197418403364401
5.25,6.05,0.218199287929075
5.25,8.05,0.633816979222551
5.25,10.05,1.04943467051603
5.35,0.05,-1.05986332367997
5.35,2.05,-0.631635718152709
5.35,4.05,-0.203408112625449
5.35,6.05,0.224819492901811
5.35,8.05,0.653047098429072
5.35,10.05,1.08127470395633
5.45,0.05,-1.08230536578007
5.45,2.05,-0.645010268495192
5.45,4.05,-0.207715171210316
5.45,6.05,0.22957992607456
5.45,8.05,0.666875023359436
5.45,10.05,1.10417012064431
5.55,0.05,-1.09145402010982
5.55,2.05,-0.650462496833127
5.55,4.05,-0.209470973556431
5.55,6.05,0.231520549720265
5.55,8.05,0.672512072996961
5.55,10.05,1.11350359627366
5.65,0.05,-1.0751885386545
5.65,2.05,-0.640768927076922
5.65,4.05,-0.206349315499348
5.65,6.05,0.228070296078227
5.65,8.05,0.662489907655801
5.65,10.05,1.09690951923338
5.75,0.05,-1.01935520488965
5.75,2.05,-0.607494516045349
5.75,4.05,-0.195633827201045
5.75,6.05,0.21622686164326
5.75,8.05,0.628087550487564
5.75,10.05,1.03994823933187
5.85,0.05,-0.913446061220393
5.85,2.05,-0.54437694557579
5.85,4.05,-0.175307829931187
5.85,6.05,0.193761285713417
5.85,8.05,0.56283040135802
5.85,10.05,0.931899517002623
5.95,0.05,-0.754881279400254
5.95,2.05,-0.449878742268838
5.95,4.05,-0.144876205137422
5.95,6.05,0.160126331993993
5.95,8.05,0.465128869125409
5.95,10.05,0.770131406256825
6.05,0.05,-0.550886705794177
6.05,2.05,-0.328306218604611
6.05,4.05,-0.105725731415044
6.05,6.05,0.116854755774522
6.05,8.05,0.339435242964089
6.05,10.05,0.562015730153656
6.15,0.05,-0.317665696287705
6.15,2.05,-0.189315920009845
6.15,4.05,-0.0609661437319838
6.15,6.05,0.0673836325458768
6.15,8.05,0.195733408823738
6.15,10.05,0.324083185101598
6.25,0.05,-0.077277593290439
6.25,2.05,-0.0460543232741
6.25,4.05,-0.014831053257761
6.25,6.05,0.016392216758578
6.25,8.05,0.047615486774917
6.25,10.05,0.0788387567912559
6.35,0.05,0.146824732128206
6.35,2.05,0.0875016080360013
6.35,4.05,0.028178483943797
6.35,6.05,-0.0311446401484072
6.35,8.05,-0.0904677642406115
6.35,10.05,-0.149790888332816
6.45,0.05,0.334396397222975
6.45,2.05,0.199286741779349
6.45,4.05,0.0641770863357225
6.45,6.05,-0.0709325691079038
6.45,8.05,-0.20604222455153
6.45,10.05,-0.341151879995156
6.55,0.05,0.472013311914529
6.55,2.05,0.281300862656133
6.55,4.05,0.0905884133977379
6.55,6.05,-0.100124035860658
6.55,8.05,-0.290836485119053
6.55,10.05,-0.481548934377449
6.65,0.05,0.554915061357635
6.65,2.05,0.330706955758591
6.65,4.05,0.106498850159546
6.65,6.05,-0.117709255439498
6.65,8.05,-0.341917361038543
6.65,10.05,-0.566125466637587
6.75,0.05,0.586802030147414
6.75,2.05,0.349710300794923
6.75,4.05,0.112618571442433
6.75,6.05,-0.124473157910057
6.75,8.05,-0.361564887262548
6.75,10.05,-0.598656616615038
6.85,0.05,0.577833785436321
6.85,2.05,0.344365589300434
6.85,4.05,0.110897393164547
6.85,6.05,-0.122570802971341
6.85,8.05,-0.356038999107228
6.85,10.05,-0.589507195243116
6.95,0.05,0.541485144889522
6.95,2.05,0.322703268166483
6.95,4.05,0.103921391443444
6.95,6.05,-0.114860485279595
6.95,8.05,-0.333642362002635
6.95,10.05,-0.552424238725674
7.05,0.05,0.491123212175838
7.05,2.05,0.292689591094692
7.05,4.05,0.0942559700135448
7.05,6.05,-0.104177651067602
7.05,8.05,-0.302611272148749
7.05,10.05,-0.501044893229896
7.15,0.05,0.437143310298817
7.15,2.05,0.260519750582123
7.15,4.05,0.0838961908654295
7.15,6.05,-0.0927273688512641
7.15,8.05,-0.269350928567958
7.15,10.05,-0.445974488284651
7.25,0.05,0.385274926216057
7.25,2.05,0.229608289361085
7.25,4.05,0.0739416525061121
7.25,6.05,-0.0817249843488606
7.25,8.05,-0.237391621203833
7.25,10.05,-0.393058258058806
7.35,0.05,0.336317518349733
7.35,2.05,0.200431652349841
7.35,4.05,0.0645457863499488
7.35,6.05,-0.0713400796499434
7.35,8.05,-0.207225945649836
7.35,10.05,-0.343111811649728
7.45,0.05,0.287189597701637
7.45,2.05,0.171153396610067
7.45,4.05,0.055117195518496
7.45,6.05,-0.0609190055730745
7.45,8.05,-0.176955206664645
7.45,10.05,-0.292991407756216
7.55,0.05,0.232867517382828
7.55,2.05,0.138779631571584
7.55,4.05,0.0446917457603407
7.55,6.05,-0.0493961400509029
7.55,8.05,-0.143484025862147
7.55,10.05,-0.23757191167339
7.65,0.05,0.168620176601221
7.65,2.05,0.100490812317899
7.65,4.05,0.0323614480345777
7.65,6.05,-0.0357679162487438
7.65,8.05,-0.103897280532065
7.65,10.05,-0.172026644815387
7.75,0.05,0.0919388245498142
7.75,2.05,0.0547918247317075
7.75,4.05,0.0176448249136007
7.75,6.05,-0.019502174904506
7.75,8.05,-0.0566491747226128
7.75,10.05,-0.0937961745407195
7.85,0.05,0.00370106411353174
7.85,2.05,0.00220568467372093
7.85,4.05,0.000710305233910132
7.85,6.05,-0.000785074205900671
7.85,8.05,-0.00228045364571148
7.85,10.05,-0.00377583308552228
7.95,0.05,-0.0916552175005042
7.95,2.05,-0.0546228063891894
7.95,4.05,-0.0175903952778745
7.95,6.05,0.0194420158334403
7.95,8.05,0.0564744269447551
7.95,10.05,0.0935068380560699
8.05,0.05,-0.18690700229489
8.05,2.05,-0.111389021569682
8.05,4.05,-0.0358710408444739
8.05,6.05,0.0396469398807343
8.05,8.05,0.115164920605942
8.05,10.05,0.190682901331151
8.15,0.05,-0.273502819634582
8.15,2.05,-0.162996629883236
8.15,4.05,-0.0524904401318894
8.15,6.05,0.0580157496194567
8.15,8.05,0.168521939370803
8.15,10.05,0.279028129122149
8.25,0.05,-0.343295811721621
8.25,2.05,-0.204590433248239
8.25,4.05,-0.0658850547748566
8.25,6.05,0.0728203236985257
8.25,8.05,0.211525702171908
8.25,10.05,0.35023108064529
8.35,0.05,-0.390122511441484
8.35,2.05,-0.23249725429341
8.35,4.05,-0.0748719971453353
8.35,6.05,0.082753260002739
8.35,8.05,0.240378517150813
8.35,10.05,0.398003774298888
8.45,0.05,-0.410876549231695
8.45,2.05,-0.244865822269394
8.45,4.05,-0.078855095307093
8.45,6.05,0.087155631655208
8.45,8.05,0.253166358617509
8.45,10.05,0.41917708557981
8.55,0.05,-0.405880637508002
8.55,2.05,-0.241888460737092
8.55,4.05,-0.0778962839661822
8.55,6.05,0.0860958928047276
8.55,8.05,0.250088069575637
8.55,10.05,0.414080246346547
8.65,0.05,-0.378543219263852
8.65,2.05,-0.22559646400573
8.65,4.05,-0.072649708747608
8.65,6.05,0.0802970465105141
8.65,8.05,0.233243801768636
8.65,10.05,0.386190557026758
8.75,0.05,-0.334451239008692
8.75,2.05,-0.199319425267806
8.75,4.05,-0.0641876115269207
8.75,6.05,0.0709442022139649
8.75,8.05,0.206076015954851
8.75,10.05,0.341207829695736
8.85,0.05,-0.280160644786044
8.85,2.05,-0.166964424670471
8.85,4.05,-0.0537682045548973
8.85,6.05,0.059428015560676
8.85,8.05,0.172624235676249
8.85,10.05,0.285820455791823
8.95,0.05,-0.221982093481776
8.95,2.05,-0.132292358741664
8.95,4.05,-0.0426026240015529
8.95,6.05,0.0470871107385585
8.95,8.05,0.13677684547867
8.95,10.05,0.226466580218781
9.05,0.05,-0.165021620498261
9.05,2.05,-0.0983462182767413
9.05,4.05,-0.0316708160552218
9.05,6.05,0.0350045861662978
9.05,8.05,0.101679988387817
9.05,10.05,0.168355390609337
9.15,0.05,-0.112642887739095
9.15,2.05,-0.0671306098647133
9.15,4.05,-0.0216183319903314
9.15,6.05,0.0238939458840505
9.15,8.05,0.0694062237584324
9.15,10.05,0.114918501632814
9.25,0.05,-0.0663980895800147
9.25,2.05,-0.0395705786385946
9.25,4.05,-0.0127430676971745
9.25,6.05,0.0140844432442455
9.25,8.05,0.0409119541856656
9.25,10.05,0.0677394651270857
9.35,0.05,-0.0263603106240162
9.35,2.05,-0.0157096800688581
9.35,4.05,-0.00505904951370008
9.35,6.05,0.00559158104145798
9.35,8.05,0.016242211596616
9.35,10.05,0.0268928421517741
9.45,0.05,0.00829258267188642
9.45,2.05,0.00494204421859898
9.45,4.05,0.00159150576531154
9.45,6.05,-0.00175903268797591
9.45,8.05,-0.00510957114126335
9.45,10.05,-0.00846010959455079
9.55,0.05,0.0386281758955734
9.55,2.05,0.0230208320993821
9.55,4.05,0.00741348830319086
9.55,6.05,-0.00819385549300042
9.55,8.05,-0.0238011992891917
9.55,10.05,-0.039408543085383
9.65,0.05,0.0654161094591571
9.65,2.05,0.0389853581625279
9.65,4.05,0.0125546068658988
9.65,6.05,-0.0138761444307303
9.65,8.05,-0.0403068957273594
9.65,10.05,-0.0667376470239885
9.75,0.05,0.0888105576502281
9.75,2.05,0.0529275040541763
9.75,4.05,0.0170444504581246
9.75,6.05,-0.0188386031379272
9.75,8.05,-0.0547216567339789
9.75,10.05,-0.0906047103300307
9.85,0.05,0.108303980515337
9.85,2.05,0.0645447964687362
9.85,4.05,0.0207856124221354
9.85,6.05,-0.0229735716244654
9.85,8.05,-0.0667327556710663
9.85,10.05,-0.110491939717667
9.95,0.05,0.122922755517417
9.95,2.05,0.0732569957123999
9.95,4.05,0.023591235907383
9.95,6.05,-0.0260745238976338
9.95,8.05,-0.0757402837026507
9.95,10.05,-0.125406043507668
-0.5,-0.5,0.380705414215403
-0.5,0,0.346095831104912
-0.5,0.5,0.311486247994421
-0.5,1,0.276876664883929
-0.5,1.5,0.242267081773438
-0.5,2,0.207657498662947
-0.5,2.5,0.173047915552456
-0.5,3,0.138438332441965
-0.5,3.5,0.103828749331474
-0.5,4,0.0692191662209823
-0.5,4.5,0.0346095831104912
-0.5,5,0
-0.5,5.5,-0.0346095831104912
-0.5,6,-0.0692191662209823
-0.5,6.5,-0.103828749331474
-0.5,7,-0.138438332441965
-0.5,7.5,-0.173047915552456
-0.5,8,-0.207657498662947
-0.5,8.5,-0.242267081773438
-0.5,9,-0.276876664883929
-0.5,9.5,-0.311486247994421
-0.5,10,-0.346095831104912
-0.5,10.5,-0.380705414215403
-0.45,-0.5,0.255408547112621
-0.45,0,0.232189588284201
-0.45,0.5,0.208970629455781
-0.45,1,0.185751670627361
-0.45,1.5,0.16253271179894
-0.45,2,0.13931375297052
-0.45,2.5,0.1160947941421
-0.45,3,0.0928758353136803
-0.45,3.5,0.0696568764852602
-0.45,4,0.0464379176568401
-0.45,4.5,0.0232189588284201
-0.45,5,0
-0.45,5.5,-0.0232189588284201
-0.45,6,-0.0464379176568401
-0.45,6.5,-0.0696568764852602
-0.45,7,-0.0928758353136803
-0.45,7.5,-0.1160947941421
-0.45,8,-0.13931375297052
-0.45,8.5,-0.16253271179894
-0.45,9,-0.185751670627361
-0.45,9.5,-0.208970629455781
-0.45,10,-0.232189588284201
-0.45,10.5,-0.255408547112621
-0.4,-0.5,0.162041921732781
-0.4,0,0.147310837938892
-0.4,0.5,0.132579754145003
-0.4,1,0.117848670351114
-0.4,1.5,0.103117586557224
-0.4,2,0.0883865027633353
-0.4,2.5,0.0736554189694461
-0.4,3,0.0589243351755568
-0.4,3.5,0.0441932513816676
-0.4,4,0.0294621675877784
-0.4,4.5,0.0147310837938892
-0.4,5,0
-0.4,5.5,-0.0147310837938892
-0.4,6,-0.0294621675877784
-0.4,6.5,-0.0441932513816676
-0.4,7,-0.0589243351755568
-0.4,7.5,-0.0736554189694461
-0.4,8,-0.0883865027633353
-0.4,8.5,-0.103117586557224
-0.4,9,-0.117848670351114
-0.4,9.5,-0.132579754145003
-0.4,10,-0.147310837938892
-0.4,10.5,-0.162041921732781
-0.35,-0.5,0.0958832399590504
-0.35,0,0.0871665817809549
-0.35,0.5,0.0784499236028594
-0.35,1,0.0697332654247639
-0.35,1.5,0.0610166072466684
-0.35,2,0.0522999490685729
-0.35,2.5,0.0435832908904775
-0.35,3,0.034866632712382
-0.35,3.5,0.0261499745342865
-0.35,4,0.017433316356191
-0.35,4.5,0.00871665817809549
-0.35,5,0
-0.35,5.5,-0.00871665817809549
-0.35,6,-0.017433316356191
-0.35,6.5,-0.0261499745342865
-0.35,7,-0.034866632712382
-0.35,7.5,-0.0435832908904775
-0.35,8,-0.0522999490685729
-0.35,8.5,-0.0610166072466684
-0.35,9,-0.0697332654247639
-0.35,9.5,-0.0784499236028594
-0.35,10,-0.0871665817809549
-0.35,10.5,-0.0958832399590504
-0.3,-0.5,0.0518708317439976
-0.3,0,0.0471553015854523
-0.3,0.5,0.0424397714269071
-0.3,1,0.0377242412683619
-0.3,1.5,0.0330087111098166
-0.3,2,0.0282931809512714
-0.3,2.5,0.0235776507927262
-0.3,3,0.0188621206341809
-0.3,3.5,0.0141465904756357
-0.3,4,0.00943106031709047
-0.3,4.5,0.00471553015854523
-0.3,5,0
-0.3,5.5,-0.00471553015854523
-0.3,6,-0.00943106031709047
-0.3,6.5,-0.0141465904756357
-0.3,7,-0.0188621206341809
-0.3,7.5,-0.0235776507927262
-0.3,8,-0.0282931809512714
-0.3,8.5,-0.0330087111098166
-0.3,9,-0.0377242412683619
-0.3,9.5,-0.0424397714269071
-0.3,10,-0.0471553015854523
-0.3,10.5,-0.0518708317439976
-0.25,-0.5,0.0248826098903858
-0.25,0,0.0226205544458053
-0.25,0.5,0.0203584990012247
-0.25,1,0.0180964435566442
-0.25,1.5,0.0158343881120637
-0.25,2,0.0135723326674832
-0.25,2.5,0.0113102772229026
-0.25,3,0.00904822177832211
-0.25,3.5,0.00678616633374158
-0.25,4,0.00452411088916105
-0.25,4.5,0.00226205544458053
-0.25,5,0
-0.25,5.5,-0.00226205544458053
-0.25,6,-0.00452411088916105
-0.25,6.5,-0.00678616633374158
-0.25,7,-0.00904822177832211
-0.25,7.5,-0.0113102772229026
-0.25,8,-0.0135723326674832
-0.25,8.5,-0.0158343881120637
-0.25,9,-0.0180964435566442
-0.25,9.5,-0.0203584990012247
-0.25,10,-0.0226205544458053
-0.25,10.5,-0.0248826098903858
-0.2,-0.5,0.0100592295902416
-0.2,0,0.00914475417294693
-0.2,0.5,0.00823027875565224
-0.2,1,0.00731580333835755
-0.2,1.5,0.00640132792106285
-0.2,2,0.00548685250376816
-0.2,2.5,0.00457237708647347
-0.2,3,0.00365790166917877
-0.2,3.5,0.00274342625188408
-0.2,4,0.00182895083458939
-0.2,4.5,0.000914475417294693
-0.2,5,0
-0.2,5.5,-0.000914475417294693
-0.2,6,-0.00182895083458939
-0.2,6.5,-0.00274342625188408
-0.2,7,-0.00365790166917877
-0.2,7.5,-0.00457237708647347
-0.2,8,-0.00548685250376816
-0.2,8.5,-0.00640132792106285
-0.2,9,-0.00731580333835755
-0.2,9.5,-0.00823027875565224
-0.2,10,-0.00914475417294693
-0.2,10.5,-0.0100592295902416
-0.15,-0.5,0.00311631042065002
-0.15,0,0.0028330094733182
-0.15,0.5,0.00254970852598638
-0.15,1,0.00226640757865456
-0.15,1.5,0.00198310663132274
-0.15,2,0.00169980568399092
-0.15,2.5,0.0014165047366591
-0.15,3,0.00113320378932728
-0.15,3.5,0.00084990284199546
-0.15,4,0.00056660189466364
-0.15,4.5,0.00028330094733182
-0.15,5,0
-0.15,5.5,-0.00028330094733182
-0.15,6,-0.00056660189466364
-0.15,6.5,-0.00084990284199546
-0.15,7,-0.00113320378932728
-0.15,7.5,-0.0014165047366591
-0.15,8,-0.00169980568399092
-0.15,8.5,-0.00198310663132274
-0.15,9,-0.00226640757865456
-0.15,9.5,-0.00254970852598638
-0.15,10,-0.0028330094733182
-0.15,10.5,-0.00311631042065002
-0.1,-0.5,0.000597811974632095
-0.1,0,0.000543465431483723
-0.1,0.5,0.000489118888335351
-0.1,1,0.000434772345186978
-0.1,1.5,0.000380425802038606
-0.1,2,0.000326079258890234
-0.1,2.5,0.000271732715741861
-0.1,3,0.000217386172593489
-0.1,3.5,0.000163039629445117
-0.1,4,0.000108693086296745
-0.1,4.5,5.43465431483723E-05
-0.1,5,0
-0.1,5.5,-5.43465431483723E-05
-0.1,6,-0.000108693086296745
-0.1,6.5,-0.000163039629445117
-0.1,7,-0.000217386172593489
-0.1,7.5,-0.000271732715741861
-0.1,8,-0.000326079258890234
-0.1,8.5,-0.000380425802038606
-0.1,9,-0.000434772345186978
-0.1,9.5,-0.000489118888335351
-0.1,10,-0.000543465431483723
-0.1,10.5,-0.000597811974632095
-0.05,-0.5,3.59872396195156E-05
-0.05,0,3.27156723813778E-05
-0.05,0.5,2.944410514324E-05
-0.05,1,2.61725379051022E-05
-0.05,1.5,2.29009706669645E-05
-0.05,2,1.96294034288267E-05
-0.05,2.5,1.63578361906889E-05
-0.05,3,1.30862689525511E-05
-0.05,3.5,9.81470171441334E-06
-0.05,4,6.54313447627556E-06
-0.05,4.5,3.27156723813778E-06
-0.05,5,0
-0.05,5.5,-3.27156723813778E-06
-0.05,6,-6.54313447627556E-06
-0.05,6.5,-9.81470171441334E-06
-0.05,7,-1.30862689525511E-05
-0.05,7.5,-1.63578361906889E-05
-0.05,8,-1.96294034288267E-05
-0.05,8.5,-2.29009706669645E-05
-0.05,9,-2.61725379051022E-05
