X,Y
5.5,0.220036646440173
5.55,0.220495761638348
5.6,0.219677788419796
5.65,0.217209805788787
5.7,0.212731354762643
5.75,0.205930344422152
5.8,0.196574232374672
5.85,0.184534557822302
5.9,0.169803441763318
5.95,0.152501268565708
6,0.132875383837662
6.05,0.111290243594783
6.1,0.0882099910986663
6.15,0.0641748881389303
6.2,0.0397733622937463
6.25,0.0156116350081695
6.3,-0.00771703924831335
6.35,-0.0296615620461021
6.4,-0.0497388405970527
6.45,-0.0675548277218131
6.5,-0.0828196592845663
6.55,-0.0953562246291978
6.6,-0.105101954751146
6.65,-0.112104052799522
6.7,-0.116508794142315
6.75,-0.118545864676245
6.8,-0.118508967610477
6.85,-0.116734098067944
6.9,-0.113576955648085
6.95,-0.10939093836152
7,-0.104507044103426
7.05,-0.0992168105405734
7.1,-0.0937591677397029
7.15,-0.0883117798583468
7.2,-0.0829871341075209
7.25,-0.0778333184274864
7.3,-0.0728391340503618
7.35,-0.0679429329999461
7.4,-0.0630443677389944
7.45,-0.0580181005457853
7.5,-0.0527284491080759
7.55,-0.0470439429056218
7.6,-0.0408508284036277
7.65,-0.0340646821416607
7.7,-0.0266394584962638
7.75,-0.0185734999090534
7.8,-0.00991225704809334
7.85,-0.000747689719905402
7.9,0.00878546797299183
7.95,0.0185162055556574
8,0.0282459694154097
8.05,0.0377589903626041
8.1,0.0468334978875681
8.15,0.0552530948756731
8.2,0.0628175943181443
8.25,0.0693526892366911
8.3,0.0747179317764707
8.35,0.0788126285740371
8.4,0.0815794072993519
8.45,0.0830053634811505
8.5,0.0831208473565567
8.55,0.0819960883854549
8.6,0.0797359724522078
8.65,0.076473377629061
8.7,0.0723615347241422
8.75,0.0675659068704428
8.8,0.0622560784562081
8.85,0.0565981100577866
8.9,0.0507477567273995
8.95,0.0448448673700557
9,0.0390091892966309
9.05,0.0333377011107598
9.1,0.0279034956336959
9.15,0.0227561389371909
9.2,0.0179233472968785
9.25,0.01341375547071
9.3,0.00922050032813963
9.35,0.00532531527757903
9.4,0.00170282350837218
9.45,-0.00167526922664372
9.5,-0.00483635091477891
9.55,-0.00780367189809564
9.6,-0.0105938727615559
9.65,-0.0132153756483146
9.7,-0.0156676782318098
9.75,-0.0179415267980259
9.8,-0.020019888098685
9.85,-0.0218795920233004
9.9,-0.0234934811028401
9.95,-0.0248328799025084
10,-0.0258701880584331
10.05,-0.0265814047325308
10.1,-0.0269484084503867
10.15,-0.0269608428048617
10.2,-0.0266174929803062
10.25,-0.0259270777619249
10.3,-0.0249084237761312
10.35,-0.0235900303365325
10.4,-0.0220090718393052
10.45,-0.0202099179205086
10.5,-0.0182422777986062
